census region,air conditioning type,housing types,technology,vintage,sector,final_energy,year,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016
69,63,29,42,2001,N/A,N/A,N/A,0.0,147451.843125,147451.232385,147437.635784,147362.33629,147121.684046,146544.353845,145383.605408,143317.168882,139959.605339,134893.500385,127725.590776,118170.185882,106153.323963,91916.7922443,76085.0018604,59648.8203195
69,63,29,42,2002,N/A,N/A,N/A,0.0,0.0,145124.901663,145124.300561,145110.918529,145036.807338,144799.952834,144231.733496,143089.30286,141055.476825,137750.899081,132764.742464,125709.949828,116305.339033,104478.115532,90466.2508989,74884.3024205
69,63,29,42,2003,N/A,N/A,N/A,0.0,0.0,0.0,143861.699731,143861.10386,143847.838308,143774.372199,143539.579333,142976.305913,141843.819267,139827.696141,136551.882234,131609.12632,124615.74029,115292.989481,103568.712969,89678.8109648
69,63,29,42,2004,N/A,N/A,N/A,0.0,0.0,0.0,0.0,143219.774327,143219.181115,143205.974756,143132.83646,142899.091263,142338.331225,141210.897849,139203.770868,135942.573973,131021.873134,124059.692297,114778.540542,103106.578933
69,63,29,42,2005,N/A,N/A,N/A,0.0,0.0,0.0,0.0,0.0,144025.082163,144024.485616,144011.204998,143937.655455,143702.595937,143138.682812,142004.910011,139986.497192,136706.962973,131758.593616,124757.26526,115423.926688
69,63,29,42,2006,N/A,N/A,N/A,0.0,0.0,0.0,0.0,0.0,0.0,145254.492384,145253.890745,145240.496763,145166.319394,144929.253388,144360.526653,143217.075873,141181.433712,137873.905113,132883.296058,125822.203775
69,63,29,42,2007,N/A,N/A,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,145266.295071,145265.693383,145252.298312,145178.114916,144941.029647,144372.2567,143228.713009,141192.905441,137885.108088,132894.09352
69,63,29,42,2008,N/A,N/A,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,145550.162897,145549.560033,145536.138787,145461.810428,145224.261866,144654.377468,143508.599154,141468.813374,138154.552186
69,63,29,42,2009,N/A,N/A,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,145273.283988,145272.682271,145259.286556,145185.099591,144948.002916,144379.202604,143235.603896,141199.698383
69,63,29,42,2010,N/A,N/A,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,145513.740296,145513.137583,145499.719696,145425.409936,145187.920819,144618.179029,143472.687436
69,63,29,42,2011,N/A,N/A,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,145593.182892,145592.57985,145579.154637,145504.804309,145267.185535,144697.132698
69,63,29,42,2012,N/A,N/A,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,147304.979971,147304.369839,147290.78678,147215.562285,146975.149733
69,63,29,42,2013,N/A,N/A,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,149611.100921,149610.481237,149596.68553,149520.283364
69,63,29,42,2014,N/A,N/A,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,152261.697848,152261.067185,152247.027066
69,63,29,42,2015,N/A,N/A,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,155817.433646,155816.788255
69,63,29,42,2016,N/A,N/A,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158452.754752
69,63,29,44,1999,N/A,N/A,N/A,97267.511816,90062.5407908,82858.2341419,75657.6068837,68468.7387163,61308.0808751,54204.1411687,47201.1746114,40362.2700811,33770.9127486,27529.8039709,21755.6049252,16568.590812,12077.2222819,8359.44912405,5444.80395534,3303.03489335
69,63,29,44,2000,N/A,N/A,N/A,7191.58871901,7191.5589317,7190.89579208,7187.22325072,7175.48604944,7147.32823688,7090.7156833,6989.93049615,6826.17387167,6579.08748427,6229.49091912,5763.45034215,5177.35845764,4483.00782263,3710.85250254,2909.21954057,2137.78214701
69,63,29,44,2001,N/A,N/A,N/A,0.0,8832.91315631,8832.87657069,8832.0620838,8827.55136438,8813.13540101,8778.5511773,8709.01803395,8585.23080969,8384.10028078,8080.62177452,7651.23736166,7078.83311213,6358.97844304,5506.15730731,4557.77425149,3573.18592017
69,63,29,44,2002,N/A,N/A,N/A,0.0,0.0,8693.52071864,8693.48471038,8692.68307693,8688.2435413,8674.05507663,8640.01662748,8571.58078851,8449.74705374,8251.79057105,7953.10126718,7530.49298117,6967.12185833,6258.62723494,5419.26449226,4485.84789469
69,63,29,44,2003,N/A,N/A,N/A,0.0,0.0,0.0,8617.85023033,8617.81453549,8617.01987965,8612.6189868,8598.55402192,8564.81185159,8496.97169457,8376.19842983,8179.96500783,7883.87556726,7464.94576507,6906.47835954,6204.15064319,5372.09391503
69,63,29,44,2004,N/A,N/A,N/A,0.0,0.0,0.0,0.0,8579.39651401,8579.36097845,8578.56986844,8574.18861282,8560.18640724,8526.59479787,8459.05735047,8338.82298821,8143.46517951,7848.69691987,7431.63642468,6875.660957,6176.46709771
69,63,29,44,2005,N/A,N/A,N/A,0.0,0.0,0.0,0.0,0.0,8627.63744496,8627.60170958,8626.80615126,8622.40026036,8608.31932203,8574.53883102,8506.62162854,8385.7112027,8189.25492017,7892.8292135,7473.42363652,6914.32198461
69,63,29,44,2006,N/A,N/A,N/A,0.0,0.0,0.0,0.0,0.0,0.0,8701.2836842,8701.24764379,8700.44529451,8696.00179455,8681.80066015,8647.73181603,8579.2348666,8457.29233918,8259.1590893,7960.20306785,7537.21740957
69,63,29,44,2007,N/A,N/A,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8701.99070898,8701.95466563,8701.15225116,8696.70839014,8682.50610182,8648.43448943,8579.93197426,8457.97953838,8259.83018914,7960.84987595
69,63,29,44,2008,N/A,N/A,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8718.99544628,8718.95933251,8718.15535002,8713.70280516,8699.47276386,8665.33457144,8596.69819411,8474.50744849,8275.97089156
69,63,29,44,2009,N/A,N/A,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8702.40937108,8702.37332601,8701.57087293,8697.12679811,8682.92382651,8648.85057489,8580.344764,8458.38646085
69,63,29,44,2010,N/A,N/A,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8716.8135972,8716.77749246,8715.97371116,8711.52228051,8697.29580015,8663.16615049,8594.5469488
69,63,29,44,2011,N/A,N/A,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8721.57250381,8721.53637936,8720.73215924,8716.27829836,8702.04405111,8667.89576852
69,63,29,44,2012,N/A,N/A,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8824.11550779,8824.07895861,8823.26528295,8818.75905625,8804.35745128
69,63,29,44,2013,N/A,N/A,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8962.26071944,8962.22359807,8961.39718398,8956.82041042
69,63,29,44,2014,N/A,N/A,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9121.04132182,9121.00354279,9120.16248747
69,63,29,44,2015,N/A,N/A,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9334.04310492,9334.00444363
69,63,29,44,2016,N/A,N/A,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9491.90862889
69,63,29,45,1999,N/A,N/A,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69,63,29,45,2000,N/A,N/A,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69,63,29,45,2001,N/A,N/A,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69,63,29,45,2002,N/A,N/A,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69,63,29,45,2003,N/A,N/A,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69,63,29,45,2004,N/A,N/A,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69,63,29,45,2005,N/A,N/A,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69,63,29,45,2006,N/A,N/A,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69,63,29,45,2007,N/A,N/A,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69,63,29,45,2008,N/A,N/A,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69,63,29,45,2009,N/A,N/A,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69,63,29,45,2010,N/A,N/A,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69,63,29,45,2011,N/A,N/A,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69,63,29,45,2012,N/A,N/A,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69,63,29,45,2013,N/A,N/A,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69,63,29,45,2014,N/A,N/A,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69,63,29,45,2015,N/A,N/A,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69,63,29,45,2016,N/A,N/A,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69,63,29,72,1999,N/A,N/A,N/A,51376.228194,47833.0440468,44289.9754106,40747.6586651,37208.0371153,33675.4825497,30158.2198657,26669.9819982,23231.7497751,19873.314311,16634.2413769,13563.6472388,10718.0868134,8156.93350596,5935.0521523,4093.43560275,2649.69002604
69,63,29,72,2000,N/A,N/A,N/A,3780.49541347,3780.49114244,3780.36789493,3779.56564586,3776.68993771,3769.14963778,3752.83357289,3721.86480084,3668.50999689,3583.36879953,3456.01188875,3276.24911906,3036.14363136,2732.68816714,2370.69326004,1964.95998062,1540.44134818
69,63,29,72,2001,N/A,N/A,N/A,0.0,4643.31164917,4643.30640336,4643.15502728,4642.16968223,4638.63765595,4629.37644579,4609.33659231,4571.29986847,4505.76798557,4401.19515311,4244.77178455,4023.98205428,3729.07768696,3356.36508242,2911.75267446,2413.41955756
69,63,29,72,2002,N/A,N/A,N/A,0.0,0.0,4570.03542442,4570.0302614,4569.88127419,4568.91147889,4565.43519161,4556.32013286,4536.59652884,4499.16006355,4434.66234104,4331.73977524,4177.78492801,3960.47948636,3670.22901271,3303.39819571,2865.80222799
69,63,29,72,2003,N/A,N/A,N/A,0.0,0.0,0.0,4530.25674057,4530.25162249,4530.1039321,4529.14257813,4525.69654929,4516.6608302,4497.10890515,4459.99829583,4396.06197696,4294.03527384,4141.42048651,3926.00652351,3638.28245957,3274.64462593
69,63,29,72,2004,N/A,N/A,N/A,0.0,0.0,0.0,0.0,4510.0422784,4510.03718315,4509.89015177,4508.93308746,4505.50243515,4496.50703434,4477.04235196,4440.09733392,4376.44630534,4274.87485566,4122.94105089,3908.48828671,3622.04807653
69,63,29,72,2005,N/A,N/A,N/A,0.0,0.0,0.0,0.0,0.0,4535.40171222,4535.39658832,4535.2487302,4534.28628443,4530.83634197,4521.79036109,4502.2162311,4465.06347559,4401.05454482,4298.9119709,4146.12386034,3930.46525365
69,63,29,72,2006,N/A,N/A,N/A,0.0,0.0,0.0,0.0,0.0,0.0,4574.11628289,4574.11111525,4573.961995,4572.99133372,4569.51194225,4560.38874412,4540.64752771,4503.17763316,4438.62231677,4335.60784524,4181.51552251
69,63,29,72,2007,N/A,N/A,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4574.48795374,4574.48278568,4574.33365332,4573.36291316,4569.88323898,4560.75929954,4541.01647905,4503.54353987,4438.98297803,4335.96013603
69,63,29,72,2008,N/A,N/A,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4583.42705383,4583.42187568,4583.27245189,4582.29981479,4578.8133409,4569.67157219,4549.89017185,4512.34400604,4447.65728509
69,63,29,72,2009,N/A,N/A,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4574.70803726,4574.70286896,4574.55372942,4573.58294255,4570.10310096,4560.97872256,4541.23495222,4503.76021018
69,63,29,72,2010,N/A,N/A,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4582.28009302,4582.27491616,4582.12552976,4581.15313605,4577.66753463,4568.52805356,4548.75160334
69,63,29,72,2011,N/A,N/A,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4584.78176898,4584.77658929,4584.62712134,4583.65419676,4580.16669238,4571.02222165
69,63,29,72,2012,N/A,N/A,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4638.68687554,4638.68163495,4638.53040965,4637.546046,4634.01753765
69,63,29,72,2013,N/A,N/A,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4711.30745486,4711.30213223,4711.14853943,4710.14876516
69,63,29,72,2014,N/A,N/A,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4794.7757068,4794.77028988,4794.61397594
69,63,29,72,2015,N/A,N/A,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4906.74710777,4906.74156434
69,63,29,72,2016,N/A,N/A,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4989.73431861
69,63,29,73,1999,N/A,N/A,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69,63,29,73,2000,N/A,N/A,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69,63,29,73,2001,N/A,N/A,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69,63,29,73,2002,N/A,N/A,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69,63,29,73,2003,N/A,N/A,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69,63,29,73,2004,N/A,N/A,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69,63,29,73,2005,N/A,N/A,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69,63,29,73,2006,N/A,N/A,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69,63,29,73,2007,N/A,N/A,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69,63,29,73,2008,N/A,N/A,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69,63,29,73,2009,N/A,N/A,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69,63,29,73,2010,N/A,N/A,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69,63,29,73,2011,N/A,N/A,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69,63,29,73,2012,N/A,N/A,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69,63,29,73,2013,N/A,N/A,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69,63,29,73,2014,N/A,N/A,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69,63,29,73,2015,N/A,N/A,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69,63,29,73,2016,N/A,N/A,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69,63,30,42,1999,N/A,N/A,N/A,331553.454044,306994.040679,282436.891958,257892.285088,233387.761151,208979.397082,184764.36677,160893.52123,137581.910019,115114.107054,93840.1880061,74157.8130569,56476.9614212,41167.3403388,28494.6554018,18559.5737393,11258.9764791
69,63,30,42,2000,N/A,N/A,N/A,24559.5150899,24559.4133653,24557.1487213,24544.6068703,24504.5239368,24408.3640687,24215.030312,23870.8455399,23311.6112111,22467.8029655,21273.9190474,19682.3749492,17680.8516358,15309.6210823,12672.684937,9935.08166249,7300.59726018
69,63,30,42,2001,N/A,N/A,N/A,0.0,30154.2587946,30154.1338967,30151.3533589,30135.9544302,30086.7404639,29968.6750405,29731.2991756,29308.7079048,28622.0780339,27586.0473094,26120.1924461,24166.0890184,21708.6116717,18797.2064788,15559.5670278,12198.3281225
69,63,30,42,2002,N/A,N/A,N/A,0.0,0.0,29679.1182406,29678.9953107,29676.2585859,29661.102298,29612.663796,29496.458729,29262.8231949,28846.8906933,28171.0800469,27151.3740551,25708.6166619,23785.3040353,21366.5491509,18501.0189598,15314.3949827
69,63,30,42,2003,N/A,N/A,N/A,0.0,0.0,0.0,29421.2048796,29421.0830179,29418.3700754,29403.3454966,29355.3279282,29240.1326904,29008.5274634,28596.2094408,27926.2716305,26915.4269464,25485.2072035,23578.6082818,21180.872526,18340.2439683
69,63,30,42,2004,N/A,N/A,N/A,0.0,0.0,0.0,0.0,29290.2146415,29290.0933224,29287.3924586,29272.4347728,29224.63099,29109.948629,28879.3745638,28468.8922797,27801.9371926,26795.5930307,25371.7409681,23473.6306806,21086.5702177
69,63,30,42,2005,N/A,N/A,N/A,0.0,0.0,0.0,0.0,0.0,29454.8737642,29454.7517631,29452.035716,29436.9939434,29388.9214248,29273.5943605,29041.7240904,28628.9342215,27958.2297512,26946.228282,25514.3718317,23605.5910463
69,63,30,42,2006,N/A,N/A,N/A,0.0,0.0,0.0,0.0,0.0,0.0,29706.3635633,29706.2405206,29703.5012835,29688.3310822,29639.8481138,29523.536371,29289.6863603,28873.3720342,28196.9409961,27176.2989179,25732.2170786
69,63,30,42,2007,N/A,N/A,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29709.5726364,29709.4495804,29706.7100473,29691.5382072,29643.0500014,29526.7256939,29292.8504212,28876.4911221,28199.9870116,27179.2346771
69,63,30,42,2008,N/A,N/A,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29768.7964974,29768.6731961,29765.928202,29750.7261179,29702.1412544,29585.5850629,29351.2435769,28934.0542961,28256.2016241
69,63,30,42,2009,N/A,N/A,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29714.0769851,29713.9539104,29711.213962,29696.0398217,29647.5442644,29531.2023207,29297.2915895,28880.8691651
69,63,30,42,2010,N/A,N/A,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29765.5929465,29765.4696585,29762.7249598,29747.5245117,29698.9448766,29582.4012282,29348.0849608
69,63,30,42,2011,N/A,N/A,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29784.7796948,29784.6563272,29781.9098593,29766.6996131,29718.0886638,29601.469892
69,63,30,42,2012,N/A,N/A,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30137.6443606,30137.5195315,30134.7405257,30119.3500815,30070.1632312
69,63,30,42,2013,N/A,N/A,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30611.887628,30611.7608346,30608.9380987,30593.3054718
69,63,30,42,2014,N/A,N/A,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31156.0138883,31155.8848411,31153.0119311
69,63,30,42,2015,N/A,N/A,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31883.9735155,31883.8414532
69,63,30,42,2016,N/A,N/A,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32422.5648845
69,63,30,44,1999,N/A,N/A,N/A,138674.129423,128402.014245,118130.846268,107864.923991,97615.7666308,87406.8286856,77278.7536904,67294.6359457,57544.4211591,48147.1339999,39249.1956212,31016.929669,23621.8122961,17218.4756712,11918.0526786,7762.64792109,4709.13134035
69,63,30,44,2000,N/A,N/A,N/A,10272.1577248,10272.1151779,10271.1679776,10265.9222766,10249.1573604,10208.9379453,10128.0749952,9984.11774469,9750.21478655,9397.28715925,8897.93837868,8232.26595221,7395.11737291,6403.3366249,5300.42299261,4155.40475748,3053.51658074
69,63,30,44,2001,N/A,N/A,N/A,0.0,12612.1912945,12612.1390552,12610.9760794,12604.5353893,12583.9513663,12534.5698273,12435.2860135,12258.5347963,11971.3479236,11538.0221446,10924.9199598,10107.6050191,9079.75105627,7862.03917419,6507.87794689,5102.02054049
69,63,30,44,2002,N/A,N/A,N/A,0.0,0.0,12413.4610388,12413.4096227,12412.2649719,12405.9257677,12385.6660871,12337.0626529,12239.3432538,12065.3771049,11782.7154348,11356.2175686,10752.7760329,9948.3395209,8936.68144953,7738.15704947,6405.33333605
69,63,30,44,2003,N/A,N/A,N/A,0.0,0.0,0.0,12305.5872997,12305.5363304,12304.4016266,12298.1175106,12278.0338878,12229.8528204,12132.9826089,11960.5282365,11680.3229137,11257.5313402,10659.3337485,9861.88783923,8859.02113865,7670.91198927
69,63,30,44,2004,N/A,N/A,N/A,0.0,0.0,0.0,0.0,12250.799883,12250.7491407,12249.6194889,12243.3633512,12223.3691455,12175.4025918,12078.9636696,11907.2771053,11628.3193236,11207.4101192,10611.8758462,9817.98035682,8819.57865855
69,63,30,44,2005,N/A,N/A,N/A,0.0,0.0,0.0,0.0,0.0,12319.6695033,12319.6184757,12318.4824734,12312.191166,12292.08456,12243.8483554,12146.8672881,11974.2155633,11693.6895806,11270.414175,10671.5320211,9873.17353488
69,63,30,44,2006,N/A,N/A,N/A,0.0,0.0,0.0,0.0,0.0,0.0,12424.856551,12424.8050876,12423.659386,12417.3143625,12397.0360836,12348.3880316,12250.5789264,12076.4530772,11793.5319248,11366.6425351,10762.6470422
69,63,30,44,2007,N/A,N/A,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12426.1987641,12426.1472952,12425.0014699,12418.6557609,12398.3752914,12349.7219841,12251.902313,12077.7576536,11794.8059382,11367.8704331
69,63,30,44,2008,N/A,N/A,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12450.9694829,12450.9179114,12449.7698019,12443.4114433,12423.0905461,12374.340252,12276.3255845,12101.8337805,11818.3180215
69,63,30,44,2009,N/A,N/A,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12428.0827337,12428.0312571,12426.885258,12420.5385869,12400.2550426,12351.5943589,12253.7598571,12079.5887951
69,63,30,44,2010,N/A,N/A,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12449.6295794,12449.5780135,12448.4300275,12442.0723532,12421.7536428,12373.0085949,12275.0044752
69,63,30,44,2011,N/A,N/A,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12457.6545467,12457.6029475,12456.4542216,12450.092449,12429.7606413,12380.9841727
69,63,30,44,2012,N/A,N/A,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12605.2422123,12605.1900019,12604.0276668,12597.5905254,12577.0178438
69,63,30,44,2013,N/A,N/A,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12803.5971727,12803.5441407,12802.3635152,12795.8250796
69,63,30,44,2014,N/A,N/A,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13031.1810948,13031.1271201,13029.925509
69,63,30,44,2015,N/A,N/A,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13335.6543745,13335.5991387
69,63,30,44,2016,N/A,N/A,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13560.9232967
69,63,30,45,1999,N/A,N/A,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69,63,30,45,2000,N/A,N/A,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69,63,30,45,2001,N/A,N/A,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69,63,30,45,2002,N/A,N/A,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
