census region,housing types,technology,final_energy,vintage,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016
66,28,7,2,2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00127162801993,0.00126935931261,0.00126754378346,0.00126588493969,0.0012633764877,0.00126046432242
66,28,7,2,2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00131915562445,0.00131727580181,0.00131560190381,0.00131317577341,0.00131061149288
66,28,7,2,2013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000883738439397,0.00088262009158,0.000881025936595,0.000879426636307
66,28,7,2,2014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000880771776717,0.000879185584546,0.000877622999721
66,28,7,2,2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000889269786169,0.000887693947809
66,28,7,2,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000888623445935
66,28,8,4,1999,0.10572610886,0.10091818459,0.0961933053795,0.0915630670404,0.0870989127092,0.0827180871545,0.0783137149245,0.0738541598597,0.0694095413167,0.0649469751638,0.0605549313869,0.0562523248359,0.0519929135408,0.0477662449255,0.0435597602887,0.0393455776959,0.0351533813874
66,28,8,4,2000,0.00584412777496,0.00581574164545,0.00578983074833,0.00576747087401,0.00575390133799,0.00574472718386,0.00573283744675,0.00571531798629,0.00569689869607,0.00567452642745,0.00565562870514,0.00564282848219,0.00563246674547,0.00562369845408,0.00561484082393,0.00560088789637,0.00558292731453
66,28,8,4,2001,0.0,0.00635023565361,0.0063219434232,0.00629752857129,0.00628271193185,0.00627269464032,0.00625971226769,0.0062405831951,0.00622047338553,0.00619605357829,0.0061754466501,0.00616154885138,0.00615043918504,0.006141353706,0.00613277290766,0.00611983075647,0.00610479937819
66,28,8,4,2002,0.0,0.0,0.00628009905603,0.0062558458038,0.00624112723437,0.00623117624713,0.00621827981405,0.00619927744143,0.00617930124053,0.00615504534119,0.0061345833031,0.00612080484457,0.00610984689345,0.00610102431321,0.00609298517242,0.00608120997055,0.00606855203987
