census region,air conditioning type,technology,housing types,final_energy,vintage,year,sector,value
66,63,42,29,2,2013,2001,N/A,0.0
66,63,42,29,2,2013,2002,N/A,0.0
66,63,42,29,2,2013,2003,N/A,0.0
66,63,42,29,2,2013,2004,N/A,0.0
66,63,42,29,2,2013,2005,N/A,0.0
66,63,42,29,2,2013,2006,N/A,0.0
66,63,42,29,2,2013,2007,N/A,0.0
66,63,42,29,2,2013,2008,N/A,0.0
66,63,42,29,2,2013,2009,N/A,0.0
66,63,42,29,2,2013,2010,N/A,0.0
66,63,42,29,2,2013,2011,N/A,0.0
66,63,42,29,2,2013,2012,N/A,0.0
66,63,42,29,2,2013,2013,N/A,144040.797814
66,63,42,29,2,2013,2014,N/A,118288.42446
66,63,42,29,2,2013,2015,N/A,143764.248062
66,63,42,29,2,2013,2016,N/A,155598.087896
66,63,42,29,2,2014,2000,N/A,0.0
66,63,42,29,2,2014,2001,N/A,0.0
66,63,42,29,2,2014,2002,N/A,0.0
66,63,42,29,2,2014,2003,N/A,0.0
66,63,42,29,2,2014,2004,N/A,0.0
66,63,42,29,2,2014,2005,N/A,0.0
66,63,42,29,2,2014,2006,N/A,0.0
66,63,42,29,2,2014,2007,N/A,0.0
66,63,42,29,2,2014,2008,N/A,0.0
66,63,42,29,2,2014,2009,N/A,0.0
66,63,42,29,2,2014,2010,N/A,0.0
66,63,42,29,2,2014,2011,N/A,0.0
66,63,42,29,2,2014,2012,N/A,0.0
66,63,42,29,2,2014,2013,N/A,0.0
66,63,42,29,2,2014,2014,N/A,118565.558884
66,63,42,29,2,2014,2015,N/A,144113.761022
66,63,42,29,2,2014,2016,N/A,156041.681787
66,63,42,29,2,2015,2000,N/A,0.0
66,63,42,29,2,2015,2001,N/A,0.0
66,63,42,29,2,2015,2002,N/A,0.0
66,63,42,29,2,2015,2003,N/A,0.0
66,63,42,29,2,2015,2004,N/A,0.0
66,63,42,29,2,2015,2005,N/A,0.0
66,63,42,29,2,2015,2006,N/A,0.0
66,63,42,29,2,2015,2007,N/A,0.0
66,63,42,29,2,2015,2008,N/A,0.0
66,63,42,29,2,2015,2009,N/A,0.0
66,63,42,29,2,2015,2010,N/A,0.0
66,63,42,29,2,2015,2011,N/A,0.0
66,63,42,29,2,2015,2012,N/A,0.0
66,63,42,29,2,2015,2013,N/A,0.0
66,63,42,29,2,2015,2014,N/A,0.0
66,63,42,29,2,2015,2015,N/A,145948.322714
66,63,42,29,2,2015,2016,N/A,158042.004012
66,63,42,29,2,2016,2000,N/A,0.0
66,63,42,29,2,2016,2001,N/A,0.0
66,63,42,29,2,2016,2002,N/A,0.0
66,63,42,29,2,2016,2003,N/A,0.0
66,63,42,29,2,2016,2004,N/A,0.0
66,63,42,29,2,2016,2005,N/A,0.0
66,63,42,29,2,2016,2006,N/A,0.0
66,63,42,29,2,2016,2007,N/A,0.0
66,63,42,29,2,2016,2008,N/A,0.0
66,63,42,29,2,2016,2009,N/A,0.0
66,63,42,29,2,2016,2010,N/A,0.0
66,63,42,29,2,2016,2011,N/A,0.0
66,63,42,29,2,2016,2012,N/A,0.0
66,63,42,29,2,2016,2013,N/A,0.0
66,63,42,29,2,2016,2014,N/A,0.0
66,63,42,29,2,2016,2015,N/A,0.0
66,63,42,29,2,2016,2016,N/A,158732.94161
66,63,42,30,2,1999,2000,N/A,740564.143913
66,63,42,30,2,1999,2001,N/A,894865.474695
66,63,42,30,2,1999,2002,N/A,973798.035146
66,63,42,30,2,1999,2003,N/A,760121.133292
66,63,42,30,2,1999,2004,N/A,607281.804713
66,63,42,30,2,1999,2005,N/A,845892.305478
66,63,42,30,2,1999,2006,N/A,592605.6075
66,63,42,30,2,1999,2007,N/A,501380.663768
66,63,42,30,2,1999,2008,N/A,425602.722221
66,63,42,30,2,1999,2009,N/A,276511.163531
66,63,42,30,2,1999,2010,N/A,399276.241386
66,63,42,30,2,1999,2011,N/A,284677.775405
66,63,42,30,2,1999,2012,N/A,215628.146834
66,63,42,30,2,1999,2013,N/A,140279.373043
66,63,42,30,2,1999,2014,N/A,79737.560287
66,63,42,30,2,1999,2015,N/A,63127.156905
66,63,42,30,2,1999,2016,N/A,41468.8854522
66,63,42,30,2,2000,2000,N/A,54832.3908343
66,63,42,30,2,2000,2001,N/A,71557.3200585
66,63,42,30,2,2000,2002,N/A,84631.8201701
66,63,42,30,2,2000,2003,N/A,72311.7393595
66,63,42,30,2,2000,2004,N/A,63733.3477561
66,63,42,30,2,2000,2005,N/A,98754.8755018
66,63,42,30,2,2000,2006,N/A,77632.0092267
66,63,42,30,2,2000,2007,N/A,74354.1302312
66,63,42,30,2,2000,2008,N/A,72081.4683294
66,63,42,30,2,2000,2009,N/A,53945.2236556
66,63,42,30,2,2000,2010,N/A,90477.454255
66,63,42,30,2,2000,2011,N/A,75523.554399
66,63,42,30,2,2000,2012,N/A,67475.4171825
66,63,42,30,2,2000,2013,N/A,52145.1257364
66,63,42,30,2,2000,2014,N/A,35446.7516727
66,63,42,30,2,2000,2015,N/A,33777.5343735
66,63,42,30,2,2000,2016,N/A,26877.5768979
66,63,42,30,2,2001,2000,N/A,0.0
66,63,42,30,2,2001,2001,N/A,76624.2169785
66,63,42,30,2,2001,2002,N/A,90632.4903236
66,63,42,30,2,2001,2003,N/A,77471.3013975
66,63,42,30,2,2001,2004,N/A,68357.5873029
66,63,42,30,2,2001,2005,N/A,106163.768547
66,63,42,30,2,2001,2006,N/A,83792.4068903
66,63,42,30,2,2001,2007,N/A,80766.7292047
66,63,42,30,2,2001,2008,N/A,79036.7947486
66,63,42,30,2,2001,2009,N/A,59934.2211874
66,63,42,30,2,2001,2010,N/A,102320.737148
66,63,42,30,2,2001,2011,N/A,87410.2990667
66,63,42,30,2,2001,2012,N/A,80432.2250133
66,63,42,30,2,2001,2013,N/A,64485.5844777
66,63,42,30,2,2001,2014,N/A,45854.5494343
66,63,42,30,2,2001,2015,N/A,46135.5098791
66,63,42,30,2,2001,2016,N/A,39166.372196
66,63,42,30,2,2002,2000,N/A,0.0
66,63,42,30,2,2002,2001,N/A,0.0
66,63,42,30,2,2002,2002,N/A,90161.6168467
66,63,42,30,2,2002,2003,N/A,77075.5937585
66,63,42,30,2,2002,2004,N/A,68036.9074227
66,63,42,30,2,2002,2005,N/A,105784.519154
66,63,42,30,2,2002,2006,N/A,83685.119696
66,63,42,30,2,2002,2007,N/A,80988.2715213
66,63,42,30,2,2002,2008,N/A,79759.5165749
66,63,42,30,2,2002,2009,N/A,61052.9082803
66,63,42,30,2,2002,2010,N/A,105611.527503
66,63,42,30,2,2002,2011,N/A,91835.7314676
66,63,42,30,2,2002,2012,N/A,86484.0587901
66,63,42,30,2,2002,2013,N/A,71412.2868012
66,63,42,30,2,2002,2014,N/A,52681.3805551
66,63,42,30,2,2002,2015,N/A,55445.6026008
66,63,42,30,2,2002,2016,N/A,49698.8709103
66,63,42,30,2,2003,2000,N/A,0.0
66,63,42,30,2,2003,2001,N/A,0.0
66,63,42,30,2,2003,2002,N/A,0.0
66,63,42,30,2,2003,2003,N/A,76463.5679687
66,63,42,30,2,2003,2004,N/A,67502.599049
66,63,42,30,2,2003,2005,N/A,104997.717381
66,63,42,30,2,2003,2006,N/A,83156.0657371
66,63,42,30,2,2003,2007,N/A,80661.3727453
66,63,42,30,2,2003,2008,N/A,79757.595028
66,63,42,30,2,2003,2009,N/A,61441.1664991
66,63,42,30,2,2003,2010,N/A,107285.916802
66,63,42,30,2,2003,2011,N/A,94527.7358517
66,63,42,30,2,2003,2012,N/A,90611.8607943
66,63,42,30,2,2003,2013,N/A,76573.5573507
66,63,42,30,2,2003,2014,N/A,58179.1470523
66,63,42,30,2,2003,2015,N/A,63524.5690305
66,63,42,30,2,2003,2016,N/A,59563.2255061
66,63,42,30,2,2004,2000,N/A,0.0
66,63,42,30,2,2004,2001,N/A,0.0
66,63,42,30,2,2004,2002,N/A,0.0
66,63,42,30,2,2004,2003,N/A,0.0
66,63,42,30,2,2004,2004,N/A,66093.3384932
66,63,42,30,2,2004,2005,N/A,102814.721168
66,63,42,30,2,2004,2006,N/A,81461.2724599
66,63,42,30,2,2004,2007,N/A,79106.2532724
66,63,42,30,2,2004,2008,N/A,78399.815915
66,63,42,30,2,2004,2009,N/A,60638.5075436
66,63,42,30,2,2004,2010,N/A,106560.273623
66,63,42,30,2,2004,2011,N/A,94774.2077662
66,63,42,30,2,2004,2012,N/A,92051.7670339
66,63,42,30,2,2004,2013,N/A,79182.1561539
66,63,42,30,2,2004,2014,N/A,61570.5094621
66,63,42,30,2,2004,2015,N/A,69239.1047882
66,63,42,30,2,2004,2016,N/A,67352.2861602
66,63,42,30,2,2005,2000,N/A,0.0
66,63,42,30,2,2005,2001,N/A,0.0
66,63,42,30,2,2005,2002,N/A,0.0
66,63,42,30,2,2005,2003,N/A,0.0
66,63,42,30,2,2005,2004,N/A,0.0
66,63,42,30,2,2005,2005,N/A,101719.601287
66,63,42,30,2,2005,2006,N/A,80600.6949698
66,63,42,30,2,2005,2007,N/A,78303.3285606
66,63,42,30,2,2005,2008,N/A,77691.3024174
66,63,42,30,2,2005,2009,N/A,60228.7221757
66,63,42,30,2,2005,2010,N/A,106266.537662
66,63,42,30,2,2005,2011,N/A,95116.2950698
66,63,42,30,2,2005,2012,N/A,93255.6576719
66,63,42,30,2,2005,2013,N/A,81280.5355727
66,63,42,30,2,2005,2014,N/A,64332.9401119
66,63,42,30,2,2005,2015,N/A,74040.4404958
66,63,42,30,2,2005,2016,N/A,74177.8448006
66,63,42,30,2,2006,2000,N/A,0.0
66,63,42,30,2,2006,2001,N/A,0.0
66,63,42,30,2,2006,2002,N/A,0.0
66,63,42,30,2,2006,2003,N/A,0.0
66,63,42,30,2,2006,2004,N/A,0.0
66,63,42,30,2,2006,2005,N/A,0.0
66,63,42,30,2,2006,2006,N/A,81178.637349
66,63,42,30,2,2006,2007,N/A,78871.7439876
66,63,42,30,2,2006,2008,N/A,78288.042418
66,63,42,30,2,2006,2009,N/A,60759.5616106
66,63,42,30,2,2006,2010,N/A,107449.722857
66,63,42,30,2,2006,2011,N/A,96562.7782843
66,63,42,30,2,2006,2012,N/A,95278.206919
66,63,42,30,2,2006,2013,N/A,83826.8679136
66,63,42,30,2,2006,2014,N/A,67227.3908488
66,63,42,30,2,2006,2015,N/A,78755.9310206
66,63,42,30,2,2006,2016,N/A,80750.5304999
66,63,42,30,2,2007,2000,N/A,0.0
66,63,42,30,2,2007,2001,N/A,0.0
66,63,42,30,2,2007,2002,N/A,0.0
66,63,42,30,2,2007,2003,N/A,0.0
66,63,42,30,2,2007,2004,N/A,0.0
66,63,42,30,2,2007,2005,N/A,0.0
66,63,42,30,2,2007,2006,N/A,0.0
66,63,42,30,2,2007,2007,N/A,80037.0184448
66,63,42,30,2,2007,2008,N/A,79451.690345
66,63,42,30,2,2007,2009,N/A,61688.4915568
66,63,42,30,2,2007,2010,N/A,109215.120561
66,63,42,30,2,2007,2011,N/A,98375.0597011
66,63,42,30,2,2007,2012,N/A,97457.4154823
66,63,42,30,2,2007,2013,N/A,86291.5188191
66,63,42,30,2,2007,2014,N/A,69856.918868
66,63,42,30,2,2007,2015,N/A,82920.633955
66,63,42,30,2,2007,2016,N/A,86541.8445605
66,63,42,30,2,2008,2000,N/A,0.0
66,63,42,30,2,2008,2001,N/A,0.0
66,63,42,30,2,2008,2002,N/A,0.0
66,63,42,30,2,2008,2003,N/A,0.0
66,63,42,30,2,2008,2004,N/A,0.0
66,63,42,30,2,2008,2005,N/A,0.0
66,63,42,30,2,2008,2006,N/A,0.0
66,63,42,30,2,2008,2007,N/A,0.0
66,63,42,30,2,2008,2008,N/A,79717.1699365
66,63,42,30,2,2008,2009,N/A,61900.0687514
66,63,42,30,2,2008,2010,N/A,109635.590891
66,63,42,30,2,2008,2011,N/A,98864.8135899
66,63,42,30,2,2008,2012,N/A,98167.881582
66,63,42,30,2,2008,2013,N/A,87270.7484748
66,63,42,30,2,2008,2014,N/A,71100.6503398
66,63,42,30,2,2008,2015,N/A,85193.2246697
66,63,42,30,2,2008,2016,N/A,90091.6963585
66,63,42,30,2,2009,2000,N/A,0.0
66,63,42,30,2,2009,2001,N/A,0.0
66,63,42,30,2,2009,2002,N/A,0.0
66,63,42,30,2,2009,2003,N/A,0.0
66,63,42,30,2,2009,2004,N/A,0.0
66,63,42,30,2,2009,2005,N/A,0.0
66,63,42,30,2,2009,2006,N/A,0.0
66,63,42,30,2,2009,2007,N/A,0.0
66,63,42,30,2,2009,2008,N/A,0.0
66,63,42,30,2,2009,2009,N/A,62610.9024718
66,63,42,30,2,2009,2010,N/A,110904.366043
66,63,42,30,2,2009,2011,N/A,100050.818369
66,63,42,30,2,2009,2012,N/A,99457.2080271
66,63,42,30,2,2009,2013,N/A,88620.3235626
66,63,42,30,2,2009,2014,N/A,72491.0285964
66,63,42,30,2,2009,2015,N/A,87413.6601189
66,63,42,30,2,2009,2016,N/A,93311.9594429
66,63,42,30,2,2010,2000,N/A,0.0
66,63,42,30,2,2010,2001,N/A,0.0
66,63,42,30,2,2010,2002,N/A,0.0
66,63,42,30,2,2010,2003,N/A,0.0
66,63,42,30,2,2010,2004,N/A,0.0
66,63,42,30,2,2010,2005,N/A,0.0
66,63,42,30,2,2010,2006,N/A,0.0
66,63,42,30,2,2010,2007,N/A,0.0
66,63,42,30,2,2010,2008,N/A,0.0
66,63,42,30,2,2010,2009,N/A,0.0
66,63,42,30,2,2010,2010,N/A,101169.831283
66,63,42,30,2,2010,2011,N/A,91276.9830576
66,63,42,30,2,2010,2012,N/A,90773.4217573
66,63,42,30,2,2010,2013,N/A,80973.6517244
66,63,42,30,2,2010,2014,N/A,66388.4367671
66,63,42,30,2,2010,2015,N/A,80377.3241244
66,63,42,30,2,2010,2016,N/A,86348.5614851
66,63,42,30,2,2011,2000,N/A,0.0
66,63,42,30,2,2011,2001,N/A,0.0
66,63,42,30,2,2011,2002,N/A,0.0
66,63,42,30,2,2011,2003,N/A,0.0
66,63,42,30,2,2011,2004,N/A,0.0
66,63,42,30,2,2011,2005,N/A,0.0
66,63,42,30,2,2011,2006,N/A,0.0
66,63,42,30,2,2011,2007,N/A,0.0
66,63,42,30,2,2011,2008,N/A,0.0
66,63,42,30,2,2011,2009,N/A,0.0
66,63,42,30,2,2011,2010,N/A,0.0
66,63,42,30,2,2011,2011,N/A,82082.2619997
66,63,42,30,2,2011,2012,N/A,81636.6162578
66,63,42,30,2,2011,2013,N/A,72853.735644
66,63,42,30,2,2011,2014,N/A,59798.2526122
66,63,42,30,2,2011,2015,N/A,72565.0303327
66,63,42,30,2,2011,2016,N/A,78269.9402952
66,63,42,30,2,2012,2000,N/A,0.0
66,63,42,30,2,2012,2001,N/A,0.0
66,63,42,30,2,2012,2002,N/A,0.0
66,63,42,30,2,2012,2003,N/A,0.0
66,63,42,30,2,2012,2004,N/A,0.0
66,63,42,30,2,2012,2005,N/A,0.0
66,63,42,30,2,2012,2006,N/A,0.0
66,63,42,30,2,2012,2007,N/A,0.0
66,63,42,30,2,2012,2008,N/A,0.0
66,63,42,30,2,2012,2009,N/A,0.0
66,63,42,30,2,2012,2010,N/A,0.0
66,63,42,30,2,2012,2011,N/A,0.0
66,63,42,30,2,2012,2012,N/A,73406.1726466
66,63,42,30,2,2012,2013,N/A,65514.5346531
66,63,42,30,2,2012,2014,N/A,53796.7624358
66,63,42,30,2,2012,2015,N/A,65355.6259428
66,63,42,30,2,2012,2016,N/A,70655.8924379
66,63,42,30,2,2013,2000,N/A,0.0
66,63,42,30,2,2013,2001,N/A,0.0
66,63,42,30,2,2013,2002,N/A,0.0
66,63,42,30,2,2013,2003,N/A,0.0
66,63,42,30,2,2013,2004,N/A,0.0
66,63,42,30,2,2013,2005,N/A,0.0
66,63,42,30,2,2013,2006,N/A,0.0
66,63,42,30,2,2013,2007,N/A,0.0
66,63,42,30,2,2013,2008,N/A,0.0
66,63,42,30,2,2013,2009,N/A,0.0
66,63,42,30,2,2013,2010,N/A,0.0
66,63,42,30,2,2013,2011,N/A,0.0
66,63,42,30,2,2013,2012,N/A,0.0
66,63,42,30,2,2013,2013,N/A,58340.9170374
66,63,42,30,2,2013,2014,N/A,47910.4202604
66,63,42,30,2,2013,2015,N/A,58228.9059518
66,63,42,30,2,2013,2016,N/A,63021.9720724
66,63,42,30,2,2014,2000,N/A,0.0
66,63,42,30,2,2014,2001,N/A,0.0
66,63,42,30,2,2014,2002,N/A,0.0
66,63,42,30,2,2014,2003,N/A,0.0
66,63,42,30,2,2014,2004,N/A,0.0
66,63,42,30,2,2014,2005,N/A,0.0
66,63,42,30,2,2014,2006,N/A,0.0
66,63,42,30,2,2014,2007,N/A,0.0
66,63,42,30,2,2014,2008,N/A,0.0
66,63,42,30,2,2014,2009,N/A,0.0
66,63,42,30,2,2014,2010,N/A,0.0
66,63,42,30,2,2014,2011,N/A,0.0
66,63,42,30,2,2014,2012,N/A,0.0
66,63,42,30,2,2014,2013,N/A,0.0
66,63,42,30,2,2014,2014,N/A,48022.8610305
66,63,42,30,2,2014,2015,N/A,58370.703797
66,63,42,30,2,2014,2016,N/A,63201.8949683
66,63,42,30,2,2015,2000,N/A,0.0
66,63,42,30,2,2015,2001,N/A,0.0
66,63,42,30,2,2015,2002,N/A,0.0
66,63,42,30,2,2015,2003,N/A,0.0
66,63,42,30,2,2015,2004,N/A,0.0
66,63,42,30,2,2015,2005,N/A,0.0
66,63,42,30,2,2015,2006,N/A,0.0
66,63,42,30,2,2015,2007,N/A,0.0
66,63,42,30,2,2015,2008,N/A,0.0
66,63,42,30,2,2015,2009,N/A,0.0
66,63,42,30,2,2015,2010,N/A,0.0
66,63,42,30,2,2015,2011,N/A,0.0
66,63,42,30,2,2015,2012,N/A,0.0
66,63,42,30,2,2015,2013,N/A,0.0
66,63,42,30,2,2015,2014,N/A,0.0
66,63,42,30,2,2015,2015,N/A,59113.6938403
66,63,42,30,2,2015,2016,N/A,64012.0178521
66,63,42,30,2,2016,2000,N/A,0.0
66,63,42,30,2,2016,2001,N/A,0.0
66,63,42,30,2,2016,2002,N/A,0.0
66,63,42,30,2,2016,2003,N/A,0.0
66,63,42,30,2,2016,2004,N/A,0.0
66,63,42,30,2,2016,2005,N/A,0.0
66,63,42,30,2,2016,2006,N/A,0.0
66,63,42,30,2,2016,2007,N/A,0.0
66,63,42,30,2,2016,2008,N/A,0.0
66,63,42,30,2,2016,2009,N/A,0.0
66,63,42,30,2,2016,2010,N/A,0.0
66,63,42,30,2,2016,2011,N/A,0.0
66,63,42,30,2,2016,2012,N/A,0.0
66,63,42,30,2,2016,2013,N/A,0.0
66,63,42,30,2,2016,2014,N/A,0.0
66,63,42,30,2,2016,2015,N/A,0.0
66,63,42,30,2,2016,2016,N/A,64291.7258883
66,63,44,28,2,1999,2000,N/A,427462.536907
66,63,44,28,2,1999,2001,N/A,516527.122124
66,63,44,28,2,1999,2002,N/A,562087.946007
66,63,44,28,2,1999,2003,N/A,438751.066554
66,63,44,28,2,1999,2004,N/A,350530.366605
66,63,44,28,2,1999,2005,N/A,488259.219436
66,63,44,28,2,1999,2006,N/A,342059.088938
66,63,44,28,2,1999,2007,N/A,289402.953481
66,63,44,28,2,1999,2008,N/A,245663.013596
66,63,44,28,2,1999,2009,N/A,159605.571533
66,63,44,28,2,1999,2010,N/A,230467.052007
66,63,44,28,2,1999,2011,N/A,164319.438196
66,63,44,28,2,1999,2012,N/A,124463.16154
66,63,44,28,2,1999,2013,N/A,80970.9424493
66,63,44,28,2,1999,2014,N/A,46025.479477
66,63,44,28,2,1999,2015,N/A,36437.7547308
66,63,44,28,2,1999,2016,N/A,23936.3397807
66,63,44,28,2,2000,2000,N/A,31663.8916378
66,63,44,28,2,2000,2001,N/A,41321.9849389
66,63,44,28,2,2000,2002,N/A,48872.076198
66,63,44,28,2,2000,2003,N/A,41757.6371261
66,63,44,28,2,2000,2004,N/A,36803.8997818
66,63,44,28,2,2000,2005,N/A,57027.6734064
66,63,44,28,2,2000,2006,N/A,44829.9169592
66,63,44,28,2,2000,2007,N/A,42937.0502843
66,63,44,28,2,2000,2008,N/A,41624.6632245
66,63,44,28,2,2000,2009,N/A,31151.581943
66,63,44,28,2,2000,2010,N/A,52247.7364857
66,63,44,28,2,2000,2011,N/A,43612.3540521
66,63,44,28,2,2000,2012,N/A,38964.8210733
66,63,44,28,2,2000,2013,N/A,30112.0849489
66,63,44,28,2,2000,2014,N/A,20469.3263744
66,63,44,28,2,2000,2015,N/A,19505.4086083
66,63,44,28,2,2000,2016,N/A,15520.9114436
66,63,44,28,2,2001,2000,N/A,0.0
66,63,44,28,2,2001,2001,N/A,44246.6589537
66,63,44,28,2,2001,2002,N/A,52335.7372853
66,63,44,28,2,2001,2003,N/A,44735.8079052
66,63,44,28,2,2001,2004,N/A,39473.0931233
66,63,44,28,2,2001,2005,N/A,61304.2748805
66,63,44,28,2,2001,2006,N/A,48385.9306729
66,63,44,28,2,2001,2007,N/A,46638.7529015
66,63,44,28,2,2001,2008,N/A,45639.8021401
66,63,44,28,2,2001,2009,N/A,34609.0198257
66,63,44,28,2,2001,2010,N/A,59085.1161554
66,63,44,28,2,2001,2011,N/A,50475.0827396
66,63,44,28,2,2001,2012,N/A,46445.593435
66,63,44,28,2,2001,2013,N/A,37237.2048463
66,63,44,28,2,2001,2014,N/A,26478.7124789
66,63,44,28,2,2001,2015,N/A,26640.9531056
66,63,44,28,2,2001,2016,N/A,22616.6241085
66,63,44,28,2,2002,2000,N/A,0.0
66,63,44,28,2,2002,2001,N/A,0.0
66,63,44,28,2,2002,2002,N/A,52063.9538818
66,63,44,28,2,2002,2003,N/A,44507.4112378
66,63,44,28,2,2002,2004,N/A,39288.0089577
66,63,44,28,2,2002,2005,N/A,61085.4210388
66,63,44,28,2,2002,2006,N/A,48324.0913909
66,63,44,28,2,2002,2007,N/A,46766.7925767
66,63,44,28,2,2002,2008,N/A,46057.2462853
66,63,44,28,2,2002,2009,N/A,35255.0887199
66,63,44,28,2,2002,2010,N/A,60985.526764
66,63,44,28,2,2002,2011,N/A,53030.6737507
66,63,44,28,2,2002,2012,N/A,49940.3427516
66,63,44,28,2,2002,2013,N/A,41237.1265805
66,63,44,28,2,2002,2014,N/A,30420.9381284
66,63,44,28,2,2002,2015,N/A,32017.1420802
66,63,44,28,2,2002,2016,N/A,28698.6836921
66,63,44,28,2,2003,2000,N/A,0.0
66,63,44,28,2,2003,2001,N/A,0.0
66,63,44,28,2,2003,2002,N/A,0.0
66,63,44,28,2,2003,2003,N/A,44154.2029265
66,63,44,28,2,2003,2004,N/A,38979.6544374
66,63,44,28,2,2003,2005,N/A,60631.3652791
66,63,44,28,2,2003,2006,N/A,48018.8133861
66,63,44,28,2,2003,2007,N/A,46578.2426211
66,63,44,28,2,2003,2008,N/A,46056.3524479
66,63,44,28,2,2003,2009,N/A,35479.455193
66,63,44,28,2,2003,2010,N/A,61952.6954793
66,63,44,28,2,2003,2011,N/A,54585.4312302
66,63,44,28,2,2003,2012,N/A,52324.1930156
66,63,44,28,2,2003,2013,N/A,44217.7167491
66,63,44,28,2,2003,2014,N/A,33595.7885995
66,63,44,28,2,2003,2015,N/A,36682.5245839
66,63,44,28,2,2003,2016,N/A,34395.0304154
66,63,44,28,2,2004,2000,N/A,0.0
66,63,44,28,2,2004,2001,N/A,0.0
66,63,44,28,2,2004,2002,N/A,0.0
66,63,44,28,2,2004,2003,N/A,0.0
66,63,44,28,2,2004,2004,N/A,38166.3523777
66,63,44,28,2,2004,2005,N/A,59371.5337606
66,63,44,28,2,2004,2006,N/A,47040.7411809
66,63,44,28,2,2004,2007,N/A,45680.8084824
66,63,44,28,2,2004,2008,N/A,45272.8681706
66,63,44,28,2,2004,2009,N/A,35016.3980112
66,63,44,28,2,2004,2010,N/A,61534.4457593
66,63,44,28,2,2004,2011,N/A,54728.447562
66,63,44,28,2,2004,2012,N/A,53156.3431006
66,63,44,28,2,2004,2013,N/A,45724.6394674
66,63,44,28,2,2004,2014,N/A,35554.5931523
66,63,44,28,2,2004,2015,N/A,39982.911015
66,63,44,28,2,2004,2016,N/A,38893.3460715
66,63,44,28,2,2005,2000,N/A,0.0
66,63,44,28,2,2005,2001,N/A,0.0
66,63,44,28,2,2005,2002,N/A,0.0
66,63,44,28,2,2005,2003,N/A,0.0
66,63,44,28,2,2005,2004,N/A,0.0
66,63,44,28,2,2005,2005,N/A,58739.8155493
66,63,44,28,2,2005,2006,N/A,46544.3227829
66,63,44,28,2,2005,2007,N/A,45217.6671785
66,63,44,28,2,2005,2008,N/A,44864.2416606
66,63,44,28,2,2005,2009,N/A,34780.1602306
66,63,44,28,2,2005,2010,N/A,61365.5258406
66,63,44,28,2,2005,2011,N/A,54926.6174603
66,63,44,28,2,2005,2012,N/A,53852.1588882
66,63,44,28,2,2005,2013,N/A,46936.9089818
66,63,44,28,2,2005,2014,N/A,37150.2147874
66,63,44,28,2,2005,2015,N/A,42755.9856986
66,63,44,28,2,2005,2016,N/A,42835.3322888
66,63,44,28,2,2006,2000,N/A,0.0
66,63,44,28,2,2006,2001,N/A,0.0
66,63,44,28,2,2006,2002,N/A,0.0
66,63,44,28,2,2006,2003,N/A,0.0
66,63,44,28,2,2006,2004,N/A,0.0
66,63,44,28,2,2006,2005,N/A,0.0
66,63,44,28,2,2006,2006,N/A,46878.3850772
66,63,44,28,2,2006,2007,N/A,45546.2188958
66,63,44,28,2,2006,2008,N/A,45209.1476189
66,63,44,28,2,2006,2009,N/A,35086.9418275
66,63,44,28,2,2006,2010,N/A,62049.1997529
66,63,44,28,2,2006,2011,N/A,55762.2947658
66,63,44,28,2,2006,2012,N/A,55020.4908493
66,63,44,28,2,2006,2013,N/A,48407.663915
66,63,44,28,2,2006,2014,N/A,38821.9317158
66,63,44,28,2,2006,2015,N/A,45479.3401573
66,63,44,28,2,2006,2016,N/A,46631.1653852
66,63,44,28,2,2007,2000,N/A,0.0
66,63,44,28,2,2007,2001,N/A,0.0
66,63,44,28,2,2007,2002,N/A,0.0
66,63,44,28,2,2007,2003,N/A,0.0
66,63,44,28,2,2007,2004,N/A,0.0
66,63,44,28,2,2007,2005,N/A,0.0
66,63,44,28,2,2007,2006,N/A,0.0
66,63,44,28,2,2007,2007,N/A,46219.4134479
66,63,44,28,2,2007,2008,N/A,45881.4008385
66,63,44,28,2,2007,2009,N/A,35623.5895795
66,63,44,28,2,2007,2010,N/A,63069.0511723
66,63,44,28,2,2007,2011,N/A,56809.1821214
66,63,44,28,2,2007,2012,N/A,56279.2651109
66,63,44,28,2,2007,2013,N/A,49831.2338821
66,63,44,28,2,2007,2014,N/A,40340.6558377
66,63,44,28,2,2007,2015,N/A,47884.6306196
66,63,44,28,2,2007,2016,N/A,49975.7908529
66,63,44,28,2,2008,2000,N/A,0.0
66,63,44,28,2,2008,2001,N/A,0.0
66,63,44,28,2,2008,2002,N/A,0.0
66,63,44,28,2,2008,2003,N/A,0.0
66,63,44,28,2,2008,2004,N/A,0.0
66,63,44,28,2,2008,2005,N/A,0.0
66,63,44,28,2,2008,2006,N/A,0.0
66,63,44,28,2,2008,2007,N/A,0.0
66,63,44,28,2,2008,2008,N/A,46035.3142808
66,63,44,28,2,2008,2009,N/A,35746.2403802
66,63,44,28,2,2008,2010,N/A,63312.6952078
66,63,44,28,2,2008,2011,N/A,57092.7539018
66,63,44,28,2,2008,2012,N/A,56690.2874815
66,63,44,28,2,2008,2013,N/A,50397.3778392
66,63,44,28,2,2008,2014,N/A,41059.4202801
66,63,44,28,2,2008,2015,N/A,49197.6430597
66,63,44,28,2,2008,2016,N/A,52026.4274216
66,63,44,28,2,2009,2000,N/A,0.0
66,63,44,28,2,2009,2001,N/A,0.0
66,63,44,28,2,2009,2002,N/A,0.0
