census region,housing types,technology,vintage,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016
66,28,10,2003,0.0,0.0,0.0,2930711.77715,2930709.3732,2930655.85323,2930359.38199,2929411.06402,2927130.94532,2922524.77468,2914251.08239,2900601.58593,2879500.66465,2848532.14317,2805003.66941,2746059.99417,2668855.5739
66,28,10,2004,0.0,0.0,0.0,0.0,2930825.12756,2930822.72352,2930769.20148,2930472.71877,2929524.36412,2927244.15724,2922637.80844,2914363.79615,2900713.77178,2879612.03438,2848642.31513,2805112.15784,2746166.20285
66,28,10,2005,0.0,0.0,0.0,0.0,0.0,2931119.2609,2931116.85662,2931063.32921,2930766.81674,2929818.36692,2927537.9312,2922931.12011,2914656.27746,2901004.88319,2879901.02805,2848928.20073,2805393.67481
66,28,10,2006,0.0,0.0,0.0,0.0,0.0,0.0,2931743.35059,2931740.94579,2931687.40699,2931390.83138,2930442.17962,2928161.25835,2923553.46639,2915276.86187,2901622.56097,2880514.21243,2849534.79041
66,28,10,2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2932898.91856,2932896.51282,2932842.95291,2932546.26041,2931597.23473,2929315.41442,2924705.80626,2916425.93946,2902766.25661,2881649.58806
66,28,10,2008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2934840.53906,2934838.13173,2934784.53636,2934487.64745,2933537.9935,2931254.66259,2926642.00281,2918356.65462,2904687.92887
66,28,10,2009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2937876.11412,2937873.70429,2937820.05349,2937522.8575,2936572.2213,2934286.52869,2929669.09792,2921375.18
66,28,10,2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2942364.66437,2942362.25086,2942308.51809,2942010.86804,2941058.77943,2938769.5947,2934145.10932
66,28,10,2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2563569.5799,2563567.4771,2563520.6618,2563261.33071,2562431.8124,2560437.33346
66,28,10,2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2219666.82017,2219664.99947,2219624.46443,2219399.9226,2218681.68414
66,28,10,2013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1817743.29764,1817741.80662,1817708.61142,1817524.72823
66,28,10,2014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1813936.47927,1813934.99136,1813901.86568
66,28,10,2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1834741.96958,1834740.46461
66,28,10,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1836662.87137
66,28,11,1999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66,28,11,2000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66,28,11,2001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66,28,11,2002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66,28,11,2003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66,28,11,2004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
