us,state,county,time zone,egrid,egrid with wecc detail,nerc,census division,census region,PADD,electricity interconnection,o&g producing region,SqMi,2015 Total Population (Esri),2015 Total Households (Esri),2015 Total Housing Units (Esri),2015 Owner Occupied Housing Units (Esri),2015 Renter Occupied Housing Units (Esri),2015 Vacant Housing Units (Esri),2015 Civilian Population Age 16+ in Labor Force (Esri),2015 Employed Civilian Population Age 16+ (Esri),2015 Industry: Agriculture/Forestry/Fishing/Hunting (Esri),2015 Industry: Mining/Quarrying/Oil & Gas Extraction (Esri),2015 Industry: Construction (Esri),2015 Industry: Manufacturing (Esri),2015 Industry: Wholesale Trade (Esri),2015 Industry: Retail Trade (Esri),2015 Industry: Transportation/Warehousing (Esri),2015 Industry: Utilities (Esri),2015 Industry: Information (Esri),2015 Industry: Finance/Insurance (Esri),2015 Industry: Real Estate/Rental/Leasing (Esri),2015 Industry: Professional/Scientific/Tech Services (Esri),2015 Industry: Management of Companies/Enterprises (Esri),2015 Industry: Admin/Support/Waste Management Services (Esri),2015 Industry: Educational Services (Esri),2015 Industry: Health Care/Social Assistance (Esri),2015 Industry: Arts/Entertainment/Recreation (Esri),2015 Industry: Accommodation/Food Services (Esri),2015 Industry: Other Services (excl Public Administration) (Esri),2015 Industry: Public Administration (Esri),2015 Unemployed Population Age 16+ (Esri),2015 Occupation: Management (Esri),2015 Occupation: Business/Financial (Esri),2015 Occupation: Computer/Mathematical (Esri),2015 Occupation: Architecture/Engineering (Esri),2015 Occupation: Life/Physical/Social Science (Esri),2015 Occupation: Community/Social Service (Esri),2015 Occupation: Legal (Esri),2015 Occupation: Education/Training/Library (Esri),2015 Occupation: Arts/Design/Entertainment/Sports/Media (Esri),2015 Occupation: Healthcare Practitioner/Technician (Esri),2015 Occupation: Healthcare Support (Esri),2015 Occupation: Protective Service (Esri),2015 Occupation: Food Preparation/Serving Related (Esri),2015 Occupation: Building/Grounds Cleaning/Maintenance (Esri),2015 Occupation: Personal Care/Service (Esri),2015 Occupation: Sales and Sales Related (Esri),2015 Occupation: Office/Administrative Support (Esri),2015 Occupation: Farming/Fishing/Forestry (Esri),2015 Occupation: Construction/Extraction (Esri),2015 Occupation: Installation/Maintenance/Repair (Esri),2015 Occupation: Production (Esri),2015 Occupation: Transportation/Material Moving (Esri),2015 Aggregate Disposable Income,2015 Aggregate Net Worth,2015 Aggregate Home Value,2020 Total Population (Esri),2020 Total Households (Esri),2020 Total Housing Units (Esri),2020 Owner Occupied Housing Units (Esri),2020 Renter Occupied Housing Units (Esri),2015 Total (SIC01-99) Businesses,2015 Total (SIC01-99) Sales,2015 Total (SIC01-99) Employees,2015 Televisions,2015 Entertainment/Recreation - Recreational Vehicles & Fees,2015 Vehicle Loans,2015 Major Appliances,2015 Small Appliances,2015 Home Improvement Services - Owners & Renters,2015 Home Improvement Materials - Owners & Renters,2015 Utilities/Fuel/Public Services,2015 Transportation - Vehicle Purchases (Net Outlay),2015 Transportation - Gasoline & Motor Oil,2015 Vehicle Maintenance & Repairs,2015 Travel,2015 Airline Fares,Urban Utility-scale PV (GWh),Rural Utility-scale PV (GWh),Sum Utility-scale PV (GWh),Rooftop PV (GWh),CSP (GWh),Onshore Wind (GWh),Offshore Wind (GWh),Biopower-Solid (GWh),Biopower-Solid (BDT),Biopower-Gaseous (GWh),Biopower-Gaseous (Tonnes-CH4),Geothermal Hydrothermal (GWh),EGS Geothermal (GWh),Hydropower (GWh),Hydropower (Count of Sites),2015 Capacity Biomass Power Plants,2015 Capacity Bulk Electricity Storage,2015 Capacity Coal Power Plants,2015 Capacity Combined Heat and Power,2015 Capacity Combined-Cycle Gas Turbines,2015 Capacity Combustion Turbines,2015 Capacity Dispatchable Hydroelectric Power Plants,2015 Capacity Fossil Steam Turbines,2015 Capacity Fuel Cell Power Plants,2015 Capacity Geothermal Power Plants,2015 Capacity Nuclear Power Plants,2015 Capacity Onshore Wind,2015 Capacity Run of River Hydroelectric Power Plants,2015 Capacity Solar Thermal Power Plants,2015 Capacity Transmission-Sited Solar PV
us,alabama,"colbert, alabama",US/Central,SRTV,SRTV,SERC_STV,east south central,south,PADD 3 (Gulf Coast),eastern interconnection,gulf coast,621.9697629,54709.0,23069.0,26263.0,16540.0,6528.0,3194.0,23655.0,21612.0,256.0,122.0,1647.0,3979.0,581.0,2752.0,842.0,487.0,284.0,604.0,164.0,629.0,0.0,977.0,1531.0,3087.0,156.0,1461.0,1271.0,783.0,2043.0,1491.0,667.0,110.0,203.0,61.0,470.0,126.0,1168.0,193.0,1706.0,387.0,508.0,1337.0,758.0,372.0,2369.0,2972.0,122.0,1451.0,915.0,2284.0,1940.0,1014588663.0,8987235849.0,4950522974.0,55224.0,23342.0,26649.0,16723.0,6619.0,2399.0,7032376.0,26024.0,2383646.0,4041784.0,73862848.0,4756859.0,790141.0,28906799.0,6247211.0,91663202.0,73455261.0,64698109.0,18520388.0,29506300.0,6271023.0,399.547352345,44662.7030184,45062.2503707,180.772343907,0.0,3.40979064756,0.0,134.861437166,122606.300166,18.4707034018,3930.13915885,0.0,6451.97453661,49.4359400245,29.3386580452,0.0,0.0,1184.0,0.0,0.0,363.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
us,alabama,"coosa, alabama",US/Central,SRSO,SRSO,SERC_STV,east south central,south,PADD 3 (Gulf Coast),eastern interconnection,gulf coast,650.6217342,10858.0,4527.0,6292.0,3568.0,958.0,1765.0,5286.0,4570.0,93.0,84.0,463.0,1373.0,14.0,426.0,175.0,86.0,0.0,114.0,12.0,125.0,0.0,112.0,342.0,488.0,57.0,228.0,159.0,218.0,716.0,260.0,127.0,77.0,29.0,6.0,7.0,32.0,226.0,13.0,249.0,95.0,125.0,244.0,233.0,76.0,327.0,657.0,50.0,434.0,261.0,717.0,324.0,186679968.0,1634038490.0,882943776.0,10512.0,4401.0,6193.0,3466.0,935.0,225.0,491644.0,1470.0,420539.0,877607.0,13882213.0,913629.0,147851.0,5247896.0,1298527.0,18088932.0,14480935.0,13090555.0,3422620.0,5070717.0,937207.0,79.2974675422,46720.1575144,46799.4549819,43.3088218354,0.0,3.5668677751,0.0,141.074031826,128254.343533,19.3215840962,4111.1869221,0.0,6749.19443423,51.7132808524,30.6901873935,0.0,0.0,0.0,0.0,0.0,0.0,165.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
us,alabama,"covington, alabama",US/Central,SRSO,SRSO,SERC_STV,east south central,south,PADD 3 (Gulf Coast),eastern interconnection,gulf coast,1036.800746,38396.0,15814.0,19225.0,11489.0,4325.0,3411.0,16168.0,14625.0,587.0,232.0,1133.0,2397.0,258.0,2171.0,593.0,499.0,118.0,370.0,147.0,310.0,0.0,588.0,1065.0,1802.0,103.0,772.0,773.0,709.0,1543.0,1173.0,552.0,68.0,146.0,25.0,232.0,110.0,657.0,89.0,646.0,463.0,263.0,667.0,514.0,352.0,1776.0,1821.0,249.0,1228.0,728.0,1522.0,1344.0,645989690.0,5348905995.0,2389609825.0,39022.0,16044.0,19526.0,11655.0,4389.0,1731.0,3971862.0,16214.0,1480509.0,2833220.0,46705987.0,3052244.0,512958.0,18196781.0,4245644.0,59416524.0,47836552.0,42372041.0,11792445.0,18256439.0,3679714.0,280.411269456,74451.0851973,74731.4964668,132.328687188,0.0,5.68399574701,0.0,224.809061471,204380.198297,30.7899840288,6551.39759975,0.0,10755.204532,82.4078959363,48.906465173,0.0,0.0,0.0,0.0,663.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.2,0.0,0.0
us,alabama,"dallas, alabama",US/Central,SRSO,SRSO,SERC_STV,east south central,south,PADD 3 (Gulf Coast),eastern interconnection,gulf coast,997.1804759,42734.0,16752.0,20200.0,10227.0,6525.0,3448.0,16413.0,13579.0,275.0,0.0,771.0,2672.0,228.0,1499.0,510.0,200.0,150.0,248.0,227.0,260.0,0.0,489.0,1282.0,1782.0,174.0,570.0,1171.0,1073.0,2833.0,1004.0,381.0,107.0,109.0,25.0,194.0,61.0,897.0,25.0,890.0,329.0,341.0,389.0,778.0,444.0,1330.0,1759.0,241.0,825.0,657.0,1685.0,1111.0,593795121.0,4025846609.0,2013919800.0,41815.0,16417.0,20022.0,10012.0,6405.0,1702.0,4931829.0,18076.0,1412928.0,2206500.0,42655082.0,2749882.0,460675.0,15742268.0,3445365.0,56033797.0,43068872.0,39267004.0,10784140.0,16319078.0,3412233.0,312.092280157,71606.0138409,71918.1061211,139.039764951,0.0,5.46678771778,0.0,216.218215283,196570.020024,29.6133765772,6301.04270423,0.0,10344.2054947,79.2587632722,47.0375550982,0.0,0.0,0.0,104.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
us,alabama,"dekalb, alabama",US/Central,SRTV,SRTV,SERC_STV,east south central,south,PADD 3 (Gulf Coast),eastern interconnection,gulf coast,773.1319835,71833.0,26957.0,31413.0,20010.0,6947.0,4456.0,31906.0,29388.0,1037.0,26.0,1491.0,8603.0,825.0,3657.0,913.0,344.0,263.0,700.0,174.0,1021.0,0.0,784.0,2384.0,3006.0,340.0,1478.0,1359.0,984.0,2518.0,2186.0,595.0,129.0,407.0,1.0,315.0,112.0,1815.0,176.0,1442.0,650.0,389.0,1324.0,1085.0,621.0,3101.0,3418.0,465.0,1629.0,1904.0,5534.0,2091.0,1084439334.0,6786829394.0,3827611224.0,73205.0,27340.0,31835.0,20279.0,7062.0,2379.0,6669558.0,24743.0,2539525.0,4514976.0,81818465.0,5181166.0,846103.0,30628994.0,6990126.0,100134815.0,81114781.0,72109259.0,19968998.0,30849845.0,6308676.0,524.60627979,55517.4322495,56042.0385293,216.220600813,0.0,4.23849898164,0.0,167.637876684,152404.27701,22.9597842363,4885.31189868,0.0,8020.04883279,61.4507467197,36.469063676,4.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
us,alabama,"elmore, alabama",US/Central,SRSO,SRSO,SERC_STV,east south central,south,PADD 3 (Gulf Coast),eastern interconnection,gulf coast,675.2831502,82767.0,29837.0,34384.0,22803.0,7034.0,4547.0,35898.0,33188.0,172.0,92.0,2399.0,4100.0,552.0,3661.0,1178.0,496.0,311.0,1530.0,420.0,1824.0,0.0,1282.0,2927.0,4170.0,655.0,1558.0,2167.0,3694.0,2710.0,3072.0,1521.0,896.0,602.0,190.0,600.0,334.0,2232.0,336.0,2063.0,584.0,1004.0,1216.0,1357.0,1370.0,3021.0,5081.0,59.0,1909.0,1707.0,2382.0,1656.0,1654285819.0,16051931896.0,7491242080.0,85647.0,31019.0,35862.0,23662.0,7357.0,2624.0,4630540.0,23673.0,4013789.0,6166156.0,124828765.0,7844407.0,1245946.0,48422429.0,9494459.0,145587810.0,118933433.0,103246688.0,30582837.0,51047842.0,11442288.0,604.458785786,48491.0563016,49095.5150874,236.670459311,0.0,3.70206770064,0.0,146.421356089,133115.745409,20.0539568377,4267.01892957,0.0,7005.01849121,53.6734409036,31.853480039,0.0,0.0,0.0,0.0,0.0,0.0,589.9,0.0,0.0,0.0,0.0,0.0,47.0,0.0,0.0
us,alabama,"escambia, alabama",US/Central,SRSO,SRSO,SERC_STV,east south central,south,PADD 3 (Gulf Coast),eastern interconnection,gulf coast,950.9741162,38792.0,14342.0,16717.0,10225.0,4116.0,2375.0,13917.0,12287.0,155.0,196.0,971.0,1981.0,108.0,1653.0,374.0,156.0,179.0,364.0,112.0,257.0,0.0,281.0,1062.0,1764.0,367.0,758.0,472.0,1078.0,1630.0,696.0,507.0,26.0,55.0,123.0,69.0,47.0,879.0,106.0,862.0,521.0,419.0,701.0,659.0,407.0,1273.0,1418.0,81.0,998.0,492.0,1079.0,869.0,537624740.0,3950509102.0,1859164438.0,39374.0,14569.0,16998.0,10379.0,4190.0,1606.0,4201799.0,16204.0,1228927.0,2318891.0,38642695.0,2533200.0,423046.0,14832712.0,3513272.0,50269997.0,39906770.0,35795705.0,9745101.0,14822154.0,2939551.0,283.303311926,68288.0054039,68571.3087159,115.065730232,0.0,5.2134731315,0.0,206.199310109,187461.553432,28.2411813095,6009.07123797,0.0,9864.8859618,75.5861493235,44.8579755308,0.0,0.0,0.0,36.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
us,alabama,"etowah, alabama",US/Central,SRSO,SRSO,SERC_STV,east south central,south,PADD 3 (Gulf Coast),eastern interconnection,gulf coast,67.82252447,18781.0,7720.0,8296.0,5723.0,1998.0,576.0,8737.0,8156.0,18.0,0.0,189.0,1611.0,191.0,1083.0,139.0,83.0,84.0,278.0,91.0,459.0,1.0,265.0,728.0,1176.0,56.0,447.0,610.0,647.0,581.0,788.0,336.0,69.0,54.0,111.0,205.0,71.0,478.0,48.0,683.0,84.0,233.0,390.0,227.0,181.0,1038.0,1285.0,21.0,236.0,317.0,777.0,524.0,419354622.0,4787569345.0,2425526408.0,18991.0,7827.0,8352.0,5777.0,2050.0,792.0,1642541.0,6792.0,1032736.0,1548259.0,29892259.0,1961912.0,318431.0,13218352.0,2341650.0,35618580.0,28640978.0,24321358.0,7841123.0,14128997.0,3361949.0,137.160226369,4870.23236344,5007.39258981,57.1026678236,0.0,0.371819698362,0.0,14.7059289179,13369.5708203,2.01413285367,428.560960952,0.0,703.553817228,5.39072870098,3.19922602654,0.0,0.0,16.1531707519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
us,alabama,"etowah, alabama",US/Central,SRTV,SRTV,SERC_STV,east south central,south,PADD 3 (Gulf Coast),eastern interconnection,gulf coast,478.0101369,84937.0,34116.0,39284.0,23970.0,10145.0,5168.0,34242.0,31049.0,248.0,7.0,2108.0,5645.0,769.0,3138.0,1295.0,329.0,327.0,835.0,378.0,904.0,14.0,1001.0,2936.0,5331.0,256.0,2448.0,1402.0,1680.0,3192.0,2195.0,825.0,94.0,407.0,137.0,715.0,291.0,1899.0,175.0,2403.0,835.0,677.0,1951.0,1389.0,918.0,2512.0,3877.0,110.0,2118.0,1359.0,3474.0,2689.0,1313430077.0,11203847563.0,7379106560.0,84892.0,34075.0,39419.0,23994.0,10081.0,3490.0,8981395.0,39174.0,3092425.0,5138323.0,94651868.0,6096524.0,1024767.0,36715612.0,7943925.0,119103637.0,94538680.0,83805915.0,23917236.0,37804087.0,8058182.0,620.306594274,34325.1811545,34945.4877487,270.397927047,0.0,2.62056870199,0.0,103.64673315,94228.1406959,14.1955187991,3020.47859786,0.0,4958.61602201,37.9936161988,22.5480027892,0.0,0.0,113.846829248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
us,alabama,"greene, alabama",US/Central,SRSO,SRSO,SERC_STV,east south central,south,PADD 3 (Gulf Coast),eastern interconnection,gulf coast,644.4492989,8895.0,3729.0,4968.0,2644.0,1085.0,1239.0,3553.0,2829.0,61.0,19.0,237.0,361.0,54.0,213.0,159.0,77.0,12.0,88.0,42.0,89.0,0.0,52.0,190.0,382.0,182.0,191.0,186.0,232.0,724.0,208.0,37.0,44.0,6.0,0.0,25.0,23.0,107.0,59.0,147.0,161.0,169.0,71.0,135.0,48.0,336.0,322.0,44.0,304.0,66.0,271.0,244.0,121503662.0,696940420.0,522111960.0,8983.0,3798.0,5048.0,2696.0,1102.0,362.0,711659.0,3498.0,272965.0,540959.0,8815866.0,582755.0,94687.0,3223179.0,808260.0,11986243.0,9314868.0,8616607.0,2193472.0,3135798.0,570152.0,64.9614085271,46276.9243202,46341.8857287,34.1955223901,0.0,3.53302897229,0.0,139.735665325,127037.597156,19.1382806167,4072.1841745,0.0,6685.16496244,51.2226779975,30.3990302033,0.0,0.0,497.0,0.0,0.0,740.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
us,alabama,"hale, alabama",US/Central,SRSO,SRSO,SERC_STV,east south central,south,PADD 3 (Gulf Coast),eastern interconnection,gulf coast,662.0583049,15561.0,6288.0,7658.0,4760.0,1528.0,1370.0,6504.0,5658.0,443.0,58.0,254.0,1273.0,86.0,560.0,141.0,56.0,24.0,133.0,50.0,113.0,0.0,246.0,661.0,662.0,63.0,188.0,331.0,314.0,845.0,450.0,103.0,19.0,12.0,18.0,94.0,40.0,422.0,10.0,200.0,87.0,172.0,198.0,388.0,175.0,293.0,848.0,205.0,357.0,277.0,867.0,425.0,223474111.0,1343197179.0,769981268.0,15392.0,6272.0,7649.0,4752.0,1520.0,466.0,968965.0,4322.0,488382.0,1022566.0,16177635.0,1065509.0,172414.0,5949640.0,1519264.0,21589756.0,17062831.0,15656756.0,3978212.0,5710089.0,1017694.0,113.64412345,47541.400268,47655.0443914,52.7112138613,0.0,3.62956585809,0.0,143.55381855,130508.786921,19.6612171747,4183.45299842,0.0,6867.83117084,52.6222922818,31.2296567648,0.0,0.0,0.0,8.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
us,alabama,"houston, alabama",US/Central,SRSO,SRSO,SERC_STV,east south central,south,PADD 3 (Gulf Coast),eastern interconnection,gulf coast,571.7384284,104201.0,42131.0,46876.0,27206.0,14925.0,4745.0,45814.0,42798.0,442.0,81.0,2612.0,4437.0,1257.0,6018.0,2594.0,952.0,688.0,1186.0,582.0,1582.0,4.0,1475.0,3090.0,6894.0,396.0,3906.0,2720.0,1884.0,3016.0,3232.0,1418.0,355.0,450.0,158.0,850.0,258.0,2414.0,580.0,3451.0,800.0,1031.0,2886.0,1773.0,1512.0,5406.0,5560.0,207.0,2356.0,2336.0,2740.0,3026.0,1958372520.0,15510122937.0,7943044448.0,107549.0,43497.0,48553.0,28133.0,15364.0,5619.0,16134602.0,68890.0,4844296.0,6733318.0,145303849.0,9061850.0,1492977.0,54492445.0,10703426.0,175423588.0,139340649.0,123102362.0,36206100.0,58802470.0,13351802.0,760.994236081,41055.6672607,41816.6614967,322.654852568,0.0,3.13441016315,0.0,123.969798432,112704.407111,16.9789780216,3612.73444483,0.0,5930.90211402,45.4434095386,26.9692181883,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,1757.0,0.0,0.0,0.0,0.0
us,alabama,"jackson, alabama",US/Central,SRTV,SRTV,SERC_STV,east south central,south,PADD 3 (Gulf Coast),eastern interconnection,gulf coast,1114.742054,53965.0,21889.0,25308.0,16340.0,5549.0,3419.0,23497.0,21465.0,474.0,186.0,1325.0,5466.0,314.0,2580.0,927.0,465.0,99.0,609.0,244.0,692.0,0.0,475.0,1850.0,2655.0,183.0,1279.0,891.0,750.0,2032.0,1195.0,550.0,318.0,504.0,42.0,157.0,42.0,1290.0,47.0,1565.0,582.0,310.0,1140.0,845.0,450.0,2117.0,2294.0,325.0,1481.0,1416.0,3208.0,1586.0,887369097.0,6925808080.0,2730151116.0,54956.0,22313.0,25757.0,16646.0,5667.0,1935.0,3402714.0,19037.0,2006098.0,4057583.0,65271776.0,4259795.0,709624.0,25219015.0,6064094.0,82908323.0,67162837.0,59643917.0,16215015.0,24735675.0,4791513.0,394.113818006,80047.9320212,80442.0458392,174.198929277,0.0,6.11128909618,0.0,241.709041885,219744.442629,33.1046154928,7043.89772586,0.0,11563.7250817,88.6028945641,52.5829998205,0.0,0.0,473.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
us,alabama,"jefferson, alabama",US/Central,SRSO,SRSO,SERC_STV,east south central,south,PADD 3 (Gulf Coast),eastern interconnection,gulf coast,570.0766638,106111.0,40204.0,44106.0,32785.0,7419.0,3902.0,49037.0,46104.0,88.0,620.0,3504.0,5699.0,1362.0,5313.0,1637.0,931.0,1138.0,3270.0,623.0,2525.0,60.0,1620.0,3706.0,6176.0,398.0,2285.0,2960.0,2190.0,2933.0,4604.0,2295.0,992.0,665.0,114.0,754.0,467.0,2349.0,520.0,3624.0,699.0,1428.0,1614.0,1480.0,1041.0,5215.0,7406.0,23.0,2861.0,2305.0,2797.0,2849.0,2357909729.0,25592209389.0,10526205642.0,107816.0,40893.0,44760.0,33308.0,7584.0,3592.0,9672611.0,34818.0,5862055.0,9548756.0,176930264.0,11427020.0,1857688.0,73348374.0,14417518.0,211269140.0,171705191.0,147831984.0,45032472.0,77366326.0,17618974.0,774.943228805,40936.3384713,41711.2817001,303.588508562,0.0,3.12529996242,0.0,123.609478726,112376.8304,16.9296284183,3602.23398884,0.0,5913.66387588,45.3113277237,26.8908318321,0.0,0.0,1365.84148535,9.92100275505,0.0,0.0,0.0,40.0848596164,0.0,0.0,0.0,0.0,0.0,0.0,0.0
us,alabama,"jefferson, alabama",US/Central,SRTV,SRTV,SERC_STV,east south central,south,PADD 3 (Gulf Coast),eastern interconnection,gulf coast,567.6629601,562398.0,228092.0,264968.0,138250.0,89842.0,36876.0,268332.0,248888.0,449.0,639.0,12945.0,21133.0,6815.0,28539.0,7647.0,3815.0,5985.0,18267.0,4071.0,16434.0,188.0,10715.0,24969.0,41091.0,3303.0,18752.0,13181.0,9951.0,19444.0,21673.0,13445.0,5369.0,2988.0,1719.0,4776.0,4751.0,16763.0,4474.0,19136.0,5508.0,4984.0,14878.0,10440.0,7896.0,29437.0,37432.0,266.0,10659.0,6723.0,11616.0,13956.0,11717997177.0,1.1e+11,70937762896.0,570192.0,231444.0,268553.0,140374.0,91070.0,29831.0,90005509.0,389660.0,30442689.0,37277883.0,855153022.0,53280722.0,9070063.0,329041064.0,56352670.0,1034596676.0,808304425.0,710104079.0,222713661.0,381603075.0,93814748.0,4107.2699531,40763.0140785,44870.2840316,1823.81625939,0.0,3.11206744728,0.0,123.086116387,111901.027077,16.8579483982,3586.98213578,0.0,5888.62543231,45.1194796332,26.7769760923,0.0,0.0,1360.05851465,9.87899724495,0.0,0.0,0.0,39.9151403836,0.0,0.0,0.0,0.0,0.0,0.0,0.0
us,alabama,"lauderdale, alabama",US/Central,SRTV,SRTV,SERC_STV,east south central,south,PADD 3 (Gulf Coast),eastern interconnection,gulf coast,722.9427702,94688.0,39750.0,45112.0,27241.0,12509.0,5362.0,42078.0,38754.0,504.0,148.0,3117.0,5002.0,958.0,5988.0,948.0,1082.0,494.0,1304.0,420.0,1500.0,11.0,1445.0,4069.0,4736.0,423.0,3069.0,2500.0,1036.0,3324.0,2238.0,1381.0,306.0,456.0,182.0,740.0,205.0,2751.0,484.0,2462.0,739.0,651.0,2666.0,2040.0,1476.0,5021.0,4837.0,188.0,2706.0,1635.0,3232.0,2358.0,1896273444.0,19899870519.0,10132019864.0,95974.0,40373.0,45952.0,27671.0,12702.0,3973.0,7695345.0,40091.0,4583408.0,7129460.0,137452872.0,8757939.0,1477773.0,54118409.0,11169422.0,168687757.0,134953069.0,118107947.0,34953276.0,57104176.0,12721522.0,691.519488546,51913.4211512,52604.9406397,310.512964183,0.0,3.96334941598,0.0,156.755371071,142510.687132,21.4693097339,4568.17334258,0.0,7499.41335252,57.4615641476,34.1016106993,0.0,0.0,0.0,0.0,0.0,0.0,667.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
us,alabama,"lawrence, alabama",US/Central,SRTV,SRTV,SERC_STV,east south central,south,PADD 3 (Gulf Coast),eastern interconnection,gulf coast,706.1957897,34318.0,13767.0,15485.0,10882.0,2885.0,1718.0,14847.0,13389.0,197.0,145.0,1157.0,3195.0,321.0,1530.0,471.0,160.0,124.0,256.0,70.0,520.0,0.0,252.0,1227.0,1344.0,123.0,876.0,865.0,555.0,1458.0,740.0,217.0,157.0,241.0,78.0,259.0,76.0,807.0,122.0,555.0,262.0,230.0,816.0,574.0,372.0,1428.0,1475.0,74.0,1084.0,642.0,2072.0,1111.0,579406044.0,4218346159.0,1944265630.0,34186.0,13745.0,15559.0,10872.0,2873.0,979.0,1156457.0,6446.0,1327706.0,2361990.0,43240661.0,2746898.0,445832.0,16164616.0,3731097.0,53667915.0,43149965.0,38539372.0,10434063.0,15874335.0,3145770.0,250.629074518,50710.8459439,50961.4750184,106.585681202,0.0,3.8715383652,0.0,153.124130465,139209.424851,20.9719728405,4462.35153615,0.0,7325.68932573,56.1304661216,33.3116463578,0.0,0.0,0.0,89.0,0.0,0.0,398.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
us,alabama,"lee, alabama",US/Central,SRSO,SRSO,SERC_STV,east south central,south,PADD 3 (Gulf Coast),eastern interconnection,gulf coast,616.3540532,159730.0,63787.0,71119.0,38113.0,25674.0,7332.0,74450.0,68575.0,576.0,127.0,4106.0,8203.0,1000.0,7837.0,1824.0,566.0,1241.0,2821.0,1001.0,2758.0,0.0,2677.0,12492.0,7743.0,762.0,6235.0,3766.0,2839.0,5875.0,5785.0,2439.0,1145.0,926.0,771.0,1318.0,524.0,7628.0,1200.0,4316.0,721.0,1436.0,4714.0,2790.0,2279.0,6440.0,8808.0,249.0,3703.0,3036.0,4984.0,3363.0,3033019409.0,22080986036.0,13715085793.0,177768.0,71149.0,78820.0,42398.0,28751.0,5228.0,14137457.0,63290.0,7870876.0,8878875.0,225387460.0,13158494.0,2318576.0,75081030.0,14112358.0,260857016.0,212500105.0,186897372.0,55954166.0,90752499.0,21914191.0,1166.53016122,44259.447443,45425.9776043,489.523219979,0.0,3.37900395091,0.0,133.643785239,121499.298781,18.3039330627,3894.65428175,0.0,6393.72023206,48.9895873165,29.0737619098,0.0,0.0,0.0,0.0,0.0,99.150762333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
us,alabama,"lee, alabama",US/Central,SRSO,SRSO,SERC_STV,east south central,south,PADD 3 (Gulf Coast),eastern interconnection,gulf coast,616.3540532,159730.0,63787.0,71119.0,38113.0,25674.0,7332.0,74450.0,68575.0,576.0,127.0,4106.0,8203.0,1000.0,7837.0,1824.0,566.0,1241.0,2821.0,1001.0,2758.0,0.0,2677.0,12492.0,7743.0,762.0,6235.0,3766.0,2839.0,5875.0,5785.0,2439.0,1145.0,926.0,771.0,1318.0,524.0,7628.0,1200.0,4316.0,721.0,1436.0,4714.0,2790.0,2279.0,6440.0,8808.0,249.0,3703.0,3036.0,4984.0,3363.0,3033019409.0,22080986036.0,13715085793.0,177768.0,71149.0,78820.0,42398.0,28751.0,5228.0,14137457.0,63290.0,7870876.0,8878875.0,225387460.0,13158494.0,2318576.0,75081030.0,14112358.0,260857016.0,212500105.0,186897372.0,55954166.0,90752499.0,21914191.0,1166.53016122,44259.447443,45425.9776043,489.523219979,0.0,3.37900395091,0.0,133.643785239,121499.298781,18.3039330627,3894.65428175,0.0,6393.72023206,48.9895873165,29.0737619098,0.0,0.0,0.0,0.0,3174.21250533,0.0,188.088996146,0.0,0.0,0.0,0.0,0.0,44.6178430498,0.0,0.0
us,alabama,"lee, alabama",US/Eastern,SRSO,SRSO,SERC_STV,east south central,south,PADD 3 (Gulf Coast),eastern interconnection,gulf coast,5.279143255,202.0,93.0,177.0,80.0,13.0,84.0,95.0,91.0,0.0,0.0,9.0,18.0,5.0,6.0,2.0,0.0,0.0,14.0,2.0,10.0,0.0,1.0,10.0,8.0,0.0,1.0,2.0,2.0,4.0,12.0,2.0,0.0,2.0,0.0,0.0,0.0,7.0,5.0,5.0,0.0,1.0,1.0,1.0,0.0,18.0,18.0,0.0,2.0,10.0,5.0,2.0,8170789.0,107899645.0,42625671.0,202.0,93.0,178.0,80.0,13.0,2.0,878.0,8.0,21999.0,34196.0,656533.0,42662.0,6728.0,286198.0,52826.0,764505.0,625944.0,529086.0,166944.0,299739.0,69697.0,1.47523378555,379.087250625,380.56248441,1.2183187325,0.0,0.0289415569241,0.0,1.14467436979,1040.65544846,0.156775288921,33.358161231,0.0,54.7629481175,0.419601441906,0.24902010993,0.0,0.0,0.0,0.0,0.0,0.849237667021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
