census region,housing types,technology,vintage,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016
66,28,9,2005,0.0,0.0,0.0,0.0,0.0,583219.876795,583219.876795,583219.876795,583219.876795,583219.876795,583219.876795,583219.876795,583219.876795,583219.876795,583219.876795,583219.876795,583219.876795
66,28,9,2006,0.0,0.0,0.0,0.0,0.0,0.0,1379376.99625,1379376.99625,1379376.99625,1379376.99625,1379376.99625,1379376.99625,1379376.99625,1379376.99625,1379376.99625,1379376.99625,1379376.99625
66,28,9,2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4011222.11125,4011222.11125,4011222.11125,4011222.11125,4011222.11125,4011222.11125,4011222.11125,4011222.11125,4011222.11125,4011222.11125
66,28,9,2008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,369819.172997,369819.172997,369819.172997,369819.172997,369819.172997,369819.172997,369819.172997,369819.172997,369819.172997
66,28,9,2009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7826950.37648,7826950.37648,7826950.37648,7826950.37648,7826950.37648,7826950.37648,7826950.37648,7826950.37648
66,28,9,2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66,28,9,2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66,28,9,2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50172721.6309,50172721.6309,50172721.6309,50172721.6309,50172721.6309
66,28,9,2013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66,28,9,2014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66,28,9,2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,769961.412892,769961.412892
66,28,9,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,583220.292978
66,28,10,2000,4214449.99595,4214449.99595,4214449.99595,4214449.99595,4214449.99595,4214449.99595,4214449.99595,4214449.99595,4214449.99595,4214449.99595,4214449.99595,4214449.99595,4214449.99595,4214449.99595,4214449.99595,4214449.99595,4214449.99595
66,28,10,2001,0.0,12255463.6037,12255463.6037,12255463.6037,12255463.6037,12255463.6037,12255463.6037,12255463.6037,12255463.6037,12255463.6037,12255463.6037,12255463.6037,12255463.6037,12255463.6037,12255463.6037,12255463.6037,12255463.6037
66,28,10,2002,0.0,0.0,1129919.09853,1129919.09853,1129919.09853,1129919.09853,1129919.09853,1129919.09853,1129919.09853,1129919.09853,1129919.09853,1129919.09853,1129919.09853,1129919.09853,1129919.09853,1129919.09853,1129919.09853
66,28,10,2003,0.0,0.0,0.0,23938353.3534,23938353.3534,23938353.3534,23938353.3534,23938353.3534,23938353.3534,23938353.3534,23938353.3534,23938353.3534,23938353.3534,23938353.3534,23938353.3534,23938353.3534,23938353.3534
66,28,10,2004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66,28,10,2005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66,28,10,2006,0.0,0.0,0.0,0.0,0.0,0.0,153280082.325,153280082.325,153280082.325,153280082.325,153280082.325,153280082.325,153280082.325,153280082.325,153280082.325,153280082.325,153280082.325
