timepoint,geography,feeder,distribution_load,flex_load
680,1,3,277427.4875087887,0
680,2,0,0.0,0
680,2,1,33402.21740695239,0
680,2,2,24169.581488819262,0
680,2,3,24331.689994350341,0
680,3,0,0.0,0
680,3,1,62999.490842800056,0
680,3,2,74837.204913666574,0
680,3,3,56424.309477666291,0
681,1,0,0.0,0
681,1,1,741578.88753888931,0
681,1,2,271554.78124122764,0
681,1,3,280570.82712575048,0
681,2,0,0.0,0
681,2,1,55786.199226518329,0
681,2,2,25631.117867536806,0
681,2,3,24814.059804463315,0
681,3,0,0.0,0
681,3,1,77969.473069255633,0
681,3,2,77743.201263820389,0
681,3,3,60014.758630396929,0
682,1,0,0.0,0
682,1,1,810800.61909571395,0
682,1,2,282449.98373496794,0
682,1,3,283097.57184826542,0
682,2,0,0.0,0
682,2,1,72571.83143456484,0
682,2,2,27026.414187524868,0
682,2,3,25060.423932214046,0
682,3,0,0.0,0
682,3,1,113010.64645617496,0
682,3,2,81854.085921344202,0
682,3,3,62257.447377518038,0
683,1,0,0.0,0
683,1,1,785818.45216709422,0
683,1,2,288737.53801713465,0
683,1,3,284511.77016456565,0
683,2,0,0.0,0
683,2,1,75675.626391561382,0
683,2,2,28032.138503722628,0
683,2,3,25327.539860574743,0
683,3,0,0.0,0
683,3,1,165104.40357956625,0
683,3,2,86456.908266500206,0
683,3,3,63317.937486000432,0
684,1,0,0.0,0
684,1,1,754521.39839371806,0
684,1,2,290876.54113923234,0
684,1,3,283271.1891641774,0
684,2,0,0.0,0
684,2,1,70983.893175313162,0
684,2,2,28534.079630967179,0
684,2,3,25415.845525856141,0
684,3,0,0.0,0
684,3,1,199398.86078367705,0
684,3,2,90486.930037294253,0
684,3,3,63916.436682814441,0
685,1,0,0.0,0
685,1,1,713365.08222127974,0
685,1,2,285171.32631472417,0
685,1,3,280578.62131310516,0
685,2,0,0.0,0
685,2,1,69047.941740226626,0
685,2,2,28658.999276745282,0
685,2,3,25180.424777169541,0
685,3,0,0.0,0
685,3,1,205262.81594833123,0
685,3,2,93014.701135118405,0
685,3,3,64475.496097523675,0
686,1,0,0.0,0
686,1,1,705650.54196088365,0
686,1,2,207085.28419500485,0
686,1,3,277779.22298902314,0
686,2,0,0.0,0
686,2,1,64343.380466681418,0
686,2,2,27796.775124140757,0
686,2,3,24875.724113512773,0
686,3,0,0.0,0
686,3,1,196536.22891456328,0
686,3,2,94124.995707742084,0
686,3,3,64556.591232546416,0
687,1,0,0.0,0
687,1,1,651697.77703573124,0
687,1,2,150513.59399348573,0
687,1,3,275637.42340940371,0
687,2,0,0.0,0
687,2,1,65313.626865040183,0
687,2,2,16630.598761066889,0
687,2,3,24589.97154900539,0
687,3,0,0.0,0
687,3,1,196425.35986101421,0
687,3,2,93632.249551529399,0
687,3,3,63987.730246151463,0
688,1,0,0.0,0
688,1,1,625819.25868877897,0
688,1,2,135081.29686216291,0
688,1,3,276430.97318607336,0
688,2,0,0.0,0
688,2,1,57293.481513010287,0
688,2,2,13137.324502229156,0
688,2,3,24398.730106499534,0
688,3,0,0.0,0
688,3,1,187657.39907376911,0
688,3,2,83765.1238774917,0
688,3,3,63301.548723939355,0
689,1,0,0.0,0
689,1,1,689743.99759942526,0
689,1,2,129380.73706906897,0
689,1,3,291630.35458174121,0
689,2,0,0.0,0
689,2,1,57659.969622672528,0
689,2,2,12409.212985245282,0
689,2,3,24616.192683888352,0
689,3,0,0.0,0
689,3,1,182608.98826888407,0
689,3,2,54344.120252635985,0
689,3,3,62694.691448897996,0
690,1,0,0.0,0
690,1,1,837007.89760196419,0
690,1,2,124303.21181400913,0
690,1,3,312223.2303207498,0
690,2,0,0.0,0
690,2,1,66867.511014823336,0
690,2,2,11896.019811411092,0
690,2,3,26853.543524792425,0
690,3,0,0.0,0
690,3,1,168564.65869859079,0
690,3,2,45451.946128564901,0
690,3,3,62436.514626873395,0
691,1,0,0.0,0
691,1,1,858847.97485029895,0
691,1,2,119041.85868022279,0
691,1,3,318706.06043853576,0
691,2,0,0.0,0
691,2,1,84385.952037996627,0
691,2,2,11352.16127665209,0
691,2,3,28963.801605072287,0
691,3,0,0.0,0
691,3,1,175796.35982153943,0
691,3,2,43466.021126088941,0
691,3,3,63877.654297817353,0
692,1,0,0.0,0
692,1,1,824983.67429688992,0
692,1,2,113509.14038579329,0
692,1,3,312548.51161792397,0
692,2,0,0.0,0
692,2,1,80503.64989004191,0
692,2,2,10786.624164489043,0
692,2,3,28961.747350236605,0
692,3,0,0.0,0
692,3,1,210729.05021758447,0
692,3,2,42029.211237007454,0
692,3,3,69185.471216565464,0
693,1,0,0.0,0
693,1,1,757673.58554334403,0
693,1,2,107450.16963353172,0
693,1,3,300010.57952044561,0
693,2,0,0.0,0
693,2,1,76754.087486206743,0
693,2,2,10173.234094278339,0
693,2,3,28011.752053604854,0
693,3,0,0.0,0
693,3,1,264007.07098032261,0
693,3,2,40482.738754362887,0
693,3,3,73259.76107025244,0
694,1,0,0.0,0
694,1,1,668300.4929634349,0
694,1,2,100774.7435153335,0
694,1,3,282694.07117045065,0
694,2,0,0.0,0
694,2,1,67509.885762535196,0
694,2,2,9477.22617494308,0
694,2,3,26532.934262709776,0
694,3,0,0.0,0
694,3,1,249792.81663898181,0
694,3,2,38756.992541123574,0
694,3,3,72787.607603582379,0
695,1,0,0.0,0
695,1,1,550011.97365952178,0
695,1,2,93861.357895834779,0
695,1,3,265757.78277882346,0
695,2,0,0.0,0
695,2,1,57826.552115634528,0
695,2,2,8710.0797658773536,0
695,2,3,24573.851117688664,0
695,3,0,0.0,0
695,3,1,219559.59788443896,0
695,3,2,36931.575213778764,0
695,3,3,70243.675157884267,0
696,1,0,0.0,0
696,1,1,428203.66999158938,0
696,1,2,178662.8065183023,0
696,1,3,251079.03434194694,0
696,2,0,0.0,0
696,2,1,43714.534581508306,0
696,2,2,7947.7949882333414,0
696,2,3,22896.89354782553,0
696,3,0,0.0,0
696,3,1,187380.93690018699,0
696,3,2,34613.603984670888,0
696,3,3,66459.221766266739,0
697,1,0,0.0,0
697,1,1,340777.07337647968,0
697,1,2,222710.53588817857,0
697,1,3,242563.86437181139,0
697,2,0,0.0,0
697,2,1,31690.303620005012,0
697,2,2,20824.863287292643,0
697,2,3,21422.942664344297,0
697,3,0,0.0,0
697,3,1,154743.46900890203,0
697,3,2,32111.404748836525,0
697,3,3,61852.536038353137,0
698,1,0,0.0,0
698,1,1,275373.34074786148,0
698,1,2,226030.74933198246,0
698,1,3,238207.08162409312,0
698,2,0,0.0,0
698,2,1,24167.936000203168,0
698,2,2,21737.803123381767,0
698,2,3,20793.448395175488,0
698,3,0,0.0,0
698,3,1,122178.38727114776,0
698,3,2,38872.522610204091,0
698,3,3,57901.678865332564,0
699,1,0,0.0,0
699,1,1,230253.35643108454,0
699,1,2,226394.34890803613,0
699,1,3,234833.25738951913,0
699,2,0,0.0,0
699,2,1,17816.69642699814,0
699,2,2,21855.325628019134,0
699,2,3,20415.598524371806,0
699,3,0,0.0,0
699,3,1,95343.828082544467,0
699,3,2,70288.218314690981,0
699,3,3,54727.001909494444,0
700,1,0,0.0,0
700,1,1,221920.02949667443,0
700,1,2,226608.33323897424,0
700,1,3,235940.99369622421,0
700,2,0,0.0,0
700,2,1,14073.020793588765,0
700,2,2,21834.103558305949,0
700,2,3,20096.632310487734,0
700,3,0,0.0,0
700,3,1,77259.977440947288,0
700,3,2,72535.629680332233,0
700,3,3,53339.894001664652,0
701,1,0,0.0,0
701,1,1,233782.74621372286,0
701,1,2,228857.54277598119,0
701,1,3,245136.19926156738,0
701,2,0,0.0,0
701,2,1,14601.103932681095,0
701,2,2,21888.624070083151,0
701,2,3,20442.869195623032,0
701,3,0,0.0,0
701,3,1,63294.495408390132,0
701,3,2,72780.165107851004,0
701,3,3,52422.624812104114,0
702,1,0,0.0,0
702,1,1,272330.55244387174,0
702,1,2,234683.66440608958,0
702,1,3,259367.50150349946,0
702,2,0,0.0,0
702,2,1,16327.300999020246,0
702,2,2,22221.688566305958,0
702,2,3,21705.364371808981,0
702,3,0,0.0,0
702,3,1,57206.233834928011,0
702,3,2,72779.366964270783,0
702,3,3,51984.218600502456,0
703,1,0,0.0,0
703,1,1,369527.97158412857,0
703,1,2,244678.77900014323,0
703,1,3,271035.02744191588,0
703,2,0,0.0,0
703,2,1,21321.867238616367,0
703,2,2,22974.053820458856,0
703,2,3,23297.297706397065,0
703,3,0,0.0,0
703,3,1,58242.062130790648,0
703,3,2,73282.204787787312,0
703,3,3,53240.356456627982,0
704,1,0,0.0,0
704,1,1,558107.78304924513,0
704,1,2,257857.75349164582,0
704,1,3,277419.07393465645,0
704,2,0,0.0,0
704,2,1,33388.753905609556,0
704,2,2,24164.773095482535,0
704,2,3,24330.728315682994,0
704,3,0,0.0,0
704,3,1,62991.664772651799,0
704,3,2,74834.40988861362,0
704,3,3,56423.750472655709,0
705,1,0,0.0,0
705,1,1,741463.27817057772,0
705,1,2,271513.49218111648,0
705,1,3,280562.56931372819,0
705,2,0,0.0,0
705,2,1,55770.90667980229,0
705,2,2,25625.656243709651,0
705,2,3,24812.967479697883,0
705,3,0,0.0,0
705,3,1,77957.936328163953,0
705,3,2,77739.08099914479,0
705,3,3,60013.934577461798,0
706,1,0,0.0,0
706,1,1,810692.79789561057,0
706,1,2,282411.47616350249,0
706,1,3,283089.87033397227,0
706,2,0,0.0,0
706,2,1,72557.971273751071,0
706,2,2,27021.464130091383,0
706,2,3,25059.433920727348,0
706,3,0,0.0,0
706,3,1,112995.37084433254,0
706,3,2,81848.630345686193,0
706,3,3,62256.356262386442,0
707,1,0,0.0,0
707,1,1,785718.61789789959,0
707,1,2,288701.88292099361,0
707,1,3,284504.63914533739,0
707,2,0,0.0,0
707,2,1,75665.762148310358,0
707,2,2,28028.615559704405,0
707,2,3,25326.835271771102,0
707,3,0,0.0,0
707,3,1,165090.06484443587,0
707,3,2,86451.787289667933,0
707,3,3,63316.91329063398,0
708,1,0,0.0,0
708,1,1,754432.40391869191,0
708,1,2,290844.75739815168,0
708,1,3,283264.83241596131,0
708,2,0,0.0,0
708,2,1,70977.743351408542,0
708,2,2,28531.883265286961,0
708,2,3,25415.406252720099,0
708,3,0,0.0,0
708,3,1,199385.89086566391,0
708,3,2,90482.297923718128,0
708,3,3,63915.51026009921,0
709,1,0,0.0,0
709,1,1,713292.77282984764,0
709,1,2,285145.50153206981,0
709,1,3,280573.45635657426,0
709,2,0,0.0,0
709,2,1,69045.235963103434,0
709,2,2,28658.032927772711,0
709,2,3,25180.231507375021,0
709,3,0,0.0,0
709,3,1,205249.72109283574,0
709,3,2,93010.024401012881,0
709,3,3,64474.560750702571,0
710,1,0,0.0,0
710,1,1,705594.41788419266,0
710,1,2,207065.2398819009,0
710,1,3,277775.21412640234,0
710,2,0,0.0,0
710,2,1,64343.958299132988,0
710,2,2,27796.981492873456,0
710,2,3,24875.765387259315,0
710,3,0,0.0,0
710,3,1,196525.54971494662,0
710,3,2,94121.181707879005,0
710,3,3,64555.828432573806,0
711,1,0,0.0,0
711,1,1,651655.78144492034,0
711,1,2,150498.59556819609,0
711,1,3,275634.4237243458,0
711,2,0,0.0,0
711,2,1,65316.688469016655,0
711,2,2,16631.692191058486,0
711,2,3,24590.190235003705,0
711,3,0,0.0,0
711,3,1,196421.20712025929,0
711,3,2,93630.766429831216,0
711,3,3,63987.433621811826,0
712,1,0,0.0,0
712,1,1,625786.69303231512,0
712,1,2,135069.6662705687,0
712,1,3,276428.64706775453,0
712,2,0,0.0,0
712,2,1,57297.694810755194,0
712,2,2,13138.829251423764,0
712,2,3,24399.031056338459,0
712,3,0,0.0,0
712,3,1,187657.60592938677,0
712,3,2,83765.197754498018,0
712,3,3,63301.563499340613,0
713,1,0,0.0,0
713,1,1,689720.75475270476,0
713,1,2,129372.43605238307,0
713,1,3,291628.69437840406,0
713,2,0,0.0,0
713,2,1,57665.059664498396,0
713,2,2,12411.030857325954,0
713,2,3,24616.556258304485,0
713,3,0,0.0,0
713,3,1,182611.88160196642,0
713,3,2,54345.153585879678,0
713,3,3,62694.898115546734,0
714,1,0,0.0,0
714,1,1,837002.23489004711,0
714,1,2,124301.1894168959,0
714,1,3,312222.82584132714,0
714,2,0,0.0,0
714,2,1,66873.20820625659,0
714,2,2,11898.054522637254,0
714,2,3,26853.950467037655,0
714,3,0,0.0,0
714,3,1,168570.17050877877,0
714,3,2,45453.914632203479,0
714,3,3,62436.908327601108,0
715,1,0,0.0,0
715,1,1,858864.11491546908,0
715,1,2,119047.62298921215,0
715,1,3,318707.21330033359,0
715,2,0,0.0,0
715,2,1,84392.160407156232,0
715,2,2,11354.378551351952,0
715,2,3,28964.245060012261,0
715,3,0,0.0,0
715,3,1,175803.30248203594,0
715,3,2,43468.50064769484,0
715,3,3,63878.150202138539,0
716,1,0,0.0,0
716,1,1,825014.44742920168,0
716,1,2,113520.13079019035,0
716,1,3,312550.70969880337,0
716,2,0,0.0,0
716,2,1,80510.873569702875,0
716,2,2,10789.204050082242,0
716,2,3,28962.263327355249,0
716,3,0,0.0,0
716,3,1,210740.70880787447,0
716,3,2,42033.375019253865,0
716,3,3,69186.303973014743,0
717,1,0,0.0,0
717,1,1,757710.56360546895,0
717,1,2,107463.37608429065,0
717,1,3,300013.22081059736,0
717,2,0,0.0,0
717,2,1,76762.462854388563,0
717,2,2,10176.225297200419,0
717,2,3,28012.350294189273,0
717,3,0,0.0,0
717,3,1,264021.02090561914,0
717,3,2,40487.72087054023,0
717,3,3,73260.757493487909,0
718,1,0,0.0,0
718,1,1,668329.40412815718,0
718,1,2,100785.06893130578,0
718,1,3,282696.13625364512,0
718,2,0,0.0,0
718,2,1,67518.475621096935,0
718,2,2,9480.2939815722712,0
718,2,3,26533.547824035613,0
718,3,0,0.0,0
718,3,1,249811.11126884315,0
718,3,2,38763.526337502626,0
718,3,3,72788.914362858181,0
719,1,0,0.0,0
719,1,1,550029.8898517366,0
719,1,2,93867.756535911481,0
719,1,3,265759.0625068387,0
719,2,0,0.0,0
719,2,1,57834.411967463508,0
719,2,2,8712.8868558162812,0
719,2,3,24574.412535676445,0
719,3,0,0.0,0
719,3,1,219579.25654187097,0
719,3,2,36938.596162861621,0
719,3,3,70245.079347700841,0
720,1,0,0.0,0
720,1,1,428213.03327719565,0
720,1,2,178666.150548876,0
720,1,3,251079.70314806164,0
720,2,0,0.0,0
720,2,1,43720.806042820892,0
720,2,2,7950.0347958449802,0
720,2,3,22897.341509347854,0
720,3,0,0.0,0
720,3,1,187348.83922640618,0
720,3,2,34621.209211025533,0
720,3,3,66460.2190015081,0
721,1,0,0.0,0
721,1,1,304154.12080299691,0
721,1,2,223423.72898210681,0
721,1,3,243577.03771666129,0
721,2,0,0.0,0
721,2,1,31694.933373804583,0
721,2,2,20826.516770792485,0
721,2,3,21423.273361044266,0
721,3,0,0.0,0
721,3,1,154740.71328133458,0
721,3,2,32116.901851770315,0
721,3,3,61854.4478221639,0
722,1,0,0.0,0
722,1,1,247055.04577691748,0
722,1,2,227250.69604911227,0
722,1,3,240835.74240221776,0
722,2,0,0.0,0
722,2,1,18581.915808899234,0
722,2,2,21856.005189914529,0
722,2,3,20867.128527699588,0
722,3,0,0.0,0
722,3,1,122134.63681119817,0
722,3,2,38877.231031276518,0
722,3,3,57906.250586614813,0
723,1,0,0.0,0
723,1,1,211830.95633994948,0
723,1,2,228180.11624376039,0
723,1,3,239232.94350178383,0
723,2,0,0.0,0
723,2,1,16021.686422924018,0
723,2,2,21985.405290946903,0
723,2,3,20614.092872152949,0
723,3,0,0.0,0
723,3,1,92392.914568029431,0
723,3,2,70393.375166941827,0
723,3,3,54738.182685843785,0
724,1,0,0.0,0
724,1,1,208050.23330824327,0
724,1,2,229707.54688455426,0
724,1,3,241537.08101586177,0
724,2,0,0.0,0
724,2,1,12130.695767641615,0
724,2,2,22033.78452567165,0
724,2,3,20491.119201542802,0
724,3,0,0.0,0
724,3,1,66565.027819009949,0
724,3,2,72799.043689245809,0
724,3,3,53302.459834992595,0
725,1,0,0.0,0
725,1,1,259537.80072053909,0
725,1,2,236044.92065374024,0
725,1,3,253784.76518348505,0
725,2,0,0.0,0
725,2,1,13314.688970216097,0
725,2,2,22221.122830717362,0
725,2,3,20906.476702393793,0
725,3,0,0.0,0
725,3,1,59317.902990502575,0
725,3,2,73168.412209967355,0
725,3,3,52732.247078750734,0
726,1,0,0.0,0
726,1,1,353016.73721830791,0
726,1,2,251303.35914680766,0
726,1,3,274634.70340116712,0
726,2,0,0.0,0
726,2,1,20599.115963673554,0
726,2,2,23020.527149595691,0
726,2,3,22596.376233497587,0
726,3,0,0.0,0
726,3,1,52663.127692991817,0
726,3,2,73527.61389996676,0
726,3,3,52697.582885457887,0
727,1,0,0.0,0
727,1,1,563518.13717365218,0
727,1,2,277335.69846828532,0
727,1,3,293789.38314025971,0
727,2,0,0.0,0
727,2,1,31189.106921202336,0
727,2,2,24800.539493124736,0
727,2,3,24987.48621303355,0
727,3,0,0.0,0
727,3,1,58080.048448245601,0
727,3,2,74921.209574904598,0
727,3,3,54290.552107289375,0
728,1,0,0.0,0
728,1,1,754026.02672253037,0
728,1,2,311780.3192946731,0
728,1,3,306974.58172475029,0
728,2,0,0.0,0
728,2,1,57165.176156485664,0
728,2,2,27660.206430703227,0
728,2,3,26759.064730221871,0
728,3,0,0.0,0
728,3,1,76046.444529667424,0
728,3,2,78854.204955743626,0
728,3,3,58695.62409815393,0
729,1,0,0.0,0
729,1,1,758158.23587411386,0
729,1,2,347642.82963346521,0
729,1,3,314862.96609921573,0
729,2,0,0.0,0
729,2,1,73355.069238545533,0
729,2,2,31230.595990123555,0
729,2,3,27884.219693388113,0
729,3,0,0.0,0
729,3,1,107429.65603755059,0
729,3,2,86271.660812382223,0
729,3,3,64178.499798577992,0
730,1,0,0.0,0
730,1,1,598683.48455543397,0
730,1,2,376747.06562113139,0
730,1,3,319465.9804257307,0
730,2,0,0.0,0
730,2,1,66552.964125684652,0
730,2,2,34704.286215796528,0
730,2,3,28501.83339971472,0
730,3,0,0.0,0
730,3,1,164651.11065602509,0
730,3,2,96939.181882290693,0
730,3,3,68132.296534149325,0
731,1,0,0.0,0
731,1,1,564026.97618231468,0
731,1,2,395016.79043974157,0
731,1,3,320729.99762606504,0
731,2,0,0.0,0
731,2,1,46982.936165605061,0
731,2,2,37298.040376579695,0
731,2,3,28877.857985962597,0
731,3,0,0.0,0
731,3,1,191650.45964589485,0
731,3,2,109003.81411983188,0
731,3,3,70589.944055332686,0
732,1,0,0.0,0
732,1,1,590863.87026876886,0
732,1,2,404041.45016781602,0
732,1,3,318519.80274769414,0
732,2,0,0.0,0
732,2,1,50666.375825453797,0
732,2,2,38775.885575333734,0
732,2,3,28879.833418236653,0
732,3,0,0.0,0
732,3,1,172992.1001820635,0
732,3,2,119627.40643141407,0
732,3,3,71939.094877286596,0
733,1,0,0.0,0
733,1,1,566198.11237719667,0
733,1,2,402921.16176209669,0
733,1,3,316603.59711978358,0
733,2,0,0.0,0
733,2,1,53357.674564743727,0
733,2,2,39441.885969905321,0
733,2,3,28534.978675857747,0
733,3,0,0.0,0
733,3,1,140040.53760911615,0
733,3,2,126630.28519898248,0
733,3,3,72656.644489078593,0
734,1,0,0.0,0
734,1,1,542525.09900343197,0
734,1,2,325461.6698960301,0
734,1,3,315420.67934355931,0
734,2,0,0.0,0
734,2,1,49145.866787263963,0
734,2,2,38988.988549209433,0
734,2,3,28398.869662755264,0
734,3,0,0.0,0
734,3,1,148806.52098286891,0
734,3,2,130180.37510455062,0
734,3,3,72509.752033703728,0
735,1,0,0.0,0
735,1,1,541467.44061274745,0
735,1,2,268110.34777681093,0
735,1,3,313137.96868535934,0
735,2,0,0.0,0
735,2,1,47874.35567859064,0
735,2,2,27702.989958261787,0
735,2,3,28276.914945653814,0
735,3,0,0.0,0
735,3,1,154813.97302729302,0
735,3,2,130979.83567955237,0
735,3,3,71790.368544141762,0
736,1,0,0.0,0
736,1,1,536640.54720010352,0
736,1,2,247985.34724581928,0
736,1,3,309774.16378298827,0
736,2,0,0.0,0
736,2,1,48370.316449119608,0
736,2,2,24158.494400118558,0
736,2,3,27986.093745080638,0
736,3,0,0.0,0
736,3,1,147280.93485813914,0
736,3,2,121838.03420106909,0
736,3,3,71500.863036574534,0
737,1,0,0.0,0
737,1,1,594977.79022005643,0
737,1,2,231264.54316280523,0
737,1,3,317963.16649151949,0
737,2,0,0.0,0
737,2,1,47717.023422593753,0
737,2,2,22839.714442061573,0
737,2,3,27620.437315934738,0
737,3,0,0.0,0
737,3,1,142838.90379954319,0
737,3,2,91925.637949892232,0
737,3,3,71181.487252061619,0
738,1,0,0.0,0
738,1,1,739458.34440186142,0
738,1,2,209197.5395423772,0
738,1,3,334425.96518729959,0
738,2,0,0.0,0
738,2,1,56686.984575535789,0
738,2,2,21117.723549398346,0
738,2,3,29072.651529890667,0
738,3,0,0.0,0
738,3,1,143456.17931151079,0
738,3,2,82213.295971899308,0
738,3,3,70462.29972288209,0
739,1,0,0.0,0
739,1,1,844026.2732485967,0
739,1,2,183717.8607739695,0
739,1,3,341166.11190674134,0
739,2,0,0.0,0
739,2,1,74080.122379532375,0
739,2,2,18822.122103606376,0
739,2,3,30940.54424569133,0
739,3,0,0.0,0
739,3,1,148708.61310457013,0
739,3,2,77518.057715636605,0
739,3,3,70414.201796891328,0
740,1,0,0.0,0
740,1,1,806111.62104436767,0
740,1,2,158573.27092656633,0
740,1,3,336716.08807560679,0
740,2,0,0.0,0
740,2,1,81952.751149768374,0
740,2,2,16297.468013133046,0
740,2,3,31112.991032765851,0
740,3,0,0.0,0
740,3,1,181570.61553666784,0
740,3,2,71453.661461165393,0
740,3,3,74089.960021420949,0
741,1,0,0.0,0
741,1,1,733249.00080078363,0
741,1,2,136261.91434070864,0
741,1,3,324297.59191534226,0
741,2,0,0.0,0
741,2,1,72457.592794015844,0
741,2,2,13891.551573777479,0
741,2,3,30356.206272009673,0
741,3,0,0.0,0
741,3,1,239619.23948321588,0
741,3,2,63908.398914981815,0
741,3,3,77779.69602411786,0
742,1,0,0.0,0
742,1,1,649574.11942642753,0
742,1,2,117598.62912912636,0
742,1,3,302360.75438044599,0
742,2,0,0.0,0
742,2,1,65147.285755072306,0
742,2,2,11780.28467635119,0
742,2,3,28810.238582645026,0
742,3,0,0.0,0
742,3,1,248017.34394124636,0
742,3,2,55910.782711059437,0
742,3,3,77733.374566157421,0
743,1,0,0.0,0
743,1,1,538681.36614641361,0
743,1,2,102673.10671725475,0
743,1,3,278297.21943798178,0
743,2,0,0.0,0
743,2,1,55553.969120217815,0
743,2,2,10007.190122309401,0
743,2,3,26178.690171780225,0
743,3,0,0.0,0
743,3,1,211171.99862012762,0
743,3,2,48505.045185469266,0
743,3,3,75526.707037985994,0
744,1,0,0.0,0
744,1,1,393741.86938653461,0
744,1,2,182771.07609841475,0
744,1,3,259978.61113658873,0
744,2,0,0.0,0
744,2,1,43010.169484649836,0
744,2,2,8595.8031533116209,0
744,2,3,23741.642294178211,0
744,3,0,0.0,0
744,3,1,180463.96123529843,0
744,3,2,41777.98613933954,0
744,3,3,71284.949471476284,0
745,1,0,0.0,0
745,1,1,269714.81089398829,0
745,1,2,223863.72740205494,0
745,1,3,246757.32522324077,0
745,2,0,0.0,0
745,2,1,26930.516424167108,0
745,2,2,21113.496341357364,0
745,2,3,22110.489834536409,0
745,3,0,0.0,0
745,3,1,151414.23393293988,0
745,3,2,36094.099328475604,0
745,3,3,65029.40946738307,0
746,1,0,0.0,0
746,1,1,202709.4735627909,0
746,1,2,226483.97960668799,0
746,1,3,239977.23592521183,0
746,2,0,0.0,0
746,2,1,15503.783655363799,0
746,2,2,21777.710604478289,0
746,2,3,20894.893702067278,0
746,3,0,0.0,0
746,3,1,118659.14367554557,0
746,3,2,40800.685380086528,0
746,3,3,59545.197253758102,0
747,1,0,0.0,0
747,1,1,177069.1178358437,0
747,1,2,227394.3834848018,0
747,1,3,237503.80243877973,0
747,2,0,0.0,0
747,2,1,10757.456860527216,0
747,2,2,21906.291520869298,0
747,2,3,20462.954522642056,0
747,3,0,0.0,0
747,3,1,82517.393247631204,0
747,3,2,71047.345321124434,0
747,3,3,55855.452756852217,0
748,1,0,0.0,0
748,1,1,186506.26992150291,0
748,1,2,228916.7118528671,0
748,1,3,239442.32775461875,0
748,2,0,0.0,0
748,2,1,9291.4860150351215,0
748,2,2,21955.063503021618,0
748,2,3,20297.378833622712,0
748,3,0,0.0,0
748,3,1,58488.692109155527,0
748,3,2,72577.587802156675,0
748,3,3,53356.594123756513,0
749,1,0,0.0,0
749,1,1,229032.54082259181,0
749,1,2,235251.73529240029,0
749,1,3,250637.10276586376,0
749,2,0,0.0,0
749,2,1,11398.267044420454,0
749,2,2,22142.726712215033,0
749,2,3,20677.702642615288,0
749,3,0,0.0,0
749,3,1,48943.480555761336,0
749,3,2,72926.040834867599,0
749,3,3,52342.037416713021,0
750,1,0,0.0,0
750,1,1,299920.90067540231,0
750,1,2,250505.47312438014,0
750,1,3,271390.82428696769,0
750,2,0,0.0,0
750,2,1,16965.512071048703,0
750,2,2,22942.576154884304,0
750,2,3,22222.952432962298,0
750,3,0,0.0,0
750,3,1,46741.845936331636,0
750,3,2,73274.710046649896,0
750,3,3,52203.709601020804,0
751,1,0,0.0,0
751,1,1,524287.50463149435,0
751,1,2,276530.73677976924,0
751,1,3,288229.18627191702,0
751,2,0,0.0,0
751,2,1,24985.773565658768,0
751,2,2,24723.11244490866,0
751,2,3,24668.633654195717,0
751,3,0,0.0,0
751,3,1,52838.851059468121,0
751,3,2,74668.278562828593,0
751,3,3,53662.736166463146,0
752,1,0,0.0,0
752,1,1,736668.20308410632,0
752,1,2,310972.35625501134,0
752,1,3,299026.93356432213,0
752,2,0,0.0,0
752,2,1,53987.014671142468,0
752,2,2,27582.705866142431,0
752,2,3,26059.777332022244,0
752,3,0,0.0,0
752,3,1,66507.323332760614,0
752,3,2,78600.965233148279,0
752,3,3,57806.105442742846,0
753,1,0,0.0,0
753,1,1,701846.00627991615,0
753,1,2,346838.37019087514,0
753,1,3,306429.50154474209,0
753,2,0,0.0,0
753,2,1,72147.746809834745,0
753,2,2,31153.840272155197,0
753,2,3,26998.082203433136,0
753,3,0,0.0,0
753,3,1,95740.402014483174,0
753,3,2,86018.437541288687,0
753,3,3,63216.467869575485,0
754,1,0,0.0,0
754,1,1,553645.27921331744,0
754,1,2,375949.19828107057,0
754,1,3,312296.87558197213,0
754,2,0,0.0,0
754,2,1,58787.950780950392,0
754,2,2,34629.12213705232,0
754,2,3,27630.451977307734,0
754,3,0,0.0,0
754,3,1,159458.55960277587,0
754,3,2,96685.436046924646,0
754,3,3,66350.68365847056,0
755,1,0,0.0,0
755,1,1,494222.93971551751,0
755,1,2,394224.788068194,0
755,1,3,315492.071811445,0
755,2,0,0.0,0
755,2,1,43686.753811083305,0
755,2,2,37224.464252887548,0
755,2,3,28194.769230722013,0
755,3,0,0.0,0
755,3,1,185827.2447355953,0
755,3,2,108736.24228424457,0
755,3,3,68454.627776611771,0
756,1,0,0.0,0
756,1,1,507156.63635391742,0
756,1,2,396134.43566436844,0
756,1,3,316347.38318879419,0
756,2,0,0.0,0
756,2,1,41835.924872976393,0
756,2,2,38703.488757377621,0
756,2,3,28404.25268693229,0
756,3,0,0.0,0
756,3,1,157967.10785853121,0
756,3,2,119249.00108442904,0
756,3,3,69920.187199305947,0
757,1,0,0.0,0
757,1,1,478570.87400104385,0
757,1,2,334103.46838511224,0
757,1,3,316681.69496902591,0
757,2,0,0.0,0
757,2,1,44828.193057481207,0
757,2,2,38314.688908942895,0
757,2,3,28430.554161831635,0
757,3,0,0.0,0
757,3,1,128810.51568200058,0
