census region,housing types,technology,vintage,sector,final_energy,year,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016
68,30,13,1999,N/A,N/A,N/A,305260.573093,287304.071176,269347.666092,251392.040692,233439.667536,215496.882478,197576.94175,179704.123083,161918.849861,144283.672432,126889.696324,109862.671232,93367.4394233,77608.8405613,62826.6464188,49281.9780773,37233.4218771
68,30,13,2000,N/A,N/A,N/A,19481.8214138,19481.8188289,19481.7137709,19480.8678562,19477.3393506,19466.9367904,19442.1519457,19391.027097,19296.0450954,19133.1993997,18871.5092071,18473.3874995,17896.4209804,17097.2146719,16037.8691527,14695.2215944,13072.0220526
68,30,13,2001,N/A,N/A,N/A,0.0,23697.2284785,23697.2253343,23697.0975442,23696.0685936,23691.7766024,23679.1231733,23648.9754724,23586.7884112,23471.2545426,23273.1728759,22954.8590923,22470.5932289,21768.7847514,20796.6490309,19508.0861049,17874.9212545
68,30,13,2002,N/A,N/A,N/A,0.0,0.0,23723.7589752,23723.7558275,23723.6278943,23722.5977917,23718.3009954,23705.6334,23675.4519469,23613.1952635,23497.5320477,23299.2286164,22980.558461,22495.7504324,21793.1562374,20819.9321515,19529.9266005
68,30,13,2003,N/A,N/A,N/A,0.0,0.0,0.0,23734.3811108,23734.3779617,23734.2499713,23733.2194074,23728.9206873,23716.2474201,23686.0524534,23623.767895,23508.0528919,23309.6606717,22990.8478342,22505.8227364,21802.91396,20829.2541204
68,30,13,2004,N/A,N/A,N/A,0.0,0.0,0.0,0.0,24052.8852145,24052.8820231,24052.7523151,24051.7079216,24047.3515147,24034.5081783,24003.9080095,23940.787622,23823.5197786,23622.4652292,23299.374075,22807.8401711,22095.4986934
68,30,13,2005,N/A,N/A,N/A,0.0,0.0,0.0,0.0,0.0,24341.6141554,24341.6109257,24341.4796607,24340.4227303,24336.0140295,24323.0165226,24292.0490319,24228.1709522,24109.4954348,23906.0274424,23579.0579275,23081.6236893
68,30,13,2006,N/A,N/A,N/A,0.0,0.0,0.0,0.0,0.0,0.0,24390.1268863,24390.1236502,24389.9921236,24388.9330868,24384.5155993,24371.4921886,24340.4629797,24276.4575913,24157.5455541,23953.6720509,23626.0508872
68,30,13,2007,N/A,N/A,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24616.903631,24616.9003647,24616.7676152,24615.6987316,24611.2401709,24598.0956698,24566.7779548,24502.1774512,24382.1597829,24176.390686
68,30,13,2008,N/A,N/A,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24022.1154008,24022.1122135,24021.9826715,24020.939614,24016.58878,24003.7618735,23973.2008502,23910.1612099,23793.0433821
68,30,13,2009,N/A,N/A,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23699.2393681,23699.2362236,23699.1084227,23698.0793848,23693.7870294,23681.1325266,23650.9822674,23588.7899291
68,30,13,2010,N/A,N/A,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23564.0060835,23564.0029569,23563.8758853,23562.8527192,23558.5848571,23546.0025637,23516.0243488
68,30,13,2011,N/A,N/A,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23347.7828739,23347.779776,23347.6538704,23346.6400929,23342.4113926,23329.9445544
68,30,13,2012,N/A,N/A,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23449.0502704,23449.0471591,23448.9207074,23447.9025328,23443.6554912
68,30,13,2013,N/A,N/A,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23697.222334,23697.2191898,23697.0913998,23696.0624494
68,30,13,2014,N/A,N/A,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24067.1797164,24067.1765231,24067.046738
68,30,13,2015,N/A,N/A,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24680.4427089,24680.4394342
68,30,13,2016,N/A,N/A,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25110.3055271
68,30,71,1999,N/A,N/A,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68,30,71,2000,N/A,N/A,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68,30,71,2001,N/A,N/A,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68,30,71,2002,N/A,N/A,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68,30,71,2003,N/A,N/A,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68,30,71,2004,N/A,N/A,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68,30,71,2005,N/A,N/A,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68,30,71,2006,N/A,N/A,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68,30,71,2007,N/A,N/A,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68,30,71,2008,N/A,N/A,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68,30,71,2009,N/A,N/A,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68,30,71,2010,N/A,N/A,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68,30,71,2011,N/A,N/A,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68,30,71,2012,N/A,N/A,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68,30,71,2013,N/A,N/A,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68,30,71,2014,N/A,N/A,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68,30,71,2015,N/A,N/A,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68,30,71,2016,N/A,N/A,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69,28,4,1999,N/A,N/A,N/A,957053.093742,886160.56569,815274.574696,744424.786666,673690.70093,603234.187628,533335.746238,464430.819158,397140.16253,332285.219608,270876.509212,214061.906295,163024.845599,118832.513888,82251.8896267,53573.5557843,32499.8522569
69,28,4,2000,N/A,N/A,N/A,57350.7454327,57350.5078879,57345.2195499,57315.9321431,57222.331512,56997.7814712,56546.3134749,55742.582083,54436.6725197,52466.2332944,49678.3063988,45961.7737195,41287.8681636,35750.6318081,29592.9266156,23200.1461426,17048.1661972
69,28,4,2001,N/A,N/A,N/A,0.0,73500.3753071,73500.0708711,73493.2933684,73455.7588016,73335.8007877,73048.0187868,72469.4200796,71439.3626931,69765.7167397,67240.4135116,63667.4229321,58904.336686,52914.2870378,45817.7977554,37926.1192905,29733.1697399
69,28,4,2002,N/A,N/A,N/A,0.0,0.0,72128.7074956,72128.408741,72121.7577205,72084.9236256,71967.2042744,71684.7928761,71116.992008,70106.1576058,68463.7453199,65985.5694314,62479.2581872,57805.0609034,51926.797872,44962.7436402,37218.3400877
69,28,4,2003,N/A,N/A,N/A,0.0,0.0,0.0,71382.4882993,71382.1926355,71375.6104242,71339.1574024,71222.6559358,70943.1662703,70381.2396777,69380.8630262,67755.4425819,65302.9050624,61832.8689277,57207.029307,51389.5807955,44497.5743119
69,28,4,2004,N/A,N/A,N/A,0.0,0.0,0.0,0.0,70996.0928012,70995.7987379,70989.2521562,70952.9964557,70837.125615,70559.1488352,70000.2639677,69005.3023843,67388.6803884,64949.4185263,61498.1657987,56897.3659833,51111.4074908
69,28,4,2005,N/A,N/A,N/A,0.0,0.0,0.0,0.0,0.0,71446.9457268,71446.6497961,71440.0616411,71403.5757027,71286.9690369,71007.2269959,70444.7929912,69443.513013,67816.6248359,65361.872708,61888.7031773,57258.6864856
69,28,4,2006,N/A,N/A,N/A,0.0,0.0,0.0,0.0,0.0,0.0,72117.5933294,72117.2946208,72110.6446251,72073.8162059,71956.1149939,71673.7471118,71106.0337349,70095.3550902,68453.1958803,65975.4018489,62469.6308851
69,28,4,2007,N/A,N/A,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72021.0887832,72020.7904744,72014.1493774,71977.3702404,71859.8265309,71577.8365009,71010.8828127,70001.556613,68361.5948673,65887.1165093
69,28,4,2008,N/A,N/A,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72012.0850886,72011.7868171,72005.1465503,71968.3720112,71850.8429964,71568.8882193,71002.0054087,69992.8053896,68353.0486632
69,28,4,2009,N/A,N/A,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60865.8440786,60865.5919744,60859.9795076,60828.8970391,60729.5595087,60491.2465161,60012.1074839,59159.1143935
69,28,4,2010,N/A,N/A,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36912.1790259,36912.0261369,36908.6224483,36889.7724404,36829.5290517,36685.0037932,36394.4292353
69,28,4,2011,N/A,N/A,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13085.1597399,13085.1055417,13083.8989532,13077.2167315,13055.8607892,13004.6273984
69,28,4,2012,N/A,N/A,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69,28,4,2013,N/A,N/A,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69,28,4,2014,N/A,N/A,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69,28,4,2015,N/A,N/A,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69,28,4,2016,N/A,N/A,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69,28,5,1999,N/A,N/A,N/A,7425.08618595,6988.31646827,6551.54910592,6114.80070842,5678.13141773,5241.69534569,4805.81493375,4371.08070769,3938.47591639,3509.52201975,3086.43504718,2672.27370456,2271.04757635,1887.73913421,1528.18053018,1198.72321188,905.656972449
69,28,5,2000,N/A,N/A,N/A,438.625508514,438.625450316,438.623084977,438.604039543,438.524596633,438.290387102,437.732366122,436.581310361,434.442828138,430.776421668,424.88457042,415.921017539,402.930844422,384.937030289,361.086284654,330.85710559,294.311409512
69,28,5,2001,N/A,N/A,N/A,0.0,562.139851049,562.139776463,562.136745058,562.112336543,562.01052298,561.710361434,560.995205054,559.520018816,556.779352678,552.080507885,544.529546259,533.041910033,516.393781186,493.333015681,462.766041489,424.024504833
69,28,5,2002,N/A,N/A,N/A,0.0,0.0,551.649168028,551.649094834,551.646120002,551.622166999,551.522253486,551.22769357,550.525883476,549.078227241,546.388707556,541.777552848,534.367507659,523.094254295,506.756813691,484.126409386,454.129877651
69,28,5,2003,N/A,N/A,N/A,0.0,0.0,0.0,545.941992438,545.941920001,545.938975945,545.915270752,545.816390911,545.524878412,544.830329008,543.397649733,540.735954909,536.172505647,528.839122277,517.682498178,501.514079205,479.117801404
69,28,5,2004,N/A,N/A,N/A,0.0,0.0,0.0,0.0,542.986792456,542.986720411,542.983792292,542.960215416,542.861870814,542.571936281,541.881146493,540.456222353,537.808935361,533.270188183,525.976500633,514.880267666,498.799368818
69,28,5,2005,N/A,N/A,N/A,0.0,0.0,0.0,0.0,0.0,546.434970719,546.434898217,546.431951503,546.408224904,546.309255776,546.017480045,545.322303472,543.888330508,541.224232208,536.656662213,529.316656897,518.149958516
69,28,5,2006,N/A,N/A,N/A,0.0,0.0,0.0,0.0,0.0,0.0,551.564165527,551.564092344,551.56111797,551.537168658,551.437270541,551.142756013,550.44105406,548.99362089,546.304515628,541.694071443,534.285168053
69,28,5,2007,N/A,N/A,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,550.826086967,550.826013881,550.823043488,550.799126224,550.699361786,550.405241364,549.704478397,548.258982118,545.573475297,540.969200602
69,28,5,2008,N/A,N/A,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,550.75722561,550.757152534,550.754182512,550.730268238,550.630516272,550.33643262,549.635757258,548.190441687,545.505270594
69,28,5,2009,N/A,N/A,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4802.84255843,4802.84192118,4802.81602129,4802.60747842,4801.73759789,4799.17306053,4793.06286662,4780.45908621
69,28,5,2010,N/A,N/A,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3635.40112411,3635.40064175,3635.38103743,3635.2231857,3634.56474966,3632.62358213,3627.9986115
69,28,5,2011,N/A,N/A,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2468.06181041,2468.06148294,2468.04817363,2467.94100862,2467.49399856,2466.17614635
69,28,5,2012,N/A,N/A,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1318.18262181,1318.18244691,1318.17533846,1318.11810202,1317.87935561
69,28,5,2013,N/A,N/A,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69,28,5,2014,N/A,N/A,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69,28,5,2015,N/A,N/A,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69,28,5,2016,N/A,N/A,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69,28,6,1999,N/A,N/A,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69,28,6,2000,N/A,N/A,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69,28,6,2001,N/A,N/A,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69,28,6,2002,N/A,N/A,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69,28,6,2003,N/A,N/A,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69,28,6,2004,N/A,N/A,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69,28,6,2005,N/A,N/A,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69,28,6,2006,N/A,N/A,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69,28,6,2007,N/A,N/A,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69,28,6,2008,N/A,N/A,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69,28,6,2009,N/A,N/A,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69,28,6,2010,N/A,N/A,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69,28,6,2011,N/A,N/A,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69,28,6,2012,N/A,N/A,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69,28,6,2013,N/A,N/A,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69,28,6,2014,N/A,N/A,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69,28,6,2015,N/A,N/A,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69,28,6,2016,N/A,N/A,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69,28,7,1999,N/A,N/A,N/A,589611.99009,554928.936452,520246.069846,485564.709204,450889.630283,416233.070811,381620.635253,347099.216139,312746.891393,278684.477259,245087.944419,212200.178901,180339.574188,149901.778891,121349.913126,95188.333283,71916.4998885
69,28,7,2000,N/A,N/A,N/A,34830.4184628,34830.4138414,34830.2260144,34828.7136526,34822.405242,34803.807108,34759.495722,34668.0925705,34498.2797591,34207.1373857,33739.2766697,33027.4979617,31995.9729892,30567.1183881,28673.1759817,26272.7342925,23370.7099854
69,28,7,2001,N/A,N/A,N/A,0.0,44638.4577883,44638.4518655,44638.2111474,44636.2729136,44628.1880919,44604.3528337,44547.5636241,44430.421887,44212.7907949,43839.6644553,43240.0569356,42327.8455637,41005.849275,39174.6376901,36747.3723315,33670.9804951
69,28,7,2002,N/A,N/A,N/A,0.0,0.0,43805.4125766,43805.4067644,43805.1705386,43803.2684762,43795.3345339,43771.9440905,43716.214684,43601.2590522,43387.6894027,43021.5263662,42433.1087531,41537.9211171,40240.5959917,38443.5585722,36061.5909654
69,28,7,2003,N/A,N/A,N/A,0.0,0.0,0.0,43352.2166038,43352.2108517,43351.9770698,43350.0946855,43342.2428251,43319.0943713,43263.9415224,43150.1751826,42938.8150524,42576.4402148,41994.1101712,41108.1838434,39824.2804047,38045.8345262
69,28,7,2004,N/A,N/A,N/A,0.0,0.0,0.0,0.0,43117.5497866,43117.5440657,43117.3115493,43115.4393543,43107.6299963,43084.6068458,43029.7525408,42916.6020216,42706.38599,42345.972698,41766.7948239,40885.6640413,39608.7104094
69,28,7,2005,N/A,N/A,N/A,0.0,0.0,0.0,0.0,0.0,43391.3630727,43391.3573154,43391.1233224,43389.2392383,43381.3802878,43358.2109313,43303.0082801,43189.1392108,42977.5882253,42614.8861681,42032.0302882,41145.3039809
69,28,7,2006,N/A,N/A,N/A,0.0,0.0,0.0,0.0,0.0,0.0,43798.6626895,43798.6568781,43798.4206888,43796.5189194,43788.5861997,43765.1993604,43709.4785412,43594.5406226,43381.0038817,43014.8972665,42426.5703215
69,28,7,2007,N/A,N/A,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43740.053273,43740.0474694,43739.8115961,43737.9123716,43729.9902671,43706.6347231,43650.9884669,43536.2043532,43322.9533576,42957.3366499
69,28,7,2008,N/A,N/A,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43734.5851235,43734.5793206,43734.3434768,43732.4444897,43724.5233756,43701.1707514,43645.5314518,43530.7616877,43317.5373517
69,28,7,2009,N/A,N/A,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46360.4194967,46360.4133455,46360.1633415,46358.1503389,46349.7536392,46324.9989182,46266.0190225,46144.3584559
69,28,7,2010,N/A,N/A,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41370.4563369,41370.4508477,41370.2277527,41368.4314179,41360.9384896,41338.8482213,41286.2165751
69,28,7,2011,N/A,N/A,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36295.541738,36295.5369222,36295.3411942,36293.7652158,36287.1914452,36267.8109905
69,28,7,2012,N/A,N/A,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31327.4474466,31327.44329,31327.2743531,31325.9140929,31320.2401328
69,28,7,2013,N/A,N/A,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27391.3246525,27391.3210181,27391.1733072,27389.9839562
69,28,7,2014,N/A,N/A,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27662.5335721,27662.5299017,27662.3807283
69,28,7,2015,N/A,N/A,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28145.810791,28145.8070566
69,28,7,2016,N/A,N/A,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28470.5585731
69,28,8,1999,N/A,N/A,N/A,338259.613858,324453.099006,310646.584155,296840.069304,283033.554454,269227.03963,255420.525022,241614.011758,227807.504947,214001.023728,200194.629856,186388.500153,172583.093832,158779.510403,144980.20754,131190.363598,117420.340611
69,28,8,2000,N/A,N/A,N/A,19642.3319748,19642.3319748,19642.3319748,19642.3319748,19642.3319723,19642.331937,19642.3316278,19642.3297166,19642.3205364,19642.2841264,19642.1598594,19641.78403,19640.7548847,19638.1614815,19632.071582,19618.6145093,19590.4155201
69,28,8,2001,N/A,N/A,N/A,0.0,25173.4961972,25173.4961972,25173.4961972,25173.4961971,25173.496194,25173.4961487,25173.4957525,25173.4933031,25173.4815378,25173.4348749,25173.2756151,25172.7939543,25171.4750079,25168.1513177,25160.3465385,25143.100034
69,28,8,2002,N/A,N/A,N/A,0.0,0.0,24703.7071071,24703.7071071,24703.7071071,24703.707107,24703.707104,24703.7070595,24703.7066707,24703.704267,24703.6927213,24703.6469293,24703.4906415,24703.0179695,24701.7236373,24698.461974,24690.8028481
69,28,8,2003,N/A,N/A,N/A,0.0,0.0,0.0,24448.1309142,24448.1309142,24448.1309142,24448.1309141,24448.1309111,24448.1308671,24448.1304823,24448.1281035,24448.1166772,24448.0713589,24447.916688,24447.4489062,24446.1679647,24442.9400455
69,28,8,2004,N/A,N/A,N/A,0.0,0.0,0.0,0.0,24315.7924661,24315.7924661,24315.7924661,24315.792466,24315.792463,24315.7924192,24315.7920365,24315.7896706,24315.7783062,24315.7332332,24315.5793996,24315.1141498,24313.8401421
69,28,8,2005,N/A,N/A,N/A,0.0,0.0,0.0,0.0,0.0,24470.2072478,24470.2072478,24470.2072478,24470.2072477,24470.2072447,24470.2072006,24470.2068155,24470.2044346,24470.192998,24470.1476388,24469.9928282,24469.5246239
69,28,8,2006,N/A,N/A,N/A,0.0,0.0,0.0,0.0,0.0,0.0,24699.900563,24699.900563,24699.900563,24699.9005629,24699.9005599,24699.9005154,24699.9001266,24699.8977234,24699.8861794,24699.8403944,24699.6841307
69,28,8,2007,N/A,N/A,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24666.848258,24666.848258,24666.848258,24666.8482579,24666.8482548,24666.8482104,24666.8478222,24666.8454221,24666.8338936,24666.7881699
69,28,8,2008,N/A,N/A,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24663.7645394,24663.7645394,24663.7645394,24663.7645393,24663.7645363,24663.7644919,24663.7641037,24663.7617039,24663.7501769
69,28,8,2009,N/A,N/A,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21150.5143716,21150.5143716,21150.5143716,21150.5143715,21150.5143689,21150.5143308,21150.5139979,21150.51194
69,28,8,2010,N/A,N/A,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16293.5434754,16293.5434754,16293.5434754,16293.5434753,16293.5434733,16293.543444,16293.5431875
69,28,8,2011,N/A,N/A,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11433.1333134,11433.1333134,11433.1333134,11433.1333134,11433.133312,11433.1332914
69,28,8,2012,N/A,N/A,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6646.82023354,6646.82023354,6646.82023354,6646.82023351,6646.82023269
69,28,8,2013,N/A,N/A,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9069.686979,9069.686979,9069.686979,9069.68697897
69,28,8,2014,N/A,N/A,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9159.48840474,9159.48840474,9159.48840474
69,28,8,2015,N/A,N/A,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9319.50889136,9319.50889136
69,28,8,2016,N/A,N/A,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9427.0378542
69,28,9,1999,N/A,N/A,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69,28,9,2000,N/A,N/A,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69,28,9,2001,N/A,N/A,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69,28,9,2002,N/A,N/A,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69,28,9,2003,N/A,N/A,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
