census region,housing types,technology,final_energy,vintage,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016
66,28,8,4.0,2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00458891299386,0.00457412601224,0.0045561714254,0.00454102685941,0.00453083597459,0.00452275311715,0.0045163086334,0.00451059352288,0.00450246883547,0.00449448246101
66,28,8,4.0,2008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00458916457011,0.00457115095318,0.00455595659574,0.00454573220644,0.00453762278224,0.00453115717382,0.00452542364248,0.00451727391407,0.00450926752985
66,28,8,4.0,2009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00374766300047,0.00373520589026,0.00372682341377,0.00372017489411,0.00371487406435,0.00371017347425,0.00370349221265,0.00369692953745
66,28,8,4.0,2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00267197538468,0.00266597898943,0.00266122297828,0.00265743103592,0.00265406847847,0.00264928908232,0.00264459469553
66,28,8,4.0,2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00161208271811,0.00160920682021,0.00160691388214,0.0016048805877,0.00160199055188,0.00159915193971
66,28,8,4.0,2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000603702551644,0.000602842343654,0.000602079542365,0.000600995330031,0.000599930410487
66,28,8,4.0,2013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00128240040761,0.00128077773347,0.00127847133554,0.00127620597847
66,28,8,4.0,2014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00127809545803,0.00127579389028,0.00127353327745
66,28,8,4.0,2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00129042699222,0.00128814045061
66,28,8,4.0,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00128948908238
66,28,9,5.0,1999,0.00512872764975,0.00480359191339,0.00448330520178,0.00416827297713,0.00386150219751,0.00355901338214,0.00325630528109,0.00295268902247,0.00265188922938,0.00235378661121,0.00206314747668,0.00178228987084,0.00151198741166,0.00125500270026,0.00101467617863,0.000794490930556,0.000599188602035
66,28,9,5.0,2000,0.000288400878531,0.00028700001812,0.000285719805001,0.000284604019107,0.00028388298306,0.000283278977959,0.000282332768401,0.000280729841217,0.00027845458509,0.000275020835345,0.000270357640307,0.000264060124422,0.000255356556322,0.000243605409794,0.000228222443568,0.000208739698082,0.000185353786762
66,28,9,5.0,2001,0.0,0.000313376711103,0.000311980481189,0.000310773961035,0.000310029318874,0.000309478936415,0.000308673473388,0.00030733840725,0.000305542492999,0.000302852415039,0.000299298367548,0.000294542286091,0.000287814123994,0.000278427730582,0.000265657319564,0.000248748410375,0.000227519993728
66,28,9,5.0,2002,0.0,0.0,0.000309915551946,0.00030871864132,0.000307990636325,0.000307486217518,0.000306794246098,0.00030569336393,0.000304320372281,0.000302328742769,0.000299847853981,0.000296650105143,0.000292070762575,0.000285501720339,0.000276234868604,0.000263423734223,0.000246664120834
66,28,9,5.0,2003,0.0,0.0,0.0,0.000305589842952,0.000304870819734,0.000304383085726,0.000303739926192,0.000302756883956,0.000301620125101,0.00030005368252,0.000298269918933,0.000296142826981,0.000293119730242,0.00028869869855,0.000282250587282,0.000272942853629,0.000260291918787
66,28,9,5.0,2004,0.0,0.0,0.0,0.0,0.000296725232561,0.000296252088174,0.000295637352045,0.000294721120027,0.000293718222132,0.000292409049941,0.000291066040919,0.000289649170067,0.000287716204747,0.000284881569398,0.000280629621287,0.000274214643774,0.000265179574949
66,28,9,5.0,2005,0.0,0.0,0.0,0.0,0.0,0.000292155934238,0.00029155123135,0.000290658716265,0.00028970953861,0.000288520088161,0.000287407474624,0.000286397381129,0.000285134694857,0.000283333740589,0.000280587105347,0.000276251071324,0.00026994398658
66,28,9,5.0,2006,0.0,0.0,0.0,0.0,0.0,0.0,0.000294154665196,0.00029325572282,0.000292309180451,0.000291149151399,0.000290128821466,0.000289323114213,0.000288439269904,0.000287270880815,0.000285502042451,0.000282582809182,0.00027822397649
66,28,9,5.0,2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000298656632413,0.000297694223364,0.000296524100148,0.000295525631098,0.000294809010756,0.000294125909766,0.000293332872959,0.000292191338196,0.000290236518661,0.000287277179271
66,28,9,5.0,2008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000298673005553,0.000297500599949,0.000296510118635,0.000295831850527,0.000295250609627,0.000294672446521,0.000293924890028,0.000292624086665,0.000290674773641
66,28,9,5.0,2009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012845630519,0.00128029303613,0.00127741293873,0.0012750787122,0.00127303124723,0.00127074138133,0.00126683809215,0.00126126798889
66,28,9,5.0,2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00355876178852,0.00355077481333,0.00354442124428,0.00353921716122,0.00353409860809,0.00352585036569,0.0035151217432
66,28,9,5.0,2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00572460180129,0.00571438855825,0.00570621542799,0.00569874766237,0.00568745513926,0.00567434518388
66,28,9,5.0,2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00788864462385,0.00787740315053,0.00786739312126,0.0078528846886,0.00783755010828
66,28,9,5.0,2013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0072682550023,0.00725905721623,0.00724594618198,0.00723279283049
