subsector_id,gau,oth_1,oth_2,demand_technology,year,value,id
6,middle atlantic,other,,,2012,0.0992,1476
6,east north central,assembly,,,2012,0.0462,1477
6,east north central,education,,,2012,0.0462,1478
6,east north central,food sales,,,2012,0.5416,1479
6,east north central,food service,,,2012,0.1521,1480
6,east north central,health,,,2012,0.152,1481
6,east north central,lodging,,,2012,0.1885,1482
6,east north central,office-large,,,2012,0.0992,1483
6,east north central,office-small,,,2012,0.0727,1484
6,east north central,merc/service,,,2012,0.1521,1485
6,east north central,warehouse,,,2012,0.0462,1486
6,east north central,other,,,2012,0.0992,1487
6,west north central,assembly,,,2012,0.0462,1488
6,west north central,education,,,2012,0.0462,1489
6,west north central,food sales,,,2012,0.5416,1490
6,west north central,food service,,,2012,0.1521,1491
6,west north central,health,,,2012,0.152,1492
6,west north central,lodging,,,2012,0.1885,1493
6,west north central,office-large,,,2012,0.0992,1494
6,west north central,office-small,,,2012,0.0727,1495
6,west north central,merc/service,,,2012,0.1521,1496
6,west north central,warehouse,,,2012,0.0462,1497
6,west north central,other,,,2012,0.0992,1498
6,south atlantic,assembly,,,2012,0.0462,1499
6,south atlantic,education,,,2012,0.0462,1500
6,south atlantic,food sales,,,2012,0.5416,1501
6,south atlantic,food service,,,2012,0.1521,1502
6,south atlantic,health,,,2012,0.152,1503
6,south atlantic,lodging,,,2012,0.1885,1504
6,south atlantic,office-large,,,2012,0.0992,1505
6,south atlantic,office-small,,,2012,0.0727,1506
6,south atlantic,merc/service,,,2012,0.1521,1507
6,south atlantic,warehouse,,,2012,0.0462,1508
6,south atlantic,other,,,2012,0.0992,1509
6,east south central,assembly,,,2012,0.0462,1510
6,east south central,education,,,2012,0.0462,1511
6,east south central,food sales,,,2012,0.5416,1512
6,east south central,food service,,,2012,0.1521,1513
6,east south central,health,,,2012,0.152,1514
6,east south central,lodging,,,2012,0.1885,1515
6,east south central,office-large,,,2012,0.0992,1516
6,east south central,office-small,,,2012,0.0727,1517
6,east south central,merc/service,,,2012,0.1521,1518
6,east south central,warehouse,,,2012,0.0462,1519
6,east south central,other,,,2012,0.0992,1520
6,west south central,assembly,,,2012,0.0462,1521
6,west south central,education,,,2012,0.0462,1522
6,west south central,food sales,,,2012,0.5416,1523
6,west south central,food service,,,2012,0.1521,1524
6,west south central,health,,,2012,0.152,1525
6,west south central,lodging,,,2012,0.1885,1526
6,west south central,office-large,,,2012,0.0992,1527
6,west south central,office-small,,,2012,0.0727,1528
6,west south central,merc/service,,,2012,0.1521,1529
6,west south central,warehouse,,,2012,0.0462,1530
6,west south central,other,,,2012,0.0992,1531
6,mountain,assembly,,,2012,0.0462,1532
6,mountain,education,,,2012,0.0462,1533
6,mountain,food sales,,,2012,0.5416,1534
6,mountain,food service,,,2012,0.1521,1535
6,mountain,health,,,2012,0.152,1536
6,mountain,lodging,,,2012,0.1885,1537
6,mountain,office-large,,,2012,0.0992,1538
6,mountain,office-small,,,2012,0.0727,1539
6,mountain,merc/service,,,2012,0.1521,1540
6,mountain,warehouse,,,2012,0.0462,1541
6,mountain,other,,,2012,0.0992,1542
6,pacific,assembly,,,2012,0.0462,1543
6,pacific,education,,,2012,0.0462,1544
6,pacific,food sales,,,2012,0.5416,1545
6,pacific,food service,,,2012,0.1521,1546
6,pacific,health,,,2012,0.152,1547
6,pacific,lodging,,,2012,0.1885,1548
6,pacific,office-large,,,2012,0.0992,1549
6,pacific,office-small,,,2012,0.0727,1550
6,pacific,merc/service,,,2012,0.1521,1551
6,pacific,warehouse,,,2012,0.0462,1552
6,pacific,other,,,2012,0.0992,1553
7,new england,assembly,,,2012,0.3866,1554
7,new england,education,,,2012,0.4796,1555
7,new england,food sales,,,2012,0.7946,1556
7,new england,food service,,,2012,0.8337,1557
7,new england,health,,,2012,0.8014,1558
7,new england,lodging,,,2012,0.4837,1559
7,new england,office-large,,,2012,0.3866,1560
7,new england,office-small,,,2012,0.6227,1561
7,new england,merc/service,,,2012,0.6472,1562
7,new england,warehouse,,,2012,0.2568,1563
7,new england,other,,,2012,0.3866,1564
7,middle atlantic,assembly,,,2012,0.3795,1565
7,middle atlantic,education,,,2012,0.4613,1566
7,middle atlantic,food sales,,,2012,0.7675,1567
7,middle atlantic,food service,,,2012,0.8334,1568
7,middle atlantic,health,,,2012,0.8002,1569
7,middle atlantic,lodging,,,2012,0.4752,1570
7,middle atlantic,office-large,,,2012,0.3795,1571
7,middle atlantic,office-small,,,2012,0.5974,1572
7,middle atlantic,merc/service,,,2012,0.6292,1573
7,middle atlantic,warehouse,,,2012,0.2493,1574
7,middle atlantic,other,,,2012,0.3795,1575
7,east north central,assembly,,,2012,0.376,1576
7,east north central,education,,,2012,0.4414,1577
7,east north central,food sales,,,2012,0.7326,1578
7,east north central,food service,,,2012,0.8333,1579
7,east north central,health,,,2012,0.7981,1580
7,east north central,lodging,,,2012,0.4631,1581
7,east north central,office-large,,,2012,0.376,1582
7,east north central,office-small,,,2012,0.5699,1583
7,east north central,merc/service,,,2012,0.6137,1584
7,east north central,warehouse,,,2012,0.2464,1585
7,east north central,other,,,2012,0.376,1586
7,west north central,assembly,,,2012,0.376,1587
7,west north central,education,,,2012,0.4414,1588
7,west north central,food sales,,,2012,0.7326,1589
7,west north central,food service,,,2012,0.8333,1590
7,west north central,health,,,2012,0.7981,1591
7,west north central,lodging,,,2012,0.4631,1592
7,west north central,office-large,,,2012,0.376,1593
7,west north central,office-small,,,2012,0.5699,1594
7,west north central,merc/service,,,2012,0.6137,1595
7,west north central,warehouse,,,2012,0.2464,1596
7,west north central,other,,,2012,0.376,1597
7,south atlantic,assembly,,,2012,0.3743,1598
7,south atlantic,education,,,2012,0.4314,1599
7,south atlantic,food sales,,,2012,0.7151,1600
7,south atlantic,food service,,,2012,0.8333,1601
7,south atlantic,health,,,2012,0.7971,1602
7,south atlantic,lodging,,,2012,0.4571,1603
7,south atlantic,office-large,,,2012,0.3743,1604
7,south atlantic,office-small,,,2012,0.5561,1605
7,south atlantic,merc/service,,,2012,0.606,1606
7,south atlantic,warehouse,,,2012,0.2449,1607
7,south atlantic,other,,,2012,0.3743,1608
7,east south central,assembly,,,2012,0.3812,1609
7,east south central,education,,,2012,0.4712,1610
7,east south central,food sales,,,2012,0.785,1611
7,east south central,food service,,,2012,0.8334,1612
7,east south central,health,,,2012,0.8012,1613
7,east south central,lodging,,,2012,0.4812,1614
7,east south central,office-large,,,2012,0.3812,1615
7,east south central,office-small,,,2012,0.6111,1616
7,east south central,merc/service,,,2012,0.6369,1617
7,east south central,warehouse,,,2012,0.2508,1618
7,east south central,other,,,2012,0.3812,1619
7,west south central,assembly,,,2012,0.3879,1620
7,west south central,education,,,2012,0.4817,1621
7,west south central,food sales,,,2012,0.797,1622
7,west south central,food service,,,2012,0.8338,1623
7,west south central,health,,,2012,0.8015,1624
7,west south central,lodging,,,2012,0.4843,1625
7,west south central,office-large,,,2012,0.3879,1626
7,west south central,office-small,,,2012,0.6256,1627
7,west south central,merc/service,,,2012,0.6498,1628
7,west south central,warehouse,,,2012,0.2583,1629
7,west south central,other,,,2012,0.3879,1630
7,mountain,assembly,,,2012,0.3802,1631
7,mountain,education,,,2012,0.4442,1632
7,mountain,food sales,,,2012,0.7553,1633
7,mountain,food service,,,2012,0.8333,1634
7,mountain,health,,,2012,0.8005,1635
7,mountain,lodging,,,2012,0.4649,1636
7,mountain,office-large,,,2012,0.3802,1637
7,mountain,office-small,,,2012,0.5704,1638
7,mountain,merc/service,,,2012,0.612,1639
7,mountain,warehouse,,,2012,0.1775,1640
7,mountain,other,,,2012,0.3802,1641
7,pacific,assembly,,,2012,0.3567,1642
7,pacific,education,,,2012,0.3898,1643
7,pacific,food sales,,,2012,0.6711,1644
7,pacific,food service,,,2012,0.8333,1645
7,pacific,health,,,2012,0.8029,1646
7,pacific,lodging,,,2012,0.4557,1647
7,pacific,office-large,,,2012,0.3567,1648
7,pacific,office-small,,,2012,0.534,1649
7,pacific,merc/service,,,2012,0.6032,1650
7,pacific,warehouse,,,2012,0.1249,1651
7,pacific,other,,,2012,0.3567,1652
64,us,,,Reference Medium - Duty Diesel Vehicle,2015,2830000.0,1668
64,us,,,Reference Medium-Duty CNG Vehicle,2015,30000.0,1669
64,us,,,Reference LPG Medium-Duty Vehicle,2015,40000.0,1670
64,new york,,,Reference Medium - Duty Diesel Vehicle,2015,81069.0,1671
64,new york,,,Reference Medium-Duty Gasoline Vehicle,2015,24029.0,1672
64,us,,,Reference Medium-Duty Gasoline Vehicle,2015,1390000.0,1673
65,us,,,Reference Diesel Heavy-Duty Vehicle,2011,4590000.0,1700
65,us,,,Reference Gasoline Heavy-Duty Vehicle,2011,380000.0,1701
65,us,,,Reference Propane Heavy-Duty Vehicle,2011,40000.0,1702
65,us,,,LNG Heavy-Duty Vehicle,2011,10000.0,1703
82,us,single-family,,Reference Res Building Shell,2009,1.0,1766
33,new york,single-family,,Reference Gas Water Heater,2009,2090000.0,10064
33,new york,single-family,,Reference Distillate Water Heater,2009,670212.0,10065
33,new york,single-family,,Reference LPG Water Heater,2009,123855.0,10066
33,new york,single-family,,Reference Electric Resistance Water Heater,2009,564467.0,10067
33,new york,single-family,,Solar Water Heater with Electric Backup,2009,0.0,10068
33,new york,multi-family,,Reference Gas Water Heater,2009,2390000.0,10069
33,new york,multi-family,,Reference Distillate Water Heater,2009,622325.0,10070
33,new york,multi-family,,Reference LPG Water Heater,2009,28507.0,10071
33,new york,multi-family,,Reference Electric Resistance Water Heater,2009,541145.0,10072
33,new york,multi-family,,Solar Water Heater with Electric Backup,2009,0.0,10073
33,new york,mobile home,,Reference Gas Water Heater,2009,16961.0,10074
33,new york,mobile home,,Reference Distillate Water Heater,2009,2729.0,10075
33,new york,mobile home,,Reference LPG Water Heater,2009,12638.0,10076
33,new york,mobile home,,Reference Electric Resistance Water Heater,2009,51858.0,10077
33,new york,mobile home,,Solar Water Heater with Electric Backup,2009,0.0,10078
34,new york,single-family,,Reference Air Source Heat Pump - Heating,2009,26095.0,10079
34,new york,single-family,,Reference Distillate Furnace,2009,405831.0,10080
34,new york,single-family,,Reference Distillate Boiler/Radiator,2009,592391.0,10081
34,new york,single-family,,Reference Electric Unit Heaters,2009,110296.0,10082
34,new york,single-family,,Reference Natural Gas Boiler/Radiator,2009,700213.0,10083
34,new york,single-family,,Reference LPG Furnace,2009,66895.0,10084
34,new york,single-family,,Reference Geothermal Heat Pump - Heating,2009,36132.0,10085
34,new york,single-family,,Cordwood Stoves,2009,81153.0,10086
34,new york,single-family,,Reference Kerosene Furnace,2009,23420.0,10087
34,new york,single-family,,Reference Natural Gas Furnace,2009,1330000.0,10088
34,new york,single-family,,Reference Natural Gas Heat Pump  - Heating,2009,0.0,10089
34,new york,multi-family,,Reference Air Source Heat Pump - Heating,2009,42045.0,10090
34,new york,multi-family,,Reference Distillate Furnace,2009,181290.0,10091
34,new york,multi-family,,Reference Distillate Boiler/Radiator,2009,919159.0,10092
34,new york,multi-family,,Reference Electric Unit Heaters,2009,243012.0,10093
34,new york,multi-family,,Reference Natural Gas Boiler/Radiator,2009,1630000.0,10094
34,new york,multi-family,,Reference LPG Furnace,2009,2729.0,10095
34,new york,multi-family,,Reference Geothermal Heat Pump - Heating,2009,0.0,10096
34,new york,multi-family,,Cordwood Stoves,2009,0.0,10097
34,new york,multi-family,,Reference Kerosene Furnace,2009,6911.0,10098
34,new york,multi-family,,Reference Natural Gas Furnace,2009,659299.0,10099
34,new york,multi-family,,Reference Natural Gas Heat Pump  - Heating,2009,0.0,10100
34,new york,mobile home,,Reference Air Source Heat Pump - Heating,2009,0.0,10101
34,new york,mobile home,,Reference Distillate Furnace,2009,5565.0,10102
34,new york,mobile home,,Reference Distillate Boiler/Radiator,2009,0.0,10103
34,new york,mobile home,,Reference Electric Unit Heaters,2009,5716.0,10104
34,new york,mobile home,,Reference Natural Gas Boiler/Radiator,2009,0.0,10105
34,new york,mobile home,,Reference LPG Furnace,2009,12115.0,10106
34,new york,mobile home,,Reference Geothermal Heat Pump - Heating,2009,0.0,10107
34,new york,mobile home,,Cordwood Stoves,2009,3604.0,10108
34,new york,mobile home,,Reference Kerosene Furnace,2009,39680.0,10109
34,new york,mobile home,,Reference Natural Gas Furnace,2009,14715.0,10110
34,new york,mobile home,,Reference Natural Gas Heat Pump  - Heating,2009,0.0,10111
35,new york,single-family,central,Reference Central Air Conditioner,2009,1040000.0,10112
35,new york,single-family,central,Reference Air Source Heat Pump - Cooling,2009,26095.0,10113
35,new york,single-family,central,Reference Geothermal Heat Pump - Cooling,2009,36132.0,10114
35,new york,single-family,central,Reference Natural Gas Heat Pump  - Cooling,2009,0.0,10115
35,new york,single-family,room,Reference Room Air Conditioner,2009,3490000.0,10116
35,new york,multi-family,central,Reference Central Air Conditioner,2009,337135.0,10117
35,new york,multi-family,central,Reference Air Source Heat Pump - Cooling,2009,42045.0,10118
35,new york,multi-family,central,Reference Geothermal Heat Pump - Cooling,2009,0.0,10119
35,new york,multi-family,central,Reference Natural Gas Heat Pump  - Cooling,2009,0.0,10120
35,new york,multi-family,room,Reference Room Air Conditioner,2009,4770000.0,10121
35,new york,mobile home,central,Reference Central Air Conditioner,2009,41703.0,10122
35,new york,mobile home,central,Reference Air Source Heat Pump - Cooling,2009,0.0,10123
35,new york,mobile home,central,Reference Geothermal Heat Pump - Cooling,2009,0.0,10124
35,new york,mobile home,central,Reference Natural Gas Heat Pump  - Cooling,2009,0.0,10125
35,new york,mobile home,room,Reference Room Air Conditioner,2009,45708.0,10126
33,washington,single-family,,Reference Gas Water Heater,2009,810040.0,10157
33,washington,multi-family,,Reference Gas Water Heater,2009,32367.0,10158
33,washington,mobile home,,Reference Gas Water Heater,2009,9313.0,10159
33,washington,single-family,,Reference Distillate Water Heater,2009,0.0,10160
33,washington,multi-family,,Reference Distillate Water Heater,2009,0.0,10161
33,washington,mobile home,,Reference Distillate Water Heater,2009,0.0,10162
33,washington,single-family,,Reference LPG Water Heater,2009,24301.0,10163
33,washington,multi-family,,Reference LPG Water Heater,2009,0.0,10164
33,washington,mobile home,,Reference LPG Water Heater,2009,2149.0,10165
33,washington,single-family,,Reference Electric Resistance Water Heater,2009,1190000.0,10166
33,washington,multi-family,,Reference Electric Resistance Water Heater,2009,578333.0,10167
33,washington,mobile home,,Reference Electric Resistance Water Heater,2009,227338.0,10168
33,washington,single-family,,Solar Water Heater with Electric Backup,2009,0.0,10169
33,washington,multi-family,,Solar Water Heater with Electric Backup,2009,0.0,10170
33,washington,mobile home,,Solar Water Heater with Electric Backup,2009,0.0,10171
34,washington,single-family,,Reference Air Source Heat Pump - Heating,2009,303765.0,10172
34,washington,multi-family,,Reference Air Source Heat Pump - Heating,2009,33589.0,10173
34,washington,mobile home,,Reference Air Source Heat Pump - Heating,2009,34387.0,10174
34,washington,single-family,,Reference Distillate Furnace,2009,81004.0,10175
34,washington,multi-family,,Reference Distillate Furnace,2009,0.0,10176
34,washington,mobile home,,Reference Distillate Furnace,2009,0.0,10177
34,washington,single-family,,Reference Distillate Boiler/Radiator,2009,0.0,10178
34,washington,multi-family,,Reference Distillate Boiler/Radiator,2009,0.0,10179
34,washington,mobile home,,Reference Distillate Boiler/Radiator,2009,0.0,10180
34,washington,single-family,,Reference Electric Unit Heaters,2009,465773.0,10181
34,washington,multi-family,,Reference Electric Unit Heaters,2009,497721.0,10182
34,washington,mobile home,,Reference Electric Unit Heaters,2009,153071.0,10183
34,washington,single-family,,Reference Natural Gas Boiler/Radiator,2009,121506.0,10184
34,washington,multi-family,,Reference Natural Gas Boiler/Radiator,2009,56184.0,10185
34,washington,mobile home,,Reference Natural Gas Boiler/Radiator,2009,0.0,10186
34,washington,single-family,,Reference LPG Furnace,2009,20251.0,10187
34,washington,multi-family,,Reference LPG Furnace,2009,4275.0,10188
34,washington,mobile home,,Reference LPG Furnace,2009,2149.0,10189
34,washington,single-family,,Reference Geothermal Heat Pump - Heating,2009,0.0,10190
34,washington,multi-family,,Reference Geothermal Heat Pump - Heating,2009,0.0,10191
34,washington,mobile home,,Reference Geothermal Heat Pump - Heating,2009,0.0,10192
34,washington,single-family,,Cordwood Stoves,2009,162008.0,10193
34,washington,multi-family,,Cordwood Stoves,2009,0.0,10194
34,washington,mobile home,,Cordwood Stoves,2009,40118.0,10195
34,washington,single-family,,Reference Kerosene Furnace,2009,0.0,10196
34,washington,multi-family,,Reference Kerosene Furnace,2009,0.0,10197
34,washington,mobile home,,Reference Kerosene Furnace,2009,0.0,10198
34,washington,single-family,,Reference Natural Gas Furnace,2009,870793.0,10199
34,washington,multi-family,,Reference Natural Gas Furnace,2009,18932.0,10200
34,washington,mobile home,,Reference Natural Gas Furnace,2009,9074.0,10201
34,washington,single-family,,Reference Natural Gas Heat Pump  - Heating,2009,0.0,10202
34,washington,multi-family,,Reference Natural Gas Heat Pump  - Heating,2009,0.0,10203
34,washington,mobile home,,Reference Natural Gas Heat Pump  - Heating,2009,0.0,10204
35,washington,single-family,central,Reference Central Air Conditioner,2009,264721.0,10205
35,washington,multi-family,central,Reference Central Air Conditioner,2009,12214.0,10206
35,washington,mobile home,central,Reference Central Air Conditioner,2009,24457.0,10207
35,washington,single-family,central,Reference Air Source Heat Pump - Cooling,2009,303765.0,10208
35,washington,multi-family,central,Reference Air Source Heat Pump - Cooling,2009,33589.0,10209
35,washington,mobile home,central,Reference Air Source Heat Pump - Cooling,2009,34387.0,10210
35,washington,single-family,central,Reference Geothermal Heat Pump - Cooling,2009,0.0,10211
35,washington,multi-family,central,Reference Geothermal Heat Pump - Cooling,2009,0.0,10212
35,washington,mobile home,central,Reference Geothermal Heat Pump - Cooling,2009,0.0,10213
35,washington,single-family,central,Reference Natural Gas Heat Pump  - Cooling,2009,0.0,10214
35,washington,multi-family,central,Reference Natural Gas Heat Pump  - Cooling,2009,0.0,10215
35,washington,mobile home,central,Reference Natural Gas Heat Pump  - Cooling,2009,0.0,10216
35,washington,single-family,room,Reference Room Air Conditioner,2009,128181.0,10217
35,washington,multi-family,room,Reference Room Air Conditioner,2009,106873.0,10218
35,washington,mobile home,room,Reference Room Air Conditioner,2009,39065.0,10219
72,us,,,,2012,0.000104623,10220
72,us,,,,2020,9.52e-05,10221
72,us,,,,2030,9.59e-05,10222
72,us,,,,2040,9.23e-05,10223
73,us,light trucks,,,2012,7.09e-05,10225
73,us,light trucks,,,2020,6.95e-05,10226
73,us,light trucks,,,2030,6.72e-05,10227
73,us,light trucks,,,2040,6.44e-05,10228
73,us,light commercial trucks,,,2012,1.36e-05,10229
73,us,light commercial trucks,,,2020,1.23e-05,10230
73,us,light commercial trucks,,,2025,1.21e-05,10231
33,oregon,single-family,,Reference Gas Water Heater,2009,520902.0,10235
33,oregon,multi-family,,Reference Gas Water Heater,2009,16255.0,10236
33,oregon,mobile home,,Reference Gas Water Heater,2009,13853.0,10237
33,oregon,single-family,,Reference Distillate Water Heater,2009,0.0,10238
33,oregon,multi-family,,Reference Distillate Water Heater,2009,0.0,10239
33,oregon,mobile home,,Reference Distillate Water Heater,2009,0.0,10240
33,oregon,single-family,,Reference LPG Water Heater,2009,24228.0,10241
33,oregon,multi-family,,Reference LPG Water Heater,2009,0.0,10242
33,oregon,mobile home,,Reference LPG Water Heater,2009,5937.0,10243
33,oregon,single-family,,Reference Electric Resistance Water Heater,2009,666270.0,10244
33,oregon,multi-family,,Reference Electric Resistance Water Heater,2009,290445.0,10245
33,oregon,mobile home,,Reference Electric Resistance Water Heater,2009,178110.0,10246
33,oregon,single-family,,Solar Water Heater with Electric Backup,2009,0.0,10247
33,oregon,multi-family,,Solar Water Heater with Electric Backup,2009,0.0,10248
33,oregon,mobile home,,Solar Water Heater with Electric Backup,2009,0.0,10249
34,oregon,single-family,,Reference Air Source Heat Pump - Heating,2009,60570.0,10250
34,oregon,multi-family,,Reference Air Source Heat Pump - Heating,2009,16869.0,10251
34,oregon,mobile home,,Reference Air Source Heat Pump - Heating,2009,28498.0,10252
34,oregon,single-family,,Reference Distillate Furnace,2009,0.0,10253
34,oregon,multi-family,,Reference Distillate Furnace,2009,0.0,10254
34,oregon,mobile home,,Reference Distillate Furnace,2009,0.0,10255
34,oregon,single-family,,Reference Distillate Boiler/Radiator,2009,0.0,10256
34,oregon,multi-family,,Reference Distillate Boiler/Radiator,2009,0.0,10257
34,oregon,mobile home,,Reference Distillate Boiler/Radiator,2009,0.0,10258
34,oregon,single-family,,Reference Electric Unit Heaters,2009,423990.0,10259
34,oregon,multi-family,,Reference Electric Unit Heaters,2009,249961.0,10260
34,oregon,mobile home,,Reference Electric Unit Heaters,2009,125864.0,10261
34,oregon,single-family,,Reference Natural Gas Boiler/Radiator,2009,60570.0,10262
34,oregon,multi-family,,Reference Natural Gas Boiler/Radiator,2009,28216.0,10263
34,oregon,mobile home,,Reference Natural Gas Boiler/Radiator,2009,0.0,10264
34,oregon,single-family,,Reference LPG Furnace,2009,0.0,10265
34,oregon,multi-family,,Reference LPG Furnace,2009,2147.0,10266
34,oregon,mobile home,,Reference LPG Furnace,2009,0.0,10267
34,oregon,single-family,,Reference Geothermal Heat Pump - Heating,2009,0.0,10268
34,oregon,multi-family,,Reference Geothermal Heat Pump - Heating,2009,0.0,10269
34,oregon,mobile home,,Reference Geothermal Heat Pump - Heating,2009,0.0,10270
34,oregon,single-family,,Cordwood Stoves,2009,121140.0,10271
34,oregon,multi-family,,Cordwood Stoves,2009,0.0,10272
34,oregon,mobile home,,Cordwood Stoves,2009,23748.0,10273
34,oregon,single-family,,Reference Kerosene Furnace,2009,0.0,10274
34,oregon,multi-family,,Reference Kerosene Furnace,2009,0.0,10275
34,oregon,mobile home,,Reference Kerosene Furnace,2009,0.0,10276
34,oregon,single-family,,Reference Natural Gas Furnace,2009,545130.0,10277
34,oregon,multi-family,,Reference Natural Gas Furnace,2009,9508.0,10278
34,oregon,mobile home,,Reference Natural Gas Furnace,2009,19790.0,10279
34,oregon,single-family,,Reference Natural Gas Heat Pump  - Heating,2009,0.0,10280
34,oregon,multi-family,,Reference Natural Gas Heat Pump  - Heating,2009,0.0,10281
34,oregon,mobile home,,Reference Natural Gas Heat Pump  - Heating,2009,0.0,10282
35,oregon,single-family,central,Reference Central Air Conditioner,2009,373596.0,10283
35,oregon,multi-family,central,Reference Central Air Conditioner,2009,6134.0,10284
35,oregon,mobile home,central,Reference Central Air Conditioner,2009,14546.0,10285
35,oregon,single-family,central,Reference Air Source Heat Pump - Cooling,2009,60570.0,10286
35,oregon,multi-family,central,Reference Air Source Heat Pump - Cooling,2009,16869.0,10287
35,oregon,mobile home,central,Reference Air Source Heat Pump - Cooling,2009,28498.0,10288
35,oregon,single-family,central,Reference Geothermal Heat Pump - Cooling,2009,0.0,10289
35,oregon,multi-family,central,Reference Geothermal Heat Pump - Cooling,2009,0.0,10290
35,oregon,mobile home,central,Reference Geothermal Heat Pump - Cooling,2009,0.0,10291
35,oregon,single-family,central,Reference Natural Gas Heat Pump  - Cooling,2009,0.0,10292
35,oregon,multi-family,central,Reference Natural Gas Heat Pump  - Cooling,2009,0.0,10293
35,oregon,mobile home,central,Reference Natural Gas Heat Pump  - Cooling,2009,0.0,10294
35,oregon,single-family,room,Reference Room Air Conditioner,2009,186071.0,10295
35,oregon,multi-family,room,Reference Room Air Conditioner,2009,53673.0,10296
35,oregon,mobile home,room,Reference Room Air Conditioner,2009,100434.0,10297
82,us,multi-family,,Reference Res Building Shell,2009,1.0,10298
82,us,mobile home,,Reference Res Building Shell,2009,1.0,10299
87,us,,,Reference Industrial Natural Gas Furnace,2015,0.5,10575
87,us,,,Reference Industrial Air Source Heat Pump,2015,0.5,10578
85,us,,,Industrial Residual Fuel Oil Oil Boiler,2015,0.8,10583
85,us,,,Industrial Coal Boiler,2015,0.8,10584
85,us,,,Industrial Distillate Fuel Oil Boiler,2015,0.8,10585
85,us,,,Industrial Pipeline Gas Boiler,2015,0.8,10586
85,us,,,Electric Boiler,2015,0.8,10587
85,us,,,Industrial Petroleum Coke Boiler,2015,0.8,10588
85,us,,,Industrial LPG Boiler,2015,0.8,10589
85,us,,,Industrial Other Petroleum Boiler,2015,0.8,10590
84,us,,,CNG Transit bus,2014,16416.0,10302
84,us,,,Hybrid electric Transit bus,2014,12294.0,10304
84,us,,,Gasoline Transit Bus,2014,781.0,10305
86,us,,,Industrial Induction Furnace,2015,0.8,10596
86,us,,,Industrial Process Heat  - Heat Pump,2015,0.8,10597
86,us,,,Industrial Distillate Oven/Furnace,2015,0.8,10598
86,us,,,Industrial LPG Oven/Furnace,2015,0.8,10599
86,us,,,Industrial Gas Oven/Furnace,2015,0.8,10600
86,us,,,Industrial Other Petroleum Oven/Furnace,2015,0.8,10601
86,us,,,Industrial Residual Fuel Oil Oven/Furnace,2015,0.8,10602
86,us,,,Industrial Electric Resistance Heat/Melt,2015,0.8,10603
86,us,,,Industrial Coal Oven/Furnace,2015,0.8,10604
90,us,,,Electric Machine Drive,2015,0.5,10606
90,us,,,Natural Gas Machine Drive,2015,0.5,10607
90,us,,,LPG Machine Drive,2015,0.5,10609
90,us,,,Distillate Machine Drive,2015,0.5,10610
91,us,,,Commercial Building Shell,2003,1.0,10612
88,us,,,Industrial UV curing,2015,0.8,10690
88,us,,,Industrial Induction Furnace,2015,0.8,10691
88,us,,,Industrial Process Heat  - Heat Pump,2015,0.8,10692
88,us,,,Industrial Distillate Oven/Furnace,2015,0.8,10693
88,us,,,Industrial LPG Oven/Furnace,2015,0.8,10694
88,us,,,Industrial Gas Oven/Furnace,2015,0.8,10695
88,us,,,Industrial Other Petroleum Oven/Furnace,2015,0.8,10696
88,us,,,Industrial Residual Fuel Oil Oven/Furnace,2015,0.8,10697
88,us,,,Industrial Electric Resistance Heat/Melt,2015,0.8,10698
88,us,,,Industrial Coal Oven/Furnace,2015,0.8,10699
89,us,,,Industrial Distillate Oven/Furnace,2015,0.8,10702
89,us,,,Industrial IR processing,2015,0.8,10703
89,us,,,Industrial Induction Furnace,2015,0.8,10704
89,us,,,Industrial Process Heat  - Heat Pump,2015,0.8,10705
89,us,,,Industrial LPG Oven/Furnace,2015,0.8,10706
89,us,,,Industrial Gas Oven/Furnace,2015,0.8,10707
89,us,,,Industrial Other Petroleum Oven/Furnace,2015,0.8,10708
89,us,,,Industrial Residual Fuel Oil Oven/Furnace,2015,0.8,10709
89,us,,,Industrial Electric Resistance Heat/Melt,2015,0.8,10710
89,us,,,Industrial Coal Oven/Furnace,2015,0.8,10711
2,new england,assembly,,,2013,0.1056,33
2,new england,education,,,2013,0.1797,34
2,new england,food sales,,,2013,0.3954,35
2,new england,food service,,,2013,0.2901,36
2,new england,health,,,2013,0.5601,37
2,new england,lodging,,,2013,0.3069,38
2,new england,office-large,,,2013,0.1056,39
2,new england,office-small,,,2013,0.2355,40
2,new england,merc/service,,,2013,0.2529,41
2,new england,warehouse,,,2013,0.1446,42
2,new england,other,,,2013,0.1056,43
2,middle atlantic,assembly,,,2013,0.0831,44
2,middle atlantic,education,,,2013,0.141,45
2,middle atlantic,food sales,,,2013,0.3417,46
2,middle atlantic,food service,,,2013,0.2304,47
2,middle atlantic,health,,,2013,0.5286,48
2,middle atlantic,lodging,,,2013,0.2664,49
2,middle atlantic,office-large,,,2013,0.0831,50
2,middle atlantic,office-small,,,2013,0.168,51
2,middle atlantic,merc/service,,,2013,0.1899,52
2,middle atlantic,warehouse,,,2013,0.0972,53
2,middle atlantic,other,,,2013,0.0831,54
2,east north central,assembly,,,2013,0.0582,55
2,east north central,education,,,2013,0.0948,56
2,east north central,food sales,,,2013,0.2778,57
2,east north central,food service,,,2013,0.1524,58
2,east north central,health,,,2013,0.4821,59
2,east north central,lodging,,,2013,0.2121,60
2,east north central,office-large,,,2013,0.0582,61
2,east north central,office-small,,,2013,0.0957,62
