parent,gau,oth_1,demand_sector,year,value,id,resource_bin
AEO REFERENCE New Natural Gas Combined Heat and Power,NWPP,,,2016,0.0,60805,
AEO REFERENCE New Natural Gas Combined Heat and Power,NWPP,,,2017,0.0,60806,
AEO REFERENCE New Natural Gas Combined Heat and Power,NWPP,,,2018,73.7,60807,
AEO REFERENCE New Natural Gas Combined Heat and Power,NWPP,,,2019,67.7,60808,
AEO REFERENCE New Natural Gas Combined Heat and Power,NWPP,,,2020,75.4,60809,
AEO REFERENCE New Natural Gas Combined Heat and Power,NWPP,,,2021,93.4,60810,
AEO REFERENCE New Natural Gas Combined Heat and Power,NWPP,,,2022,107.3,60811,
AEO REFERENCE New Natural Gas Combined Heat and Power,NWPP,,,2023,119.4,60812,
AEO REFERENCE New Natural Gas Combined Heat and Power,NWPP,,,2024,125.2,60813,
AEO REFERENCE New Natural Gas Combined Heat and Power,NWPP,,,2025,126.5,60814,
AEO REFERENCE New Natural Gas Combined Heat and Power,NWPP,,,2026,127.1,60815,
AEO REFERENCE New Natural Gas Combined Heat and Power,NWPP,,,2027,123.6,60816,
AEO REFERENCE New Natural Gas Combined Heat and Power,NWPP,,,2028,124.8,60817,
AEO REFERENCE New Natural Gas Combined Heat and Power,NWPP,,,2029,124.5,60818,
AEO REFERENCE New Natural Gas Combined Heat and Power,NWPP,,,2030,124.3,60819,
AEO REFERENCE New Natural Gas Combined Heat and Power,NWPP,,,2031,123.1,60820,
AEO REFERENCE New Natural Gas Combined Heat and Power,NWPP,,,2032,127.1,60821,
AEO REFERENCE New Natural Gas Combined Heat and Power,NWPP,,,2033,136.0,60822,
AEO REFERENCE New Natural Gas Combined Heat and Power,NWPP,,,2034,143.0,60823,
AEO REFERENCE New Natural Gas Combined Heat and Power,NWPP,,,2035,148.5,60824,
AEO REFERENCE New Natural Gas Combined Heat and Power,NWPP,,,2036,156.1,60825,
AEO REFERENCE New Natural Gas Combined Heat and Power,NWPP,,,2037,168.0,60826,
AEO REFERENCE New Natural Gas Combined Heat and Power,NWPP,,,2038,181.1,60827,
AEO REFERENCE New Natural Gas Combined Heat and Power,NWPP,,,2039,191.1,60828,
AEO REFERENCE New Natural Gas Combined Heat and Power,NWPP,,,2040,203.4,60829,
AEO REFERENCE New Natural Gas Combined Heat and Power,NWPP,,,2041,216.8,60830,
AEO REFERENCE New Natural Gas Combined Heat and Power,NWPP,,,2042,232.2,60831,
AEO REFERENCE New Natural Gas Combined Heat and Power,NWPP,,,2043,247.5,60832,
AEO REFERENCE New Natural Gas Combined Heat and Power,NWPP,,,2044,264.8,60833,
AEO REFERENCE New Natural Gas Combined Heat and Power,NWPP,,,2045,282.5,60834,
AEO REFERENCE New Natural Gas Combined Heat and Power,NWPP,,,2046,299.9,60835,
AEO REFERENCE New Natural Gas Combined Heat and Power,NWPP,,,2047,316.1,60836,
AEO REFERENCE New Natural Gas Combined Heat and Power,NWPP,,,2048,333.3,60837,
AEO REFERENCE New Natural Gas Combined Heat and Power,NWPP,,,2049,352.4,60838,
AEO REFERENCE New Natural Gas Combined Heat and Power,NWPP,,,2050,371.1,60839,
AEO REFERENCE New Natural Gas Combined Heat and Power,RMPA,,,2015,0.0,60840,
AEO REFERENCE New Natural Gas Combined Heat and Power,RMPA,,,2016,9.1,60841,
AEO REFERENCE New Natural Gas Combined Heat and Power,RMPA,,,2017,16.5,60842,
AEO REFERENCE New Natural Gas Combined Heat and Power,RMPA,,,2018,46.2,60843,
AEO REFERENCE New Natural Gas Combined Heat and Power,RMPA,,,2019,54.2,60844,
AEO REFERENCE New Natural Gas Combined Heat and Power,RMPA,,,2020,63.2,60845,
AEO REFERENCE New Natural Gas Combined Heat and Power,RMPA,,,2021,73.5,60846,
AEO REFERENCE New Natural Gas Combined Heat and Power,RMPA,,,2022,85.3,60847,
AEO REFERENCE New Natural Gas Combined Heat and Power,RMPA,,,2023,97.9,60848,
AEO REFERENCE New Natural Gas Combined Heat and Power,RMPA,,,2024,111.0,60849,
AEO REFERENCE New Natural Gas Combined Heat and Power,RMPA,,,2025,124.9,60850,
AEO REFERENCE New Natural Gas Combined Heat and Power,RMPA,,,2026,139.7,60851,
AEO REFERENCE New Natural Gas Combined Heat and Power,RMPA,,,2027,148.5,60852,
AEO REFERENCE New Natural Gas Combined Heat and Power,RMPA,,,2028,157.9,60853,
AEO REFERENCE New Natural Gas Combined Heat and Power,RMPA,,,2029,168.2,60854,
AEO REFERENCE New Natural Gas Combined Heat and Power,RMPA,,,2030,179.3,60855,
AEO REFERENCE New Natural Gas Combined Heat and Power,RMPA,,,2031,189.7,60856,
AEO REFERENCE New Natural Gas Combined Heat and Power,RMPA,,,2032,200.2,60857,
AEO REFERENCE New Natural Gas Combined Heat and Power,RMPA,,,2033,210.9,60858,
AEO REFERENCE New Natural Gas Combined Heat and Power,RMPA,,,2034,221.8,60859,
AEO REFERENCE New Natural Gas Combined Heat and Power,RMPA,,,2035,232.8,60860,
AEO REFERENCE New Natural Gas Combined Heat and Power,RMPA,,,2036,244.2,60861,
AEO REFERENCE New Natural Gas Combined Heat and Power,RMPA,,,2037,255.8,60862,
AEO REFERENCE New Natural Gas Combined Heat and Power,RMPA,,,2038,267.6,60863,
AEO REFERENCE New Natural Gas Combined Heat and Power,RMPA,,,2039,279.5,60864,
AEO REFERENCE New Natural Gas Combined Heat and Power,RMPA,,,2040,291.6,60865,
AEO REFERENCE New Natural Gas Combined Heat and Power,RMPA,,,2041,303.9,60866,
AEO REFERENCE New Natural Gas Combined Heat and Power,RMPA,,,2042,316.4,60867,
AEO REFERENCE New Natural Gas Combined Heat and Power,RMPA,,,2043,329.4,60868,
AEO REFERENCE New Natural Gas Combined Heat and Power,RMPA,,,2044,343.0,60869,
AEO REFERENCE New Natural Gas Combined Heat and Power,RMPA,,,2045,356.7,60870,
AEO REFERENCE New Natural Gas Combined Heat and Power,RMPA,,,2046,370.4,60871,
AEO REFERENCE New Natural Gas Combined Heat and Power,RMPA,,,2047,384.3,60872,
AEO REFERENCE New Natural Gas Combined Heat and Power,RMPA,,,2048,398.3,60873,
AEO REFERENCE New Natural Gas Combined Heat and Power,RMPA,,,2049,412.7,60874,
AEO REFERENCE New Natural Gas Combined Heat and Power,RMPA,,,2050,427.3,60875,
AEO REFERENCE New Natural Gas Combined Heat and Power,CAMX,,,2015,0.0,60876,
AEO REFERENCE New Natural Gas Combined Heat and Power,CAMX,,,2016,64.2,60877,
AEO REFERENCE New Natural Gas Combined Heat and Power,CAMX,,,2017,113.6,60878,
AEO REFERENCE New Natural Gas Combined Heat and Power,CAMX,,,2018,169.8,60879,
AEO REFERENCE New Natural Gas Combined Heat and Power,CAMX,,,2019,211.7,60880,
AEO REFERENCE New Natural Gas Combined Heat and Power,CAMX,,,2020,251.3,60881,
AEO REFERENCE New Natural Gas Combined Heat and Power,CAMX,,,2021,320.6,60882,
AEO REFERENCE New Natural Gas Combined Heat and Power,CAMX,,,2022,402.9,60883,
AEO REFERENCE New Natural Gas Combined Heat and Power,CAMX,,,2023,493.1,60884,
AEO REFERENCE New Natural Gas Combined Heat and Power,CAMX,,,2024,578.8,60885,
AEO REFERENCE New Natural Gas Combined Heat and Power,CAMX,,,2025,679.1,60886,
AEO REFERENCE New Natural Gas Combined Heat and Power,CAMX,,,2026,783.7,60887,
AEO REFERENCE New Natural Gas Combined Heat and Power,CAMX,,,2027,620.1,60888,
AEO REFERENCE New Natural Gas Combined Heat and Power,CAMX,,,2028,757.1,60889,
AEO REFERENCE New Natural Gas Combined Heat and Power,CAMX,,,2029,830.0,60890,
AEO REFERENCE New Natural Gas Combined Heat and Power,CAMX,,,2030,927.6,60891,
AEO REFERENCE New Natural Gas Combined Heat and Power,CAMX,,,2031,945.8,60892,
AEO REFERENCE New Natural Gas Combined Heat and Power,CAMX,,,2032,1008.1,60893,
AEO REFERENCE New Natural Gas Combined Heat and Power,CAMX,,,2033,1098.2,60894,
AEO REFERENCE New Natural Gas Combined Heat and Power,CAMX,,,2034,1173.0,60895,
AEO REFERENCE New Natural Gas Combined Heat and Power,CAMX,,,2035,1269.2,60896,
AEO REFERENCE New Natural Gas Combined Heat and Power,CAMX,,,2036,1379.4,60897,
AEO REFERENCE New Natural Gas Combined Heat and Power,CAMX,,,2037,1503.6,60898,
AEO REFERENCE New Natural Gas Combined Heat and Power,CAMX,,,2038,1574.4,60899,
AEO REFERENCE New Natural Gas Combined Heat and Power,CAMX,,,2039,1714.5,60900,
AEO REFERENCE New Natural Gas Combined Heat and Power,CAMX,,,2040,1767.1,60901,
AEO REFERENCE New Natural Gas Combined Heat and Power,CAMX,,,2041,1854.3,60902,
AEO REFERENCE New Natural Gas Combined Heat and Power,CAMX,,,2042,1949.2,60903,
AEO REFERENCE New Natural Gas Combined Heat and Power,CAMX,,,2043,2014.3,60904,
AEO REFERENCE New Natural Gas Combined Heat and Power,CAMX,,,2044,2119.1,60905,
AEO REFERENCE New Natural Gas Combined Heat and Power,CAMX,,,2045,2235.5,60906,
AEO REFERENCE New Natural Gas Combined Heat and Power,CAMX,,,2046,2341.5,60907,
AEO REFERENCE New Natural Gas Combined Heat and Power,CAMX,,,2047,2465.0,60908,
AEO REFERENCE New Natural Gas Combined Heat and Power,CAMX,,,2048,2516.0,60909,
AEO REFERENCE New Natural Gas Combined Heat and Power,CAMX,,,2049,2648.5,60910,
AEO REFERENCE New Natural Gas Combined Heat and Power,CAMX,,,2050,2745.6,60911,
AEO REFERENCE New Natural Gas Combined Heat and Power,SPSO,,,2015,0.0,60912,
AEO REFERENCE New Natural Gas Combined Heat and Power,SPSO,,,2016,0.0,60913,
AEO REFERENCE New Natural Gas Combined Heat and Power,SPSO,,,2017,0.0,60914,
AEO REFERENCE New Natural Gas Combined Heat and Power,SPSO,,,2018,0.0,60915,
AEO REFERENCE New Natural Gas Combined Heat and Power,SPSO,,,2019,0.0,60916,
AEO REFERENCE New Natural Gas Combined Heat and Power,SPSO,,,2020,0.0,60917,
AEO REFERENCE New Natural Gas Combined Heat and Power,SPSO,,,2021,0.0,60918,
AEO REFERENCE New Natural Gas Combined Heat and Power,SPSO,,,2022,0.0,60919,
AEO REFERENCE New Natural Gas Combined Heat and Power,SPSO,,,2023,0.0,60920,
AEO REFERENCE New Natural Gas Combined Heat and Power,SPSO,,,2024,0.0,60921,
AEO REFERENCE New Natural Gas Combined Heat and Power,SPSO,,,2025,0.0,60922,
AEO REFERENCE New Natural Gas Combined Heat and Power,SPSO,,,2026,0.0,60923,
AEO REFERENCE New Natural Gas Combined Heat and Power,SPSO,,,2027,0.0,60924,
AEO REFERENCE New Natural Gas Combined Heat and Power,SPSO,,,2028,0.0,60925,
AEO REFERENCE New Natural Gas Combined Heat and Power,SPSO,,,2029,0.0,60926,
AEO REFERENCE New Natural Gas Combined Heat and Power,SPSO,,,2030,0.0,60927,
AEO REFERENCE New Natural Gas Combined Heat and Power,SPSO,,,2031,0.0,60928,
AEO REFERENCE New Natural Gas Combined Heat and Power,SPSO,,,2032,3.4,60929,
AEO REFERENCE New Natural Gas Combined Heat and Power,SPSO,,,2033,10.0,60930,
AEO REFERENCE New Natural Gas Combined Heat and Power,SPSO,,,2034,16.1,60931,
AEO REFERENCE New Natural Gas Combined Heat and Power,SPSO,,,2035,21.7,60932,
AEO REFERENCE New Natural Gas Combined Heat and Power,SPSO,,,2036,27.8,60933,
AEO REFERENCE New Natural Gas Combined Heat and Power,SPSO,,,2037,36.1,60934,
AEO REFERENCE New Natural Gas Combined Heat and Power,SPSO,,,2038,45.3,60935,
AEO REFERENCE New Natural Gas Combined Heat and Power,SPSO,,,2039,53.1,60936,
AEO REFERENCE New Natural Gas Combined Heat and Power,SPSO,,,2040,62.0,60937,
AEO REFERENCE New Natural Gas Combined Heat and Power,SPSO,,,2041,72.1,60938,
AEO REFERENCE New Natural Gas Combined Heat and Power,SPSO,,,2042,83.0,60939,
AEO REFERENCE New Natural Gas Combined Heat and Power,SPSO,,,2043,94.0,60940,
AEO REFERENCE New Natural Gas Combined Heat and Power,SPSO,,,2044,105.0,60941,
AEO REFERENCE New Natural Gas Combined Heat and Power,SPSO,,,2045,116.2,60942,
AEO REFERENCE New Natural Gas Combined Heat and Power,SPSO,,,2046,127.0,60943,
AEO REFERENCE New Natural Gas Combined Heat and Power,SPSO,,,2047,137.0,60944,
AEO REFERENCE New Natural Gas Combined Heat and Power,SPSO,,,2048,147.6,60945,
AEO REFERENCE New Natural Gas Combined Heat and Power,SPSO,,,2049,158.7,60946,
AEO REFERENCE New Natural Gas Combined Heat and Power,SPSO,,,2050,169.5,60947,
AEO REFERENCE New Natural Gas Combined Heat and Power,SRMV,,,2015,0.0,60948,
AEO REFERENCE New Natural Gas Combined Heat and Power,SRMV,,,2016,11.8,60949,
AEO REFERENCE New Natural Gas Combined Heat and Power,SRMV,,,2017,33.4,60950,
AEO REFERENCE New Natural Gas Combined Heat and Power,SRMV,,,2018,202.9,60951,
AEO REFERENCE New Natural Gas Combined Heat and Power,SRMV,,,2019,218.2,60952,
AEO REFERENCE New Natural Gas Combined Heat and Power,SRMV,,,2020,244.5,60953,
AEO REFERENCE New Natural Gas Combined Heat and Power,SRMV,,,2021,280.2,60954,
AEO REFERENCE New Natural Gas Combined Heat and Power,SRMV,,,2022,318.1,60955,
AEO REFERENCE New Natural Gas Combined Heat and Power,SRMV,,,2023,357.5,60956,
AEO REFERENCE New Natural Gas Combined Heat and Power,SRMV,,,2024,394.3,60957,
AEO REFERENCE New Natural Gas Combined Heat and Power,SRMV,,,2025,428.0,60958,
AEO REFERENCE New Natural Gas Combined Heat and Power,SRMV,,,2026,463.5,60959,
AEO REFERENCE New Natural Gas Combined Heat and Power,SRMV,,,2027,511.0,60960,
AEO REFERENCE New Natural Gas Combined Heat and Power,SRMV,,,2028,561.8,60961,
AEO REFERENCE New Natural Gas Combined Heat and Power,SRMV,,,2029,612.7,60962,
AEO REFERENCE New Natural Gas Combined Heat and Power,SRMV,,,2030,662.8,60963,
AEO REFERENCE New Natural Gas Combined Heat and Power,SRMV,,,2031,714.9,60964,
AEO REFERENCE New Natural Gas Combined Heat and Power,SRMV,,,2032,773.1,60965,
AEO REFERENCE New Natural Gas Combined Heat and Power,SRMV,,,2033,834.7,60966,
AEO REFERENCE New Natural Gas Combined Heat and Power,SRMV,,,2034,895.5,60967,
AEO REFERENCE New Natural Gas Combined Heat and Power,SRMV,,,2035,955.4,60968,
AEO REFERENCE New Natural Gas Combined Heat and Power,SRMV,,,2036,1017.4,60969,
AEO REFERENCE New Natural Gas Combined Heat and Power,SRMV,,,2037,1084.7,60970,
AEO REFERENCE New Natural Gas Combined Heat and Power,SRMV,,,2038,1154.7,60971,
AEO REFERENCE New Natural Gas Combined Heat and Power,SRMV,,,2039,1221.9,60972,
AEO REFERENCE New Natural Gas Combined Heat and Power,SRMV,,,2040,1292.7,60973,
AEO REFERENCE New Natural Gas Combined Heat and Power,SRMV,,,2041,1366.6,60974,
AEO REFERENCE New Natural Gas Combined Heat and Power,SRMV,,,2042,1443.0,60975,
AEO REFERENCE New Natural Gas Combined Heat and Power,SRMV,,,2043,1521.1,60976,
AEO REFERENCE New Natural Gas Combined Heat and Power,SRMV,,,2044,1602.0,60977,
AEO REFERENCE New Natural Gas Combined Heat and Power,SRMV,,,2045,1683.9,60978,
AEO REFERENCE New Natural Gas Combined Heat and Power,SRMV,,,2046,1765.5,60979,
AEO REFERENCE New Natural Gas Combined Heat and Power,SRMV,,,2047,1845.9,60980,
AEO REFERENCE New Natural Gas Combined Heat and Power,SRMV,,,2048,1928.2,60981,
AEO REFERENCE New Natural Gas Combined Heat and Power,SRMV,,,2049,2012.5,60982,
AEO REFERENCE New Natural Gas Combined Heat and Power,SRMV,,,2050,2096.7,60983,
AEO REFERENCE New Natural Gas Combined Heat and Power,NEWE,,,2015,0.0,60984,
AEO REFERENCE New Natural Gas Combined Heat and Power,NEWE,,,2016,39.1,60985,
AEO REFERENCE New Natural Gas Combined Heat and Power,NEWE,,,2017,79.4,60986,
AEO REFERENCE New Natural Gas Combined Heat and Power,NEWE,,,2018,115.9,60987,
AEO REFERENCE New Natural Gas Combined Heat and Power,NEWE,,,2019,150.2,60988,
AEO REFERENCE New Natural Gas Combined Heat and Power,NEWE,,,2020,189.7,60989,
AEO REFERENCE New Natural Gas Combined Heat and Power,NEWE,,,2021,235.3,60990,
AEO REFERENCE New Natural Gas Combined Heat and Power,NEWE,,,2022,285.2,60991,
AEO REFERENCE New Natural Gas Combined Heat and Power,NEWE,,,2023,339.3,60992,
AEO REFERENCE New Natural Gas Combined Heat and Power,NEWE,,,2024,394.0,60993,
AEO REFERENCE New Natural Gas Combined Heat and Power,NEWE,,,2025,448.6,60994,
AEO REFERENCE New Natural Gas Combined Heat and Power,NEWE,,,2026,506.7,60995,
AEO REFERENCE New Natural Gas Combined Heat and Power,NEWE,,,2027,574.1,60996,
AEO REFERENCE New Natural Gas Combined Heat and Power,NEWE,,,2028,644.3,60997,
AEO REFERENCE New Natural Gas Combined Heat and Power,NEWE,,,2029,716.2,60998,
AEO REFERENCE New Natural Gas Combined Heat and Power,NEWE,,,2030,788.9,60999,
AEO REFERENCE New Natural Gas Combined Heat and Power,NEWE,,,2031,864.3,61000,
AEO REFERENCE New Natural Gas Combined Heat and Power,NEWE,,,2032,943.0,61001,
AEO REFERENCE New Natural Gas Combined Heat and Power,NEWE,,,2033,1024.4,61002,
AEO REFERENCE New Natural Gas Combined Heat and Power,NEWE,,,2034,1106.3,61003,
AEO REFERENCE New Natural Gas Combined Heat and Power,NEWE,,,2035,1190.4,61004,
AEO REFERENCE New Natural Gas Combined Heat and Power,NEWE,,,2036,1275.9,61005,
AEO REFERENCE New Natural Gas Combined Heat and Power,NEWE,,,2037,1365.0,61006,
AEO REFERENCE New Natural Gas Combined Heat and Power,NEWE,,,2038,1456.3,61007,
AEO REFERENCE New Natural Gas Combined Heat and Power,NEWE,,,2039,1544.3,61008,
AEO REFERENCE New Natural Gas Combined Heat and Power,NEWE,,,2040,1637.6,61009,
AEO REFERENCE New Natural Gas Combined Heat and Power,NEWE,,,2041,1733.9,61010,
AEO REFERENCE New Natural Gas Combined Heat and Power,NEWE,,,2042,1832.9,61011,
AEO REFERENCE New Natural Gas Combined Heat and Power,NEWE,,,2043,1934.0,61012,
AEO REFERENCE New Natural Gas Combined Heat and Power,NEWE,,,2044,2036.2,61013,
AEO REFERENCE New Natural Gas Combined Heat and Power,NEWE,,,2045,2138.7,61014,
AEO REFERENCE New Natural Gas Combined Heat and Power,NEWE,,,2046,2240.0,61015,
AEO REFERENCE New Natural Gas Combined Heat and Power,NEWE,,,2047,2341.1,61016,
AEO REFERENCE New Natural Gas Combined Heat and Power,NEWE,,,2048,2442.4,61017,
AEO REFERENCE New Natural Gas Combined Heat and Power,NEWE,,,2049,2544.1,61018,
AEO REFERENCE New Natural Gas Combined Heat and Power,NEWE,,,2050,2649.2,61019,
AEO REFERENCE New Natural Gas Combined Heat and Power,NYCW,,,2015,0.0,61020,
AEO REFERENCE New Natural Gas Combined Heat and Power,NYCW,,,2016,8.8,61021,
AEO REFERENCE New Natural Gas Combined Heat and Power,NYCW,,,2017,16.7,61022,
AEO REFERENCE New Natural Gas Combined Heat and Power,NYCW,,,2018,37.1,61023,
AEO REFERENCE New Natural Gas Combined Heat and Power,NYCW,,,2019,46.0,61024,
AEO REFERENCE New Natural Gas Combined Heat and Power,NYCW,,,2020,55.3,61025,
AEO REFERENCE New Natural Gas Combined Heat and Power,NYCW,,,2021,65.5,61026,
AEO REFERENCE New Natural Gas Combined Heat and Power,NYCW,,,2022,77.5,61027,
AEO REFERENCE New Natural Gas Combined Heat and Power,NYCW,,,2023,91.2,61028,
AEO REFERENCE New Natural Gas Combined Heat and Power,NYCW,,,2024,106.5,61029,
AEO REFERENCE New Natural Gas Combined Heat and Power,NYCW,,,2025,123.7,61030,
AEO REFERENCE New Natural Gas Combined Heat and Power,NYCW,,,2026,142.7,61031,
AEO REFERENCE New Natural Gas Combined Heat and Power,NYCW,,,2027,163.1,61032,
AEO REFERENCE New Natural Gas Combined Heat and Power,NYCW,,,2028,184.5,61033,
AEO REFERENCE New Natural Gas Combined Heat and Power,NYCW,,,2029,207.0,61034,
AEO REFERENCE New Natural Gas Combined Heat and Power,NYCW,,,2030,230.8,61035,
AEO REFERENCE New Natural Gas Combined Heat and Power,NYCW,,,2031,255.0,61036,
AEO REFERENCE New Natural Gas Combined Heat and Power,NYCW,,,2032,279.9,61037,
AEO REFERENCE New Natural Gas Combined Heat and Power,NYCW,,,2033,305.3,61038,
AEO REFERENCE New Natural Gas Combined Heat and Power,NYCW,,,2034,331.1,61039,
AEO REFERENCE New Natural Gas Combined Heat and Power,NYCW,,,2035,357.3,61040,
AEO REFERENCE New Natural Gas Combined Heat and Power,NYCW,,,2036,383.9,61041,
AEO REFERENCE New Natural Gas Combined Heat and Power,NYCW,,,2037,410.8,61042,
AEO REFERENCE New Natural Gas Combined Heat and Power,NYCW,,,2038,438.2,61043,
AEO REFERENCE New Natural Gas Combined Heat and Power,NYCW,,,2039,466.1,61044,
AEO REFERENCE New Natural Gas Combined Heat and Power,NYCW,,,2040,494.3,61045,
AEO REFERENCE New Natural Gas Combined Heat and Power,NYCW,,,2041,522.7,61046,
AEO REFERENCE New Natural Gas Combined Heat and Power,NYCW,,,2042,551.5,61047,
AEO REFERENCE New Natural Gas Combined Heat and Power,NYCW,,,2043,580.9,61048,
AEO REFERENCE New Natural Gas Combined Heat and Power,NYCW,,,2044,610.8,61049,
AEO REFERENCE New Natural Gas Combined Heat and Power,NYCW,,,2045,640.6,61050,
AEO REFERENCE New Natural Gas Combined Heat and Power,NYCW,,,2046,670.3,61051,
AEO REFERENCE New Natural Gas Combined Heat and Power,NYCW,,,2047,700.2,61052,
AEO REFERENCE New Natural Gas Combined Heat and Power,NYCW,,,2048,730.2,61053,
AEO REFERENCE New Natural Gas Combined Heat and Power,NYCW,,,2049,760.0,61054,
AEO REFERENCE New Natural Gas Combined Heat and Power,NYCW,,,2050,789.9,61055,
AEO REFERENCE New Natural Gas Combined Heat and Power,RFCE,,,2015,0.0,61056,
AEO REFERENCE New Natural Gas Combined Heat and Power,RFCE,,,2016,52.6,61057,
AEO REFERENCE New Natural Gas Combined Heat and Power,RFCE,,,2017,106.7,61058,
AEO REFERENCE New Natural Gas Combined Heat and Power,RFCE,,,2018,149.5,61059,
AEO REFERENCE New Natural Gas Combined Heat and Power,RFCE,,,2019,209.9,61060,
AEO REFERENCE New Natural Gas Combined Heat and Power,RFCE,,,2020,278.5,61061,
AEO REFERENCE New Natural Gas Combined Heat and Power,RFCE,,,2021,357.9,61062,
AEO REFERENCE New Natural Gas Combined Heat and Power,RFCE,,,2022,448.4,61063,
AEO REFERENCE New Natural Gas Combined Heat and Power,RFCE,,,2023,549.2,61064,
AEO REFERENCE New Natural Gas Combined Heat and Power,RFCE,,,2024,659.2,61065,
AEO REFERENCE New Natural Gas Combined Heat and Power,RFCE,,,2025,780.2,61066,
AEO REFERENCE New Natural Gas Combined Heat and Power,RFCE,,,2026,914.1,61067,
AEO REFERENCE New Natural Gas Combined Heat and Power,RFCE,,,2027,1061.8,61068,
AEO REFERENCE New Natural Gas Combined Heat and Power,RFCE,,,2028,1217.7,61069,
AEO REFERENCE New Natural Gas Combined Heat and Power,RFCE,,,2029,1380.8,61070,
AEO REFERENCE New Natural Gas Combined Heat and Power,RFCE,,,2030,1553.4,61071,
AEO REFERENCE New Natural Gas Combined Heat and Power,RFCE,,,2031,1729.2,61072,
AEO REFERENCE New Natural Gas Combined Heat and Power,RFCE,,,2032,1911.1,61073,
AEO REFERENCE New Natural Gas Combined Heat and Power,RFCE,,,2033,2098.2,61074,
AEO REFERENCE New Natural Gas Combined Heat and Power,RFCE,,,2034,2287.5,61075,
AEO REFERENCE New Natural Gas Combined Heat and Power,RFCE,,,2035,2479.1,61076,
AEO REFERENCE New Natural Gas Combined Heat and Power,RFCE,,,2036,2674.3,61077,
AEO REFERENCE New Natural Gas Combined Heat and Power,RFCE,,,2037,2873.9,61078,
AEO REFERENCE New Natural Gas Combined Heat and Power,RFCE,,,2038,3076.8,61079,
AEO REFERENCE New Natural Gas Combined Heat and Power,RFCE,,,2039,3282.7,61080,
AEO REFERENCE New Natural Gas Combined Heat and Power,RFCE,,,2040,3492.6,61081,
AEO REFERENCE New Natural Gas Combined Heat and Power,RFCE,,,2041,3704.4,61082,
AEO REFERENCE New Natural Gas Combined Heat and Power,RFCE,,,2042,3921.0,61083,
AEO REFERENCE New Natural Gas Combined Heat and Power,RFCE,,,2043,4142.7,61084,
