census region,housing types,technology,final_energy,vintage,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016
66,28,7,2,2001,0.0,0.0618008081661,0.061674368185,0.0615839238805,0.0615847524503,0.0616242010516,0.0616118536712,0.0614915138311,0.0612767841758,0.0608967961577,0.0601620308588,0.0590203902793,0.0573324873615,0.0562600887559,0.0544579247448,0.0517439562943,0.0480330369405
66,28,7,2,2002,0.0,0.0,0.0612661592935,0.0611766354048,0.061179785073,0.061227406002,0.0612367560785,0.0611623776031,0.0610316869169,0.0607914974646,0.060272483248,0.0594427551109,0.0581804084929,0.0576894840634,0.0566262496024,0.0547966765695,0.0520746622474
66,28,7,2,2003,0.0,0.0,0.0,0.0605566230978,0.0605600593868,0.0606095028268,0.0606271076075,0.0605748539006,0.0604901502486,0.060334034115,0.059955302176,0.0593411067007,0.0583893625383,0.0583354767506,0.0578594305875,0.0567768174586,0.0549517040044
66,28,7,2,2004,0.0,0.0,0.0,0.0,0.0589420060637,0.0589904387519,0.0590098173129,0.0589670779862,0.0589054174737,0.0587968707684,0.0585072490678,0.0580399075742,0.0573129818769,0.057564174178,0.0575271436988,0.0570413717268,0.0559835648317
66,28,7,2,2005,0.0,0.0,0.0,0.0,0.0,0.0581748025843,0.0581942193038,0.058154282217,0.0581014728812,0.0580148881887,0.0577718398501,0.0573883140296,0.0567987458793,0.0572514144325,0.0575184282235,0.0574649837531,0.0569894068069
66,28,7,2,2006,0.0,0.0,0.0,0.0,0.0,0.0,0.0587138699993,0.0586738849114,0.0586228330706,0.0585435335621,0.0583188583789,0.0579745724944,0.0574570162397,0.0580469668657,0.0585259565511,0.0587820943489,0.0587374424617
66,28,7,2,2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0597544856404,0.0597028076074,0.059624314636,0.0594036722732,0.059073836574,0.0585897931982,0.0592718743682,0.0598972162058,0.0603741978247,0.0606487154733
66,28,7,2,2008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0598991031354,0.0598206667415,0.05960156433,0.0592787932316,0.0588138330739,0.0595425533243,0.0602525824173,0.060870853117,0.0613660009003
66,28,7,2,2009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0602964411182,0.0600759121051,0.0597528444994,0.0592923313153,0.0600481786542,0.060809204755,0.0615167355142,0.0621585253315
66,28,7,2,2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0625856920313,0.0622494551199,0.061772049742,0.0625681244241,0.0633834630775,0.064168397632,0.0649260303092
66,28,7,2,2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.064103346199,0.0636120574996,0.0644342952486,0.0652829426021,0.0661147401145,0.0669448579388
66,28,7,2,2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0661075257414,0.0669623716715,0.067846895781,0.0687208253671,0.0696082377289
66,28,7,2,2013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0449239420917,0.0455175940336,0.0461056552812,0.0467074634229
66,28,7,2,2014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0454222746019,0.0460093463831,0.0466116699975
66,28,7,2,2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0465370706016,0.0471465508165
66,28,7,2,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0471959176402
66,28,8,4,1999,1.2497391026,1.17693671144,1.10713827758,1.04030822289,0.977038122828,0.916277039169,0.85682998273,0.798346024589,0.741473100349,0.692299801318,0.65108012393,0.616459152583,0.587240841033,0.551928717245,0.515093171745,0.476548515078,0.436312413436
66,28,8,4,2000,0.0690807131725,0.0678248412275,0.0666381430278,0.0655280296896,0.0645447892212,0.0636349533208,0.0627229472542,0.0617812375401,0.0608575861246,0.0604873977331,0.0608087129142,0.0618387466553,0.0636166408737,0.0649806297057,0.0663953646595,0.0678372250819,0.0692934902561
66,28,8,4,2001,0.0,0.0740582631109,0.0727625017657,0.0715503637912,0.0704767589082,0.0694833049259,0.0684874821657,0.0674592303858,0.0664507155546,0.0660465964795,0.0663977396751,0.0675233102738,0.069466949124,0.070962025137,0.0725198997347,0.0741225934479,0.0757707977189
66,28,8,4,2002,0.0,0.0,0.0722808934,0.0710767784563,0.0700102796663,0.0690234012737,0.0680341698874,0.0670127249446,0.0660108907491,0.0656094707423,0.0659583813533,0.0670768040008,0.069008474116,0.0704960276515,0.072049410673,0.0736548235164,0.0753209074654
66,28,8,4,2003,0.0,0.0,0.0,0.0703564209508,0.0693007310414,0.0683238545832,0.0673446489865,0.0663335564181,0.0653418766417,0.0649445302854,0.0652899289104,0.066397108996,0.0683095108713,0.0697828912221,0.0713229326331,0.0729179659581,0.0745806639147
66,28,8,4,2004,0.0,0.0,0.0,0.0,0.06744913411,0.0664983581189,0.0655453152202,0.0645612373226,0.0635960536391,0.0632093245778,0.0635454999307,0.0646231220791,0.0664845208857,0.0679188414848,0.0694186341791,0.0709734414042,0.072597582138
66,28,8,4,2005,0.0,0.0,0.0,0.0,0.0,0.0655789043836,0.0646390389359,0.0636685676015,0.0627167292437,0.0623353474787,0.0626668755055,0.0637296028958,0.065565289117,0.0669798712907,0.0684592357317,0.0699934512168,0.0715975475851
66,28,8,4,2006,0.0,0.0,0.0,0.0,0.0,0.0,0.0652162305949,0.0642370934763,0.063276755717,0.0628919684266,0.0632264569254,0.0642986747948,0.0661507581255,0.0675779969003,0.069070667715,0.0706189016525,0.0722382571562
66,28,8,4,2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0654201434968,0.0644421192647,0.0640502453742,0.0643908941318,0.0654828590719,0.0673690530332,0.0688225827999,0.0703427702073,0.0719196182981,0.0735691294795
66,28,8,4,2008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0646539884911,0.0642608262194,0.0646025949434,0.0656981499932,0.0675905453919,0.0690488549583,0.0705740461335,0.0721561053547,0.0738111428043
66,28,8,4,2009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0526843071403,0.0529645065944,0.0538626985745,0.0554141809738,0.0566097777273,0.0578602081532,0.0591572659439,0.0605141726944
66,28,8,4,2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0376570759555,0.038295678782,0.0393987626078,0.0402488163685,0.041137856222,0.0420600480449,0.0430247946368
66,28,8,4,2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0230148305501,0.0236777588005,0.024188621746,0.0247229144481,0.025277130768,0.0258569218537
66,28,8,4,2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00882800561269,0.00901847553803,0.00921768100394,0.00942431478422,0.00964048386446
66,28,8,4,2013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0190654533246,0.0194865824274,0.0199234153131,0.020380406244
66,28,8,4,2014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0194457725506,0.0198816905967,0.0203377244721
66,28,8,4,2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02010972963,0.0205709941231
66,28,8,4,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0205925311349
66,28,9,5,1999,1.2806231423,1.20235892929,1.1249058673,1.04838181338,0.973570289672,0.899477737875,0.824955783984,0.749819360751,0.675025717029,0.506597228404,0.292812918391,0.161337881539,0.090841662378,0.0576248387327,0.0377328834099,0.0248029470843,0.0161262815656
66,28,9,5,2000,0.0720125661822,0.0718372919089,0.0716899409219,0.0715820867017,0.0715731919636,0.0715937556068,0.0715264786914,0.0712898203919,0.0708792825423,0.0591917688186,0.038370601502,0.0239034636116,0.0153420682583,0.0111854121516,0.00848693507943,0.00651657493722,0.0049885250561
66,28,9,5,2001,0.0,0.0784394872878,0.0782790057732,0.0781642110791,0.0781652627253,0.0782153321039,0.0781996604288,0.078046921401,0.0777743799154,0.065181862002,0.0424780242138,0.0266627944415,0.0172921502373,0.0127843175718,0.0098790302534,0.0077655935676,0.00612336661314
66,28,9,5,2002,0.0,0.0,0.0777608944879,0.0776472680138,0.0776512656696,0.0777117076179,0.0777235750227,0.0776291715731,0.0774632949329,0.0650691538578,0.0425560102658,0.0268536001382,0.0175478931899,0.013109127645,0.0102723788242,0.00822373760279,0.00663860268904
66,28,9,5,2003,0.0,0.0,0.0,0.0768603293165,0.0768646907602,0.0769274458956,0.0769497904249,0.0768834684123,0.0767759599309,0.0645795006279,0.0423320612889,0.0268076798951,0.0176109161793,0.0132559204397,0.0104960860682,0.00852091181311,0.00700537486422
66,28,9,5,2004,0.0,0.0,0.0,0.0,0.0748110076962,0.0748724799543,0.0748970758202,0.0748428297517,0.074764568332,0.0629341731977,0.041309648413,0.0262198558453,0.0172862671546,0.0130806527277,0.0104358070135,0.008560615405,0.00713691895433
66,28,9,5,2005,0.0,0.0,0.0,0.0,0.0,0.0738372494339,0.0738618937317,0.0738112043523,0.0737441771185,0.0620971656076,0.0407904051276,0.0259254947837,0.0171311675498,0.013009582454,0.0104342259682,0.00862418995674,0.00726514609884
66,28,9,5,2006,0.0,0.0,0.0,0.0,0.0,0.0,0.0745214503837,0.0744707000798,0.0744059035126,0.0626630096577,0.0411766332183,0.0261903403542,0.0173297096067,0.0131903606073,0.0106169983173,0.00882185836679,0.00748798987156
66,28,9,5,2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0758422317744,0.0757766404248,0.0638198410061,0.0419425772899,0.0266869391068,0.0176713684158,0.0134687036895,0.0108657539516,0.00906079696748,0.00773164353356
